Date,Time,"Temperature (S-THB 21114839:20824084-1),°C,Cavenish Green Gables","RH (S-THB 21114839:20824084-2),%,Cavenish Green Gables","Dew Point (S-THB 21114839:20824084-3),°C,Cavenish Green Gables","Rain (S-RGB 21114839:21092075-1),mm,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables","Wind Direction (S-WCF 21114839:21107892-3),°,Cavenish Green Gables","Solar Radiation (S-LIB 21114839:21109518-1),W/m²,Cavenish Green Gables","Battery (RX3000 BATTERY 21114839:21114839-B),V,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables"
06/01/2024,00:00:00 -0300,5.97,93.2,4.96,0,,,65,1,,1,2
06/01/2024,00:02:00 -0300,6.03,93.3,5.03,0,,,65,1,,2,4
06/01/2024,00:03:00 -0300,,,,,,,,,4.22,,
06/01/2024,00:04:00 -0300,6,93.1,4.97,0,,,65,1,,2,4
06/01/2024,00:06:00 -0300,5.82,93,4.78,0,,,65,1,,1,2
06/01/2024,00:08:00 -0300,5.69,93,4.65,0,,,65,1,4.235,0,1
06/01/2024,00:10:00 -0300,5.59,92.9,4.54,0,,,65,1,,0,0
06/01/2024,00:12:00 -0300,5.49,93,4.45,0,,,65,1,,0,1
06/01/2024,00:13:00 -0300,,,,,,,,,4.239,,
06/01/2024,00:14:00 -0300,5.62,93.2,4.61,0,,,65,1,,1,2
06/01/2024,00:16:00 -0300,5.72,93.3,4.73,0,,,65,1,,1,2
06/01/2024,00:18:00 -0300,5.85,93.4,4.87,0,,,65,1,4.221,1,2
06/01/2024,00:20:00 -0300,5.97,93.5,5.01,0,,,65,1,,1,2
06/01/2024,00:22:00 -0300,6.03,93.4,5.05,0,,,65,1,,1,1
06/01/2024,00:23:00 -0300,,,,,,,,,4.233,,
06/01/2024,00:24:00 -0300,6.08,93.4,5.1,0,,,65,1,,1,1
06/01/2024,00:26:00 -0300,6.05,93.4,5.07,0,,,65,1,,0,1
06/01/2024,00:28:00 -0300,6,93.4,5.02,0,,,65,1,4.239,1,2
06/01/2024,00:30:00 -0300,5.82,93.3,4.83,0,,,65,1,,0,1
06/01/2024,00:32:00 -0300,5.64,93.3,4.65,0,,,65,1,,0,1
06/01/2024,00:33:00 -0300,,,,,,,,,4.22,,
06/01/2024,00:34:00 -0300,5.62,93.2,4.61,0,,,65,1,,0,0
06/01/2024,00:36:00 -0300,5.74,93.5,4.78,0,,,65,1,,0,1
06/01/2024,00:38:00 -0300,5.64,93.6,4.7,0,,,65,1,4.233,0,1
06/01/2024,00:40:00 -0300,5.57,93.4,4.59,0,,,65,1,,1,2
06/01/2024,00:42:00 -0300,5.44,93.4,4.46,0,,,65,1,,0,1
06/01/2024,00:43:00 -0300,,,,,,,,,4.238,,
06/01/2024,00:44:00 -0300,5.46,93.5,4.5,0,,,65,1,,0,2
06/01/2024,00:46:00 -0300,5.72,93.8,4.8,0,,,65,1,,1,1
06/01/2024,00:48:00 -0300,5.92,93.8,5.01,0,,,65,1,4.218,0,1
06/01/2024,00:50:00 -0300,6.18,93.9,5.28,0,,,65,1,,2,4
06/01/2024,00:52:00 -0300,6.26,93.6,5.3,0,,,65,1,,1,2
06/01/2024,00:53:00 -0300,,,,,,,,,4.232,,
06/01/2024,00:54:00 -0300,6.33,93.7,5.4,0,,,65,1,,1,4
06/01/2024,00:56:00 -0300,6.48,93.9,5.58,0,,,65,1,,2,5
06/01/2024,00:58:00 -0300,6.61,93.8,5.69,0,,,65,1,4.236,2,4
06/01/2024,01:00:00 -0300,6.71,93.7,5.77,0,,,65,1,,4,5
06/01/2024,01:02:00 -0300,6.76,93.7,5.82,0,,,65,1,,4,5
06/01/2024,01:03:00 -0300,,,,,,,,,4.218,,
06/01/2024,01:04:00 -0300,6.81,93.6,5.86,0,,,65,1,,5,6
06/01/2024,01:06:00 -0300,6.96,93.9,6.06,0,,,51,1,,5,7
06/01/2024,01:08:00 -0300,6.99,93.6,6.04,0,,,14,1,4.23,6,10
06/01/2024,01:10:00 -0300,7.09,93.3,6.09,0,,,27,1,,6,7
06/01/2024,01:12:00 -0300,7.22,93.4,6.23,0,,,27,1,,6,7
06/01/2024,01:13:00 -0300,,,,,,,,,4.235,,
06/01/2024,01:14:00 -0300,7.39,93.2,6.37,0,,,20,1,,7,12
06/01/2024,01:16:00 -0300,7.52,92.9,6.45,0,,,20,1,,7,10
06/01/2024,01:18:00 -0300,7.57,92.7,6.47,0,,,28,1,4.214,6,10
06/01/2024,01:20:00 -0300,7.59,92.4,6.45,0,,,17,1,,6,10
06/01/2024,01:22:00 -0300,7.64,92.2,6.47,0,,,14,1,,7,12
06/01/2024,01:23:00 -0300,,,,,,,,,4.229,,
06/01/2024,01:24:00 -0300,7.74,92.2,6.57,0,,,20,1,,10,17
06/01/2024,01:26:00 -0300,7.79,92,6.58,0,,,13,1,,10,14
06/01/2024,01:28:00 -0300,7.79,91.8,6.55,0,,,14,1,4.233,10,12
06/01/2024,01:30:00 -0300,7.67,91.7,6.41,0,,,14,1,,8,12
06/01/2024,01:32:00 -0300,7.69,91.7,6.44,0,,,20,1,,8,11
06/01/2024,01:33:00 -0300,,,,,,,,,4.215,,
06/01/2024,01:34:00 -0300,7.64,91.5,6.36,0,,,28,1,,6,10
06/01/2024,01:36:00 -0300,7.62,91.5,6.33,0,,,18,1,,10,14
06/01/2024,01:38:00 -0300,7.62,91.2,6.28,0,,,18,1,4.229,7,10
06/01/2024,01:40:00 -0300,7.52,91.1,6.17,0,,,20,1,,6,11
06/01/2024,01:42:00 -0300,7.54,90.9,6.16,0,,,13,1,,10,12
06/01/2024,01:43:00 -0300,,,,,,,,,4.233,,
06/01/2024,01:44:00 -0300,7.52,90.6,6.09,0,,,11,1,,8,11
06/01/2024,01:46:00 -0300,7.54,90.6,6.11,0,,,14,1,,7,11
06/01/2024,01:48:00 -0300,7.52,90.3,6.04,0,,,14,1,4.214,7,11
06/01/2024,01:50:00 -0300,7.59,90.4,6.13,0,,,21,1,,10,16
06/01/2024,01:52:00 -0300,7.62,90.2,6.12,0,,,17,1,,8,13
06/01/2024,01:53:00 -0300,,,,,,,,,4.226,,
06/01/2024,01:54:00 -0300,7.67,90.3,6.19,0,,,14,1,,10,14
06/01/2024,01:56:00 -0300,7.67,90.4,6.21,0,,,13,1,,10,16
06/01/2024,01:58:00 -0300,7.64,90.3,6.16,0,,,11,1,4.233,8,13
06/01/2024,02:00:00 -0300,7.67,90.6,6.24,0,,,18,1,,10,16
06/01/2024,02:02:00 -0300,7.67,90.4,6.21,0,,,15,1,,10,14
06/01/2024,02:03:00 -0300,,,,,,,,,4.212,,
06/01/2024,02:04:00 -0300,7.62,90.3,6.14,0,,,15,1,,11,14
06/01/2024,02:06:00 -0300,7.57,90.1,6.06,0,,,11,1,,10,14
06/01/2024,02:08:00 -0300,7.49,90.2,6,0,,,13,1,4.226,10,14
06/01/2024,02:10:00 -0300,7.44,90.2,5.95,0,,,11,1,,8,10
06/01/2024,02:12:00 -0300,7.39,90.3,5.92,0,,,11,1,,7,10
06/01/2024,02:13:00 -0300,,,,,,,,,4.23,,
06/01/2024,02:14:00 -0300,7.42,90.3,5.94,0,,,13,1,,8,12
06/01/2024,02:16:00 -0300,7.34,90.1,5.83,0,,,7,1,,7,10
06/01/2024,02:18:00 -0300,7.37,90.1,5.86,0,,,8,1,4.211,10,13
06/01/2024,02:20:00 -0300,7.32,90.1,5.81,0,,,10,1,,8,11
06/01/2024,02:22:00 -0300,7.32,90,5.79,0,,,11,1,,8,12
06/01/2024,02:23:00 -0300,,,,,,,,,4.226,,
06/01/2024,02:24:00 -0300,7.32,89.8,5.76,0,,,17,1,,7,10
06/01/2024,02:26:00 -0300,7.42,89.8,5.86,0,,,14,1,,7,11
06/01/2024,02:28:00 -0300,7.29,89.5,5.69,0,,,7,1,4.23,6,8
06/01/2024,02:30:00 -0300,7.27,89.6,5.68,0,,,21,1,,5,10
06/01/2024,02:32:00 -0300,7.27,89.6,5.68,0,,,17,1,,5,6
06/01/2024,02:33:00 -0300,,,,,,,,,4.214,,
06/01/2024,02:34:00 -0300,7.22,89.7,5.65,0,,,1,1,,5,8
06/01/2024,02:36:00 -0300,7.22,89.8,5.66,0,,,35,1,,5,7
06/01/2024,02:38:00 -0300,7.07,89.7,5.5,0,,,38,1,4.226,4,6
06/01/2024,02:40:00 -0300,7.07,90,5.54,0,,,34,1,,4,8
06/01/2024,02:42:00 -0300,6.96,89.8,5.41,0,,,17,1,,5,7
06/01/2024,02:43:00 -0300,,,,,,,,,4.23,,
06/01/2024,02:44:00 -0300,6.94,90.3,5.47,0,,,15,1,,4,8
06/01/2024,02:46:00 -0300,6.86,90,5.34,0,,,18,1,,4,6
06/01/2024,02:48:00 -0300,6.91,90.4,5.46,0,,,25,1,4.215,5,7
06/01/2024,02:50:00 -0300,6.84,90.2,5.35,0,,,17,1,,4,7
06/01/2024,02:52:00 -0300,6.79,90.1,5.29,0,,,3,1,,4,6
06/01/2024,02:53:00 -0300,,,,,,,,,4.226,,
06/01/2024,02:54:00 -0300,6.79,90.4,5.33,0,,,22,1,,5,7
06/01/2024,02:56:00 -0300,6.71,90.3,5.24,0,,,42,1,,1,4
06/01/2024,02:58:00 -0300,6.61,90.4,5.16,0,,,42,1,4.23,1,4
06/01/2024,03:00:00 -0300,6.56,90.4,5.11,0,,,42,1,,2,4
06/01/2024,03:02:00 -0300,6.48,90.4,5.03,0,,,42,1,,1,1
06/01/2024,03:03:00 -0300,,,,,,,,,4.214,,
06/01/2024,03:04:00 -0300,6.51,90.4,5.06,0,,,42,1,,1,4
06/01/2024,03:06:00 -0300,6.46,90.4,5.01,0,,,42,1,,2,5
06/01/2024,03:08:00 -0300,6.41,90.5,4.97,0,,,42,1,4.224,2,5
06/01/2024,03:10:00 -0300,6.33,90.5,4.9,0,,,42,1,,1,2
06/01/2024,03:12:00 -0300,6.23,90.6,4.81,0,,,42,1,,0,2
06/01/2024,03:13:00 -0300,,,,,,,,,4.23,,
06/01/2024,03:14:00 -0300,6.13,90.6,4.71,0,,,42,1,,1,2
06/01/2024,03:16:00 -0300,6.08,90.5,4.64,0,,,42,1,,1,2
06/01/2024,03:18:00 -0300,5.92,90.6,4.51,0,,,42,1,4.211,1,2
06/01/2024,03:20:00 -0300,5.87,90.6,4.46,0,,,42,1,,0,1
06/01/2024,03:22:00 -0300,5.8,90.6,4.38,0,,,42,1,,0,1
06/01/2024,03:23:00 -0300,,,,,,,,,4.224,,
06/01/2024,03:24:00 -0300,5.82,90.8,4.44,0,,,42,1,,1,2
06/01/2024,03:26:00 -0300,6.05,91,4.7,0,,,42,1,,1,2
06/01/2024,03:28:00 -0300,6.1,90.9,4.73,0,,,42,1,4.229,1,1
06/01/2024,03:30:00 -0300,6.13,91,4.77,0,,,42,1,,1,2
06/01/2024,03:32:00 -0300,6.08,91,4.72,0,,,42,1,,0,1
06/01/2024,03:33:00 -0300,,,,,,,,,4.209,,
06/01/2024,03:34:00 -0300,5.97,91,4.62,0,,,42,1,,0,1
06/01/2024,03:36:00 -0300,6.05,91.2,4.73,0,,,42,1,,1,2
06/01/2024,03:38:00 -0300,6.03,91.3,4.72,0,,,42,1,4.223,1,2
06/01/2024,03:40:00 -0300,5.97,91.4,4.69,0,,,42,1,,2,4
06/01/2024,03:42:00 -0300,5.92,91.3,4.62,0,,,42,1,,1,2
06/01/2024,03:43:00 -0300,,,,,,,,,4.227,,
06/01/2024,03:44:00 -0300,5.82,91.3,4.52,0,,,42,1,,1,2
06/01/2024,03:46:00 -0300,5.77,91.5,4.5,0,,,42,1,,1,2
06/01/2024,03:48:00 -0300,5.74,91.5,4.47,0,,,42,1,4.206,1,1
06/01/2024,03:50:00 -0300,5.85,91.6,4.59,0,,,42,1,,0,1
06/01/2024,03:52:00 -0300,6,91.7,4.76,0,,,42,1,,1,1
06/01/2024,03:53:00 -0300,,,,,,,,,4.223,,
06/01/2024,03:54:00 -0300,6.13,91.9,4.92,0,,,42,1,,1,2
06/01/2024,03:56:00 -0300,6.08,91.8,4.85,0,,,42,1,,0,0
06/01/2024,03:58:00 -0300,5.82,91.7,4.58,0,,,42,1,4.227,0,1
06/01/2024,04:00:00 -0300,5.54,91.7,4.3,0,,,42,1,,0,0
06/01/2024,04:02:00 -0300,5.33,91.8,4.11,0,,,42,1,,0,0
06/01/2024,04:03:00 -0300,,,,,,,,,4.208,,
06/01/2024,04:04:00 -0300,5.18,91.8,3.96,0,,,42,1,,0,1
06/01/2024,04:06:00 -0300,5.33,92.3,4.19,0,,,42,1,,1,2
06/01/2024,04:08:00 -0300,5.51,92.5,4.4,0,,,42,1,4.221,2,4
06/01/2024,04:10:00 -0300,5.64,92.4,4.51,0,,,42,1,,1,4
06/01/2024,04:12:00 -0300,5.62,92.3,4.47,0,,,42,1,,1,2
06/01/2024,04:13:00 -0300,,,,,,,,,4.226,,
06/01/2024,04:14:00 -0300,5.69,92.5,4.58,0,,,42,1,,2,4
06/01/2024,04:16:00 -0300,5.72,92.4,4.59,0,,,42,1,,1,2
06/01/2024,04:18:00 -0300,5.77,92.7,4.68,0,,,37,1,4.205,2,8
06/01/2024,04:20:00 -0300,6.13,92.9,5.07,0,,,27,1,,6,8
06/01/2024,04:22:00 -0300,6.23,92.5,5.11,0,,,27,1,,5,6
06/01/2024,04:23:00 -0300,,,,,,,,,4.22,,
06/01/2024,04:24:00 -0300,6.28,92.4,5.14,0,,,22,1,,4,8
06/01/2024,04:26:00 -0300,6.31,91.9,5.09,0,,,28,1,,5,7
06/01/2024,04:28:00 -0300,6.46,91.7,5.21,0,,,37,1,4.226,5,10
06/01/2024,04:30:00 -0300,6.41,91.7,5.16,0,,,15,1,,2,5
06/01/2024,04:32:00 -0300,6.46,91.5,5.18,0,,,25,1,,4,6
06/01/2024,04:33:00 -0300,,,,,,,,,4.208,,
06/01/2024,04:34:00 -0300,6.48,91.5,5.21,0,,,32,1,,5,8
06/01/2024,04:36:00 -0300,6.41,91.2,5.08,0,,,35,1,,4,7
06/01/2024,04:38:00 -0300,6.56,91.2,5.23,0,,,38,1,4.22,5,7
06/01/2024,04:40:00 -0300,6.59,90.8,5.2,0,,,27,1,,5,7
06/01/2024,04:42:00 -0300,6.84,91.2,5.51,0,,,42,1,,6,11
06/01/2024,04:43:00 -0300,,,,,,,,,4.224,,
06/01/2024,04:44:00 -0300,7.07,90.5,5.62,0,,,29,1,,6,10
06/01/2024,04:46:00 -0300,7.12,90.3,5.64,0,,,51,1,,5,7
06/01/2024,04:48:00 -0300,7.32,90.3,5.84,0,,,35,1,4.206,5,8
06/01/2024,04:50:00 -0300,7.52,90,5.99,0,,,37,1,,6,13
06/01/2024,04:52:00 -0300,7.59,89.6,6,0,,,37,1,,7,12
06/01/2024,04:53:00 -0300,,,,,,,,,4.22,,
06/01/2024,04:54:00 -0300,7.69,89,6,0,,,37,1,,7,11
06/01/2024,04:56:00 -0300,7.74,88.9,6.04,0,,,37,1,,6,10
06/01/2024,04:58:00 -0300,7.84,88.5,6.07,0,,,25,1,4.224,7,11
06/01/2024,05:00:00 -0300,7.95,88,6.09,0,,,35,1,,10,16
06/01/2024,05:02:00 -0300,7.95,87.7,6.04,0,,,29,1,,6,10
06/01/2024,05:03:00 -0300,,,,,,,,,4.208,,
06/01/2024,05:04:00 -0300,7.97,87.5,6.03,0,,,48,1,,8,14
06/01/2024,05:06:00 -0300,8.02,87.1,6.01,0,,,39,1,,8,13
06/01/2024,05:08:00 -0300,8.05,86.9,6,0,,,42,1,4.22,7,11
06/01/2024,05:10:00 -0300,8.09,86.9,6.05,0,,,35,1,,10,14
06/01/2024,05:12:00 -0300,8.17,86.9,6.13,0,,,32,1,,10,14
06/01/2024,05:13:00 -0300,,,,,,,,,4.224,,
06/01/2024,05:14:00 -0300,8.19,87.1,6.19,0,,,44,1,,11,18
06/01/2024,05:16:00 -0300,8.22,87,6.19,0,,,37,1,,10,17
06/01/2024,05:18:00 -0300,8.22,87.2,6.23,0,,,38,1,4.208,8,12
06/01/2024,05:20:00 -0300,8.19,87.2,6.2,0,,,45,1,,7,12
06/01/2024,05:22:00 -0300,8.19,87.4,6.24,0,,,38,1,,7,12
06/01/2024,05:23:00 -0300,,,,,,,,,4.221,,
06/01/2024,05:24:00 -0300,8.17,87.6,6.24,0,,,29,1,,7,12
06/01/2024,05:26:00 -0300,8.14,87.6,6.22,0,,,29,1,,7,11
06/01/2024,05:28:00 -0300,8.17,87.3,6.19,0,,,31,1,4.227,10,16
06/01/2024,05:30:00 -0300,8.19,87.2,6.2,0,,,32,2,,8,12
06/01/2024,05:32:00 -0300,8.17,87.4,6.21,0,,,35,2,,7,10
06/01/2024,05:33:00 -0300,,,,,,,,,4.209,,
06/01/2024,05:34:00 -0300,8.19,87.5,6.25,0,,,41,2,,8,13
06/01/2024,05:36:00 -0300,8.19,87.6,6.27,0,,,46,2,,8,12
06/01/2024,05:38:00 -0300,8.22,87.7,6.31,0,,,35,3,4.227,8,17
06/01/2024,05:40:00 -0300,8.19,87.8,6.3,0,,,35,3,,7,11
06/01/2024,05:42:00 -0300,8.19,88,6.33,0,,,34,4,,7,12
06/01/2024,05:43:00 -0300,,,,,,,,,4.236,,
06/01/2024,05:44:00 -0300,8.24,88,6.38,0,,,39,4,,10,13
06/01/2024,05:46:00 -0300,8.24,88,6.38,0,,,39,6,,8,13
06/01/2024,05:48:00 -0300,8.27,87.9,6.39,0,,,32,6,4.22,8,19
06/01/2024,05:50:00 -0300,8.24,87.7,6.33,0,,,39,7,,8,13
06/01/2024,05:52:00 -0300,8.24,87.4,6.28,0,,,31,8,,8,17
06/01/2024,05:53:00 -0300,,,,,,,,,4.242,,
06/01/2024,05:54:00 -0300,8.27,87,6.24,0,,,35,11,,10,14
06/01/2024,05:56:00 -0300,8.32,86.9,6.27,0,,,27,14,,8,14
06/01/2024,05:58:00 -0300,8.34,86.7,6.27,0,,,35,17,4.266,8,13
06/01/2024,06:00:00 -0300,8.37,86.7,6.29,0,,,27,19,,8,13
06/01/2024,06:02:00 -0300,8.39,86.7,6.31,0,,,20,21,,11,16
06/01/2024,06:03:00 -0300,,,,,,,,,4.26,,
06/01/2024,06:04:00 -0300,8.39,86.4,6.26,0,,,14,21,,10,13
06/01/2024,06:06:00 -0300,8.42,86.3,6.27,0,,,18,21,,12,18
06/01/2024,06:08:00 -0300,8.44,86.1,6.26,0,,,15,21,4.302,12,16
06/01/2024,06:10:00 -0300,8.42,86,6.22,0,,,11,21,,13,18
06/01/2024,06:12:00 -0300,8.32,85.9,6.11,0,,,15,23,,16,20
06/01/2024,06:13:00 -0300,,,,,,,,,4.304,,
06/01/2024,06:14:00 -0300,8.24,85.8,6.02,0,,,13,26,,13,19
06/01/2024,06:16:00 -0300,8.24,86.1,6.07,0,,,11,29,,13,19
06/01/2024,06:18:00 -0300,8.27,86.4,6.14,0,,,10,34,4.296,11,16
06/01/2024,06:20:00 -0300,8.27,86.7,6.19,0,,,15,37,,11,18
06/01/2024,06:22:00 -0300,8.27,86.9,6.23,0,,,17,39,,11,13
06/01/2024,06:23:00 -0300,,,,,,,,,4.304,,
06/01/2024,06:24:00 -0300,8.32,87,6.29,0,,,13,44,,11,13
06/01/2024,06:26:00 -0300,8.39,87.2,6.4,0,,,13,48,,11,16
06/01/2024,06:28:00 -0300,8.42,87.4,6.46,0,,,10,52,4.308,10,14
06/01/2024,06:30:00 -0300,8.34,87.6,6.42,0,,,13,54,,14,20
06/01/2024,06:32:00 -0300,8.32,88.1,6.47,0,,,17,56,,13,18
06/01/2024,06:33:00 -0300,,,,,,,,,4.31,,
06/01/2024,06:34:00 -0300,8.29,88.5,6.51,0,,,11,54,,12,17
06/01/2024,06:36:00 -0300,8.29,89,6.6,0,,,10,62,,12,17
06/01/2024,06:38:00 -0300,8.34,89.2,6.68,0,,,10,79,4.316,11,16
06/01/2024,06:40:00 -0300,8.39,89.3,6.74,0,,,11,88,,12,16
06/01/2024,06:42:00 -0300,8.44,89.4,6.81,0,,,13,84,,11,18
06/01/2024,06:43:00 -0300,,,,,,,,,4.301,,
06/01/2024,06:44:00 -0300,8.42,89.7,6.83,0,,,8,73,,13,19
06/01/2024,06:46:00 -0300,8.34,90,6.81,0,,,11,69,,14,19
06/01/2024,06:48:00 -0300,8.37,90.3,6.88,0,,,8,67,4.322,13,19
06/01/2024,06:50:00 -0300,8.24,90.5,6.79,0,,,11,46,,11,16
06/01/2024,06:52:00 -0300,8.05,91,6.67,0,,,10,26,,14,18
06/01/2024,06:53:00 -0300,,,,,,,,,4.313,,
06/01/2024,06:54:00 -0300,8.02,91.5,6.73,0,,,7,24,,13,20
06/01/2024,06:56:00 -0300,7.95,91.8,6.7,0,,,14,41,,12,18
06/01/2024,06:58:00 -0300,8,92.2,6.81,0,,,7,73,4.299,13,18
06/01/2024,07:00:00 -0300,7.95,92.2,6.76,0,,,357,79,,12,17
06/01/2024,07:02:00 -0300,7.95,92.3,6.78,0,,,1,98,,12,17
06/01/2024,07:03:00 -0300,,,,,,,,,4.298,,
06/01/2024,07:04:00 -0300,8,92.5,6.86,0,,,6,132,,13,17
06/01/2024,07:06:00 -0300,8.12,92.5,6.99,0,,,3,139,,14,19
06/01/2024,07:08:00 -0300,8.27,92.6,7.15,0,,,1,91,4.331,11,16
06/01/2024,07:10:00 -0300,8.14,92.6,7.03,0,,,0,126,,11,16
06/01/2024,07:12:00 -0300,8.19,92.6,7.08,0,,,4,217,,11,14
06/01/2024,07:13:00 -0300,,,,,,,,,4.313,,
06/01/2024,07:14:00 -0300,8.32,92.7,7.22,0,,,4,152,,12,17
06/01/2024,07:16:00 -0300,8.32,92.8,7.23,0,,,15,111,,12,14
06/01/2024,07:18:00 -0300,8.29,92.7,7.19,0,,,4,151,4.314,12,18
06/01/2024,07:20:00 -0300,8.42,92.9,7.35,0,,,357,139,,11,14
06/01/2024,07:22:00 -0300,8.37,92.8,7.28,0,,,355,137,,12,17
06/01/2024,07:23:00 -0300,,,,,,,,,4.32,,
06/01/2024,07:24:00 -0300,8.32,92.8,7.23,0,,,6,146,,12,17
06/01/2024,07:26:00 -0300,8.37,92.8,7.28,0,,,3,126,,11,14
06/01/2024,07:28:00 -0300,8.49,92.8,7.4,0,,,4,127,4.307,10,14
06/01/2024,07:30:00 -0300,8.52,92.9,7.44,0,,,1,102,,10,12
06/01/2024,07:32:00 -0300,8.57,92.9,7.49,0,,,8,96,,10,12
06/01/2024,07:33:00 -0300,,,,,,,,,4.305,,
06/01/2024,07:34:00 -0300,8.64,93,7.58,0,,,358,93,,10,12
06/01/2024,07:36:00 -0300,8.52,92.7,7.41,0,,,1,96,,12,16
06/01/2024,07:38:00 -0300,8.52,92.7,7.41,0,,,354,92,4.317,11,14
06/01/2024,07:40:00 -0300,8.47,92.6,7.35,0,,,0,96,,12,17
06/01/2024,07:42:00 -0300,8.54,92.6,7.42,0,,,352,101,,11,16
06/01/2024,07:43:00 -0300,,,,,,,,,4.317,,
06/01/2024,07:44:00 -0300,8.64,92.8,7.55,0,,,1,106,,10,17
06/01/2024,07:46:00 -0300,8.64,92.6,7.52,0,,,4,137,,11,14
06/01/2024,07:48:00 -0300,8.74,92.6,7.62,0,,,354,178,4.31,11,14
06/01/2024,07:50:00 -0300,8.72,92.2,7.53,0,,,355,229,,12,17
06/01/2024,07:52:00 -0300,8.82,92.2,7.63,0,,,354,221,,13,16
06/01/2024,07:53:00 -0300,,,,,,,,,4.308,,
06/01/2024,07:54:00 -0300,8.97,92.3,7.79,0,,,358,221,,14,19
06/01/2024,07:56:00 -0300,9.11,92.2,7.92,0,,,350,186,,11,14
06/01/2024,07:58:00 -0300,9.04,92,7.82,0,,,351,203,4.301,12,16
06/01/2024,08:00:00 -0300,9.06,91.7,7.8,0,,,3,163,,13,18
06/01/2024,08:02:00 -0300,8.97,91.8,7.71,0,,,7,131,,13,18
06/01/2024,08:03:00 -0300,,,,,,,,,4.335,,
06/01/2024,08:04:00 -0300,8.87,91.8,7.61,0,,,4,104,,13,18
06/01/2024,08:06:00 -0300,8.77,91.7,7.5,0,,,10,88,,14,18
06/01/2024,08:08:00 -0300,8.82,91.7,7.55,0,,,6,117,4.32,11,14
06/01/2024,08:10:00 -0300,8.82,91.7,7.55,0,,,13,113,,12,14
06/01/2024,08:12:00 -0300,8.69,91.7,7.43,0,,,358,119,,16,22
06/01/2024,08:13:00 -0300,,,,,,,,,4.31,,
06/01/2024,08:14:00 -0300,8.57,91.4,7.26,0,,,8,124,,16,22
06/01/2024,08:16:00 -0300,8.62,91.4,7.3,0,,,7,131,,13,18
06/01/2024,08:18:00 -0300,8.64,91,7.27,0,,,11,141,4.311,11,14
06/01/2024,08:20:00 -0300,8.67,90.6,7.23,0,,,13,156,,11,13
06/01/2024,08:22:00 -0300,8.69,90.4,7.22,0,,,10,152,,11,16
06/01/2024,08:23:00 -0300,,,,,,,,,4.311,,
06/01/2024,08:24:00 -0300,8.79,90.1,7.27,0,,,7,142,,12,17
06/01/2024,08:26:00 -0300,8.82,89.9,7.26,0,,,15,124,,10,13
06/01/2024,08:28:00 -0300,8.87,90,7.32,0,,,17,136,4.302,7,10
06/01/2024,08:30:00 -0300,8.69,89.4,7.06,0,,,25,162,,10,13
06/01/2024,08:32:00 -0300,8.79,89.5,7.17,0,,,15,159,,7,11
06/01/2024,08:33:00 -0300,,,,,,,,,4.317,,
06/01/2024,08:34:00 -0300,9.16,89.5,7.54,0,,,14,436,,8,13
06/01/2024,08:36:00 -0300,9.51,89.1,7.81,0,,,1,471,,12,16
06/01/2024,08:38:00 -0300,9.58,88.7,7.82,0,,,3,458,4.307,13,16
06/01/2024,08:40:00 -0300,10.17,89.1,8.47,0,,,1,463,,12,17
06/01/2024,08:42:00 -0300,9.88,88.2,8.03,0,,,355,511,,17,19
06/01/2024,08:43:00 -0300,,,,,,,,,4.301,,
06/01/2024,08:44:00 -0300,10.1,88.2,8.25,0,,,1,662,,12,16
06/01/2024,08:46:00 -0300,10.08,87.4,8.09,0,,,358,277,,13,19
06/01/2024,08:48:00 -0300,9.76,87.5,7.79,0,,,4,182,4.338,14,18
06/01/2024,08:50:00 -0300,9.41,88.1,7.55,0,,,1,183,,14,19
06/01/2024,08:52:00 -0300,9.31,88.3,7.49,0,,,6,174,,12,16
06/01/2024,08:53:00 -0300,,,,,,,,,4.322,,
06/01/2024,08:54:00 -0300,9.14,88.6,7.36,0,,,1,171,,12,17
06/01/2024,08:56:00 -0300,9.16,88.9,7.44,0,,,6,181,,12,16
06/01/2024,08:58:00 -0300,9.06,89,7.36,0,,,4,186,4.311,14,20
06/01/2024,09:00:00 -0300,9.24,89.4,7.59,0,,,7,199,,14,19
06/01/2024,09:02:00 -0300,8.97,89.1,7.28,0,,,21,222,,12,17
06/01/2024,09:03:00 -0300,,,,,,,,,4.316,,
06/01/2024,09:04:00 -0300,9.04,89.2,7.37,0,,,24,243,,11,17
06/01/2024,09:06:00 -0300,8.99,88.8,7.25,0,,,20,243,,10,16
06/01/2024,09:08:00 -0300,9.01,88.9,7.29,0,,,32,239,4.314,11,17
06/01/2024,09:10:00 -0300,9.19,89.2,7.51,0,,,18,213,,10,16
06/01/2024,09:12:00 -0300,9.24,89.6,7.63,0,,,22,236,,10,14
06/01/2024,09:13:00 -0300,,,,,,,,,4.307,,
06/01/2024,09:14:00 -0300,8.94,88.6,7.17,0,,,48,301,,14,19
06/01/2024,09:16:00 -0300,8.94,89.2,7.27,0,,,46,232,,12,20
