Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP"
11/01/2022,00:00:00 -0300,7.64,0,1,4.245,74,0,0,
11/01/2022,00:02:00 -0300,7.62,0,1,,74,0,0,
11/01/2022,00:04:00 -0300,7.52,0,1,,74,0,0,
11/01/2022,00:05:00 -0300,,,,4.251,,,,
11/01/2022,00:06:00 -0300,7.52,0,1,,74,0,0,
11/01/2022,00:08:00 -0300,7.49,0,1,,76,0,0,
11/01/2022,00:10:00 -0300,7.67,0,1,4.25,79,0,1,
11/01/2022,00:12:00 -0300,7.64,0,1,,79,0,0,
11/01/2022,00:14:00 -0300,7.64,0,1,,81,0,0,
11/01/2022,00:15:00 -0300,,,,4.245,,,,
11/01/2022,00:16:00 -0300,7.59,0,1,,87,0,0,
11/01/2022,00:18:00 -0300,7.67,0,1,,114,0,1,
11/01/2022,00:20:00 -0300,7.64,0,1,4.251,94,0,0,
11/01/2022,00:22:00 -0300,7.74,0,1,,91,0,1,
11/01/2022,00:24:00 -0300,7.79,0,1,,88,0,0,
11/01/2022,00:25:00 -0300,,,,4.248,,,,
11/01/2022,00:26:00 -0300,7.74,0,1,,93,0,0,
11/01/2022,00:28:00 -0300,7.57,0,1,,100,0,0,
11/01/2022,00:30:00 -0300,7.47,0,1,4.245,119,0,0,
11/01/2022,00:32:00 -0300,7.59,0,1,,90,0,2,
11/01/2022,00:34:00 -0300,7.74,0,1,,88,0,1,
11/01/2022,00:35:00 -0300,,,,4.25,,,,
11/01/2022,00:36:00 -0300,7.87,0,1,,100,0,1,
11/01/2022,00:38:00 -0300,7.87,0,1,,108,0,0,
11/01/2022,00:40:00 -0300,7.72,0,1,4.247,105,0,0,
11/01/2022,00:42:00 -0300,7.69,0,1,,114,0,1,
11/01/2022,00:44:00 -0300,7.79,0,1,,111,0,2,
11/01/2022,00:45:00 -0300,,,,4.244,,,,
11/01/2022,00:46:00 -0300,7.95,0,1,,84,0,1,
11/01/2022,00:48:00 -0300,8,0,1,,93,0,1,
11/01/2022,00:50:00 -0300,8.02,0,1,4.25,74,0,0,
11/01/2022,00:52:00 -0300,8.02,0,1,,79,0,1,
11/01/2022,00:54:00 -0300,7.97,0,1,,111,0,1,
11/01/2022,00:55:00 -0300,,,,4.247,,,,
11/01/2022,00:56:00 -0300,7.87,0,1,,111,0,0,
11/01/2022,00:58:00 -0300,7.9,0,1,,87,0,4,
11/01/2022,01:00:00 -0300,7.87,0,1,4.244,100,0,0,
11/01/2022,01:02:00 -0300,7.9,0,1,,135,0,1,
11/01/2022,01:04:00 -0300,7.9,0,1,,139,0,2,
11/01/2022,01:05:00 -0300,,,,4.248,,,,
11/01/2022,01:06:00 -0300,7.92,0,1,,124,0,2,
11/01/2022,01:08:00 -0300,7.92,0,1,,126,0,0,
11/01/2022,01:10:00 -0300,7.87,0,1,4.247,160,1,4,
11/01/2022,01:12:00 -0300,7.79,0,1,,159,1,5,
11/01/2022,01:14:00 -0300,7.87,0,1,,142,2,5,
11/01/2022,01:15:00 -0300,,,,4.242,,,,
11/01/2022,01:16:00 -0300,7.9,0,1,,170,0,1,
11/01/2022,01:18:00 -0300,7.95,0,1,,174,0,2,
11/01/2022,01:20:00 -0300,7.95,0,1,4.248,168,0,0,
11/01/2022,01:22:00 -0300,7.84,0,1,,168,0,0,
11/01/2022,01:24:00 -0300,8.09,0,1,,160,0,2,
11/01/2022,01:25:00 -0300,,,,4.245,,,,
11/01/2022,01:26:00 -0300,8.44,0,1,,114,1,2,
11/01/2022,01:28:00 -0300,8.57,0,1,,110,0,2,
11/01/2022,01:30:00 -0300,8.59,0,1,4.242,101,0,0,
11/01/2022,01:32:00 -0300,8.59,0,1,,101,0,0,
11/01/2022,01:34:00 -0300,8.62,0,1,,101,0,0,
11/01/2022,01:35:00 -0300,,,,4.247,,,,
11/01/2022,01:36:00 -0300,8.67,0,1,,101,0,0,
11/01/2022,01:38:00 -0300,8.77,0,1,,101,0,0,
11/01/2022,01:40:00 -0300,8.82,0,1,4.244,101,0,0,
11/01/2022,01:42:00 -0300,8.87,0,1,,131,0,0,
11/01/2022,01:44:00 -0300,8.99,0,1,,142,0,0,
11/01/2022,01:45:00 -0300,,,,4.242,,,,
11/01/2022,01:46:00 -0300,9.09,0,1,,142,0,0,
11/01/2022,01:48:00 -0300,9.06,0,1,,143,0,1,
11/01/2022,01:50:00 -0300,9.06,0,1,4.247,146,0,1,
11/01/2022,01:52:00 -0300,9.04,0,1,,174,0,2,
11/01/2022,01:54:00 -0300,9.01,0,1,,173,0,2,
11/01/2022,01:55:00 -0300,,,,4.244,,,,
11/01/2022,01:56:00 -0300,8.99,0,1,,174,0,2,
11/01/2022,01:58:00 -0300,8.99,0,1,,153,0,1,
11/01/2022,02:00:00 -0300,9.04,0,1,4.241,97,0,1,
11/01/2022,02:02:00 -0300,9.16,0,1,,95,0,1,
11/01/2022,02:04:00 -0300,9.24,0,1,,84,0,1,
11/01/2022,02:05:00 -0300,,,,4.247,,,,
11/01/2022,02:06:00 -0300,9.26,0,1,,112,0,2,
11/01/2022,02:08:00 -0300,9.29,0,1,,159,0,4,
11/01/2022,02:10:00 -0300,9.34,0,1,4.244,150,0,2,
11/01/2022,02:12:00 -0300,9.53,0,1,,170,0,1,
11/01/2022,02:14:00 -0300,9.61,0,1,,146,0,1,
11/01/2022,02:15:00 -0300,,,,4.239,,,,
11/01/2022,02:16:00 -0300,9.68,0,1,,129,1,5,
11/01/2022,02:18:00 -0300,9.73,0,1,,150,0,2,
11/01/2022,02:20:00 -0300,9.83,0,1,4.245,126,1,4,
11/01/2022,02:22:00 -0300,9.83,0,1,,62,0,1,
11/01/2022,02:24:00 -0300,9.85,0,1,,143,1,2,
11/01/2022,02:25:00 -0300,,,,4.242,,,,
11/01/2022,02:26:00 -0300,9.9,0,1,,146,1,7,
11/01/2022,02:28:00 -0300,9.93,0,1,,146,1,4,
11/01/2022,02:30:00 -0300,9.9,0,1,4.239,126,0,2,
11/01/2022,02:32:00 -0300,9.95,0,1,,126,1,5,
11/01/2022,02:34:00 -0300,9.93,0,1,,117,0,1,
11/01/2022,02:35:00 -0300,,,,4.245,,,,
11/01/2022,02:36:00 -0300,9.93,0,1,,117,0,0,
11/01/2022,02:38:00 -0300,9.93,0,1,,119,0,0,
11/01/2022,02:40:00 -0300,9.88,0,1,4.242,139,0,1,
11/01/2022,02:42:00 -0300,9.78,0,1,,152,0,0,
11/01/2022,02:44:00 -0300,9.73,0,1,,152,0,0,
11/01/2022,02:45:00 -0300,,,,4.239,,,,
11/01/2022,02:46:00 -0300,9.66,0,1,,152,0,0,
11/01/2022,02:48:00 -0300,9.63,0,1,,152,0,0,
11/01/2022,02:50:00 -0300,9.61,0,1,4.244,152,0,0,
11/01/2022,02:52:00 -0300,9.61,0,1,,152,0,0,
11/01/2022,02:54:00 -0300,9.61,0,1,,152,0,0,
11/01/2022,02:55:00 -0300,,,,4.241,,,,
11/01/2022,02:56:00 -0300,9.61,0,1,,152,0,0,
11/01/2022,02:58:00 -0300,9.58,0,1,,152,0,0,
11/01/2022,03:00:00 -0300,9.66,0,1,4.238,152,0,0,
11/01/2022,03:02:00 -0300,9.68,0,1,,152,0,0,
11/01/2022,03:04:00 -0300,9.66,0,1,,150,0,0,
11/01/2022,03:05:00 -0300,,,,4.244,,,,
11/01/2022,03:06:00 -0300,9.63,0,1,,150,0,1,
11/01/2022,03:08:00 -0300,9.63,0,1,,152,0,0,
11/01/2022,03:10:00 -0300,9.63,0,1,4.241,152,0,0,
11/01/2022,03:12:00 -0300,9.61,0,1,,149,0,1,
11/01/2022,03:14:00 -0300,9.63,0,1,,115,0,1,
11/01/2022,03:15:00 -0300,,,,4.239,,,,
11/01/2022,03:16:00 -0300,9.66,0,1,,122,0,0,
11/01/2022,03:18:00 -0300,9.68,0,1,,132,0,0,
11/01/2022,03:20:00 -0300,9.71,0,1,4.244,132,0,0,
11/01/2022,03:22:00 -0300,9.68,0,1,,132,0,0,
11/01/2022,03:24:00 -0300,9.68,0,1,,132,0,0,
11/01/2022,03:25:00 -0300,,,,4.241,,,,
11/01/2022,03:26:00 -0300,9.71,0,1,,142,0,0,
11/01/2022,03:28:00 -0300,9.73,0,1,,143,0,0,
11/01/2022,03:30:00 -0300,9.78,0,1,4.238,131,0,1,
11/01/2022,03:32:00 -0300,9.78,0,1,,108,0,1,
11/01/2022,03:34:00 -0300,9.78,0,1,,108,0,0,
11/01/2022,03:35:00 -0300,,,,4.244,,,,
11/01/2022,03:36:00 -0300,9.78,0,1,,108,0,0,
11/01/2022,03:38:00 -0300,9.76,0,1,,108,0,0,
11/01/2022,03:40:00 -0300,9.73,0,1,4.241,110,0,0,
11/01/2022,03:42:00 -0300,9.66,0,1,,110,0,0,
11/01/2022,03:44:00 -0300,9.63,0,1,,110,0,0,
11/01/2022,03:45:00 -0300,,,,4.238,,,,
11/01/2022,03:46:00 -0300,9.61,0,1,,110,0,0,
11/01/2022,03:48:00 -0300,9.68,0,1,,110,0,0,
11/01/2022,03:50:00 -0300,9.71,0,1,4.244,110,0,0,
11/01/2022,03:52:00 -0300,9.76,0,1,,110,0,0,
11/01/2022,03:54:00 -0300,9.83,0,1,,110,0,0,
11/01/2022,03:55:00 -0300,,,,4.241,,,,
11/01/2022,03:56:00 -0300,9.85,0,1,,108,0,0,
11/01/2022,03:58:00 -0300,9.88,0,1,,108,0,0,
11/01/2022,04:00:00 -0300,9.9,0,1,4.238,108,0,0,
11/01/2022,04:02:00 -0300,9.9,0,1,,125,0,1,
11/01/2022,04:04:00 -0300,9.9,0,1,,132,0,0,
11/01/2022,04:05:00 -0300,,,,4.244,,,,
11/01/2022,04:06:00 -0300,9.9,0,1,,143,0,2,
11/01/2022,04:08:00 -0300,9.93,0,1,,153,1,4,
11/01/2022,04:10:00 -0300,9.95,0,1,4.241,147,0,1,
11/01/2022,04:12:00 -0300,9.95,0,1,,159,0,2,
11/01/2022,04:14:00 -0300,9.95,0,1,,159,0,2,
11/01/2022,04:15:00 -0300,,,,4.238,,,,
11/01/2022,04:16:00 -0300,10,0,1,,129,0,2,
11/01/2022,04:18:00 -0300,10.03,0,1,,122,0,0,
11/01/2022,04:20:00 -0300,10.05,0,1,4.242,118,0,1,
11/01/2022,04:22:00 -0300,10.08,0,1,,124,0,0,
11/01/2022,04:24:00 -0300,10.1,0,1,,124,0,0,
11/01/2022,04:25:00 -0300,,,,4.239,,,,
11/01/2022,04:26:00 -0300,10.12,0,1,,112,0,2,
11/01/2022,04:28:00 -0300,10.08,0,1,,95,0,2,
11/01/2022,04:30:00 -0300,10.08,0,1,4.238,136,1,4,
11/01/2022,04:32:00 -0300,10.1,0,1,,135,1,6,
11/01/2022,04:34:00 -0300,10.08,0,1,,154,0,1,
11/01/2022,04:35:00 -0300,,,,4.244,,,,
11/01/2022,04:36:00 -0300,10.08,0,1,,138,1,2,
11/01/2022,04:38:00 -0300,10.08,0,1,,139,0,2,
11/01/2022,04:40:00 -0300,10.05,0,1,4.239,147,0,2,
11/01/2022,04:42:00 -0300,10.05,0,1,,140,1,4,
11/01/2022,04:44:00 -0300,10.05,0,1,,138,1,4,
11/01/2022,04:45:00 -0300,,,,4.238,,,,
11/01/2022,04:46:00 -0300,10.08,0,1,,140,1,5,
11/01/2022,04:48:00 -0300,10.08,0,1,,142,1,4,
11/01/2022,04:50:00 -0300,10.1,0,1,4.242,142,1,4,
11/01/2022,04:52:00 -0300,10.08,0,1,,129,0,1,
11/01/2022,04:54:00 -0300,10.05,0,1,,124,0,1,
11/01/2022,04:55:00 -0300,,,,4.239,,,,
11/01/2022,04:56:00 -0300,10.08,0,1,,164,0,2,
11/01/2022,04:58:00 -0300,10.1,0,1,,153,1,2,
11/01/2022,05:00:00 -0300,10.1,0,1,4.238,180,0,2,
11/01/2022,05:02:00 -0300,10.15,0,1,,187,0,2,
11/01/2022,05:04:00 -0300,10.15,0,1,,191,0,4,
11/01/2022,05:05:00 -0300,,,,4.242,,,,
11/01/2022,05:06:00 -0300,10.12,0,1,,188,0,1,
11/01/2022,05:08:00 -0300,10.1,0,1,,188,0,0,
11/01/2022,05:10:00 -0300,10.1,0,1,4.239,163,0,0,
11/01/2022,05:12:00 -0300,10.08,0,1,,161,0,0,
11/01/2022,05:14:00 -0300,10.05,0,1,,163,0,1,
11/01/2022,05:15:00 -0300,,,,4.238,,,,
11/01/2022,05:16:00 -0300,10,0,1,,180,0,1,
11/01/2022,05:18:00 -0300,9.98,0,1,,178,0,1,
11/01/2022,05:20:00 -0300,9.95,0,1,4.242,138,1,4,
11/01/2022,05:22:00 -0300,9.95,0,1,,139,1,4,
11/01/2022,05:24:00 -0300,9.95,0,1,,154,0,2,
11/01/2022,05:25:00 -0300,,,,4.239,,,,
11/01/2022,05:26:00 -0300,9.98,0,1,,143,1,2,
11/01/2022,05:28:00 -0300,10,0,1,,150,1,5,
11/01/2022,05:30:00 -0300,10,0,1,4.238,152,0,1,
11/01/2022,05:32:00 -0300,10.05,0,1,,135,1,5,
11/01/2022,05:34:00 -0300,10.03,0,1,,152,0,4,
11/01/2022,05:35:00 -0300,,,,4.242,,,,
11/01/2022,05:36:00 -0300,10.03,0,1,,157,0,4,
11/01/2022,05:38:00 -0300,10.05,0,1,,171,1,4,
11/01/2022,05:40:00 -0300,10.08,0,1,4.239,167,0,4,
11/01/2022,05:42:00 -0300,10.08,0,1,,199,1,2,
11/01/2022,05:44:00 -0300,10.12,0,1,,197,4,8,
11/01/2022,05:45:00 -0300,,,,4.238,,,,
11/01/2022,05:46:00 -0300,10.15,0,1,,211,1,4,
11/01/2022,05:48:00 -0300,10.2,0,1,,205,1,5,
11/01/2022,05:50:00 -0300,10.17,0,1,4.242,215,1,4,
11/01/2022,05:52:00 -0300,10.17,0,1,,208,2,7,
11/01/2022,05:54:00 -0300,10.17,0,1,,202,2,6,
11/01/2022,05:55:00 -0300,,,,4.238,,,,
11/01/2022,05:56:00 -0300,10.17,0,1,,195,2,6,
11/01/2022,05:58:00 -0300,10.15,0,1,,177,2,6,
11/01/2022,06:00:00 -0300,10.12,0,1,4.238,195,2,8,
11/01/2022,06:02:00 -0300,10.1,0,1,,192,4,7,
11/01/2022,06:04:00 -0300,10.08,0,1,,187,2,6,
11/01/2022,06:05:00 -0300,,,,4.242,,,,
11/01/2022,06:06:00 -0300,10.05,0,1,,173,1,4,
11/01/2022,06:08:00 -0300,10.08,0,1,,184,1,4,
11/01/2022,06:10:00 -0300,10.15,0,1,4.239,209,1,5,
11/01/2022,06:12:00 -0300,10.12,0,1,,199,2,5,
11/01/2022,06:14:00 -0300,10.08,0,1,,198,1,6,
11/01/2022,06:15:00 -0300,,,,4.238,,,,
11/01/2022,06:16:00 -0300,10.05,0,1,,181,2,7,
11/01/2022,06:18:00 -0300,10.03,0,1,,190,1,5,
11/01/2022,06:20:00 -0300,10.05,0,1,4.242,201,2,8,
11/01/2022,06:22:00 -0300,10.05,0,1,,185,1,5,
11/01/2022,06:24:00 -0300,10.08,0,1,,184,0,4,
11/01/2022,06:25:00 -0300,,,,4.239,,,,
11/01/2022,06:26:00 -0300,10.12,0,1,,190,4,6,
11/01/2022,06:28:00 -0300,10.1,0,1,,185,2,6,
11/01/2022,06:30:00 -0300,10.03,0,1,4.238,184,1,4,
11/01/2022,06:32:00 -0300,9.98,0,1,,191,1,5,
11/01/2022,06:34:00 -0300,9.95,0,1,,185,1,4,
11/01/2022,06:35:00 -0300,,,,4.242,,,,
11/01/2022,06:36:00 -0300,9.93,0,1,,195,1,4,
11/01/2022,06:38:00 -0300,9.95,0,1,,194,1,6,
11/01/2022,06:40:00 -0300,10,0,1,4.238,185,1,5,
11/01/2022,06:42:00 -0300,10.05,0,1,,220,1,4,
11/01/2022,06:44:00 -0300,10.12,0,1,,204,1,5,
11/01/2022,06:45:00 -0300,,,,4.236,,,,
11/01/2022,06:46:00 -0300,10.17,0,1,,212,2,8,
11/01/2022,06:48:00 -0300,10.2,0,1,,218,2,5,
11/01/2022,06:50:00 -0300,10.25,0,1,4.241,211,4,6,
11/01/2022,06:52:00 -0300,10.25,0,1,,213,2,5,
11/01/2022,06:54:00 -0300,10.25,0,1,,209,4,7,
11/01/2022,06:55:00 -0300,,,,4.238,,,,
11/01/2022,06:56:00 -0300,10.27,0,1,,215,2,7,
11/01/2022,06:58:00 -0300,10.27,0,1,,201,2,7,
11/01/2022,07:00:00 -0300,10.27,0,1,4.236,199,2,7,
11/01/2022,07:02:00 -0300,10.3,0,1,,195,4,7,
11/01/2022,07:04:00 -0300,10.27,0,1,,195,4,8,
11/01/2022,07:05:00 -0300,,,,4.241,,,,
11/01/2022,07:06:00 -0300,10.27,0,1,,184,2,8,
11/01/2022,07:08:00 -0300,10.25,0,1,,180,1,6,
11/01/2022,07:10:00 -0300,10.22,0,1,4.238,187,2,7,
11/01/2022,07:12:00 -0300,10.22,0,1,,185,1,5,
11/01/2022,07:14:00 -0300,10.22,0,1,,194,2,5,
11/01/2022,07:15:00 -0300,,,,4.236,,,,
11/01/2022,07:16:00 -0300,10.2,0,1,,191,1,5,
11/01/2022,07:18:00 -0300,10.15,0,1,,190,1,4,
11/01/2022,07:20:00 -0300,10.08,0,1,4.241,183,1,4,
11/01/2022,07:22:00 -0300,10,0,1,,173,1,4,
11/01/2022,07:24:00 -0300,9.93,0,1,,159,0,2,
11/01/2022,07:25:00 -0300,,,,4.239,,,,
11/01/2022,07:26:00 -0300,9.85,0,1,,181,1,4,
11/01/2022,07:28:00 -0300,9.83,0,1,,173,1,6,
11/01/2022,07:30:00 -0300,9.83,0,1,4.236,178,1,4,
11/01/2022,07:32:00 -0300,9.9,0,1,,185,2,6,
11/01/2022,07:34:00 -0300,10,0,1,,191,4,10,
11/01/2022,07:35:00 -0300,,,,4.241,,,,
11/01/2022,07:36:00 -0300,10.1,0,1,,191,2,8,
11/01/2022,07:38:00 -0300,10.17,0,1,,197,4,7,
11/01/2022,07:40:00 -0300,10.2,0,1,4.238,192,2,7,
11/01/2022,07:42:00 -0300,10.22,0,1,,183,1,5,
11/01/2022,07:44:00 -0300,10.27,0,1,,205,1,7,
11/01/2022,07:45:00 -0300,,,,4.236,,,,
11/01/2022,07:46:00 -0300,10.3,0,2,,202,2,5,
11/01/2022,07:48:00 -0300,10.32,0,2,,209,1,5,
11/01/2022,07:50:00 -0300,10.32,0,2,4.242,206,1,4,
11/01/2022,07:52:00 -0300,10.37,0,1,,209,2,7,
11/01/2022,07:54:00 -0300,10.37,0,2,,197,1,6,
11/01/2022,07:55:00 -0300,,,,4.239,,,,
11/01/2022,07:56:00 -0300,10.42,0,3,,197,5,8,
11/01/2022,07:58:00 -0300,10.44,0,4,,198,2,7,
11/01/2022,08:00:00 -0300,10.47,0,6,4.241,197,4,8,
11/01/2022,08:02:00 -0300,10.52,0,7,,197,4,7,
11/01/2022,08:04:00 -0300,10.57,0,8,,195,5,10,
11/01/2022,08:05:00 -0300,,,,4.251,,,,
11/01/2022,08:06:00 -0300,10.59,0,9,,198,4,7,
11/01/2022,08:08:00 -0300,10.64,0,8,,195,4,8,
11/01/2022,08:10:00 -0300,10.64,0,11,4.254,195,4,10,
11/01/2022,08:12:00 -0300,10.66,0,14,,206,4,10,
11/01/2022,08:14:00 -0300,10.64,0,17,,211,4,8,
11/01/2022,08:15:00 -0300,,,,4.23,,,,
11/01/2022,08:16:00 -0300,10.69,0,16,,211,4,8,
11/01/2022,08:18:00 -0300,10.76,0,16,,211,5,8,
11/01/2022,08:20:00 -0300,10.81,0,13,4.26,211,4,8,
11/01/2022,08:22:00 -0300,10.83,0,16,,201,4,14,
11/01/2022,08:24:00 -0300,10.88,0,17,,211,5,12,
11/01/2022,08:25:00 -0300,,,,4.278,,,,
11/01/2022,08:26:00 -0300,10.93,0,21,,201,4,10,
11/01/2022,08:28:00 -0300,10.96,0,24,,205,2,10,
11/01/2022,08:30:00 -0300,10.98,0,29,4.272,192,2,6,
11/01/2022,08:32:00 -0300,11,0,36,,173,1,6,
11/01/2022,08:34:00 -0300,11,0,41,,199,4,8,
11/01/2022,08:35:00 -0300,,,,4.301,,,,
11/01/2022,08:36:00 -0300,11.03,0,39,,213,4,7,
11/01/2022,08:38:00 -0300,11.05,0,41,,215,5,8,
11/01/2022,08:40:00 -0300,11.05,0,37,4.31,220,5,8,
11/01/2022,08:42:00 -0300,11.05,0,46,,209,5,11,
11/01/2022,08:44:00 -0300,11.08,0,48,,206,6,12,
11/01/2022,08:45:00 -0300,,,,4.292,,,,
11/01/2022,08:46:00 -0300,11.13,0,46,,209,4,12,
11/01/2022,08:48:00 -0300,11.15,0,38,,205,4,7,
11/01/2022,08:50:00 -0300,11.18,0,33,4.299,202,4,8,
11/01/2022,08:52:00 -0300,11.13,0,31,,197,5,10,
11/01/2022,08:54:00 -0300,11.08,0,32,,204,2,7,
11/01/2022,08:55:00 -0300,,,,4.298,,,,
11/01/2022,08:56:00 -0300,11.08,0,28,,194,2,5,
11/01/2022,08:58:00 -0300,11.08,0,33,,188,4,8,
11/01/2022,09:00:00 -0300,11.05,0,36,4.292,195,2,6,
11/01/2022,09:02:00 -0300,11.1,0,37,,190,5,11,
11/01/2022,09:04:00 -0300,11.13,0,42,,208,4,7,
11/01/2022,09:05:00 -0300,,,,4.304,,,,
11/01/2022,09:06:00 -0300,11.22,0,42,,208,4,11,
11/01/2022,09:08:00 -0300,11.27,0,47,,201,4,5,
11/01/2022,09:10:00 -0300,11.32,0,48,4.307,201,1,6,
11/01/2022,09:12:00 -0300,11.32,0,51,,202,5,10,
11/01/2022,09:14:00 -0300,11.32,0,53,,199,4,7,
11/01/2022,09:15:00 -0300,,,,4.298,,,,
11/01/2022,09:16:00 -0300,11.32,0,56,,198,4,10,
11/01/2022,09:18:00 -0300,11.35,0,56,,204,2,6,
11/01/2022,09:20:00 -0300,11.35,0,47,4.314,205,2,6,
11/01/2022,09:22:00 -0300,11.39,0,41,,206,2,6,
11/01/2022,09:24:00 -0300,11.42,0,38,,194,2,7,
11/01/2022,09:25:00 -0300,,,,4.301,,,,
11/01/2022,09:26:00 -0300,11.42,0,37,,204,4,10,
11/01/2022,09:28:00 -0300,11.47,0,39,,209,4,7,
11/01/2022,09:30:00 -0300,11.52,0,37,4.298,208,4,6,
11/01/2022,09:32:00 -0300,11.56,0,42,,197,2,6,
11/01/2022,09:34:00 -0300,11.66,0,46,,194,2,6,
11/01/2022,09:35:00 -0300,,,,4.311,,,,
11/01/2022,09:36:00 -0300,11.69,0,53,,192,2,7,
11/01/2022,09:38:00 -0300,11.71,0,57,,192,5,11,
11/01/2022,09:40:00 -0300,11.69,0,62,4.299,197,5,10,
11/01/2022,09:42:00 -0300,11.76,0,89,,202,4,11,
11/01/2022,09:44:00 -0300,12,0,143,,206,4,7,
11/01/2022,09:45:00 -0300,,,,4.311,,,,
11/01/2022,09:46:00 -0300,12.39,0,152,,205,4,7,
11/01/2022,09:48:00 -0300,12.61,0,151,,212,5,10,
11/01/2022,09:50:00 -0300,12.77,0,139,4.314,191,1,7,
11/01/2022,09:52:00 -0300,12.75,0,124,,192,4,7,
11/01/2022,09:54:00 -0300,12.73,0,154,,192,4,7,
11/01/2022,09:55:00 -0300,,,,4.304,,,,
11/01/2022,09:56:00 -0300,12.8,0,131,,195,5,8,
11/01/2022,09:58:00 -0300,12.8,0,143,,187,4,10,
11/01/2022,10:00:00 -0300,13.14,0,318,4.308,187,2,6,
11/01/2022,10:02:00 -0300,13.62,0,193,,192,4,7,
11/01/2022,10:04:00 -0300,13.62,0,193,,187,4,7,
11/01/2022,10:05:00 -0300,,,,4.308,,,,
11/01/2022,10:06:00 -0300,13.59,0,263,,190,4,7,
11/01/2022,10:08:00 -0300,13.71,0,314,,190,6,12,
11/01/2022,10:10:00 -0300,13.93,0,332,4.299,190,6,11,
11/01/2022,10:12:00 -0300,14.24,0,329,,185,4,8,
11/01/2022,10:14:00 -0300,14.41,0,344,,192,5,10,
11/01/2022,10:15:00 -0300,,,,4.302,,,,
11/01/2022,10:16:00 -0300,14.58,0,386,,190,5,10,
11/01/2022,10:18:00 -0300,14.98,0,376,,195,5,10,
11/01/2022,10:20:00 -0300,15.06,0,383,4.301,218,5,8,
11/01/2022,10:22:00 -0300,15.22,0,399,,211,5,10,
11/01/2022,10:24:00 -0300,15.7,0,369,,202,5,10,
11/01/2022,10:25:00 -0300,,,,4.334,,,,
11/01/2022,10:26:00 -0300,15.27,0,352,,201,7,12,
11/01/2022,10:28:00 -0300,14.86,0,277,,205,6,10,
11/01/2022,10:30:00 -0300,14.82,0,416,4.308,201,6,10,
11/01/2022,10:32:00 -0300,15.13,0,268,,197,5,11,
11/01/2022,10:34:00 -0300,15.13,0,248,,201,6,10,
11/01/2022,10:35:00 -0300,,,,4.317,,,,
11/01/2022,10:36:00 -0300,15.27,0,198,,202,4,8,
11/01/2022,10:38:00 -0300,14.91,0,203,,190,6,12,
11/01/2022,10:40:00 -0300,15.13,0,372,4.307,204,4,10,
11/01/2022,10:42:00 -0300,15.13,0,194,,198,5,8,
11/01/2022,10:44:00 -0300,15.25,0,494,,194,4,6,
11/01/2022,10:45:00 -0300,,,,4.316,,,,
11/01/2022,10:46:00 -0300,15.2,0,199,,192,4,8,
11/01/2022,10:48:00 -0300,15.39,0,242,,195,4,8,
11/01/2022,10:50:00 -0300,15.56,0,156,4.313,185,4,8,
11/01/2022,10:52:00 -0300,15.58,0,144,,197,2,7,
11/01/2022,10:54:00 -0300,15.39,0,209,,197,2,6,
11/01/2022,10:55:00 -0300,,,,4.304,,,,
11/01/2022,10:56:00 -0300,15.41,0,192,,199,4,8,
11/01/2022,10:58:00 -0300,15.6,0,234,,197,4,10,
11/01/2022,11:00:00 -0300,15.51,0,268,4.314,222,7,13,
11/01/2022,11:02:00 -0300,15.44,0,218,,225,8,17,
11/01/2022,11:04:00 -0300,15.39,0,188,,225,7,13,
11/01/2022,11:05:00 -0300,,,,4.313,,,,
11/01/2022,11:06:00 -0300,15.17,0,158,,227,8,17,
11/01/2022,11:08:00 -0300,15.15,0,163,,222,7,12,
11/01/2022,11:10:00 -0300,14.94,0,183,4.304,233,12,20,
11/01/2022,11:12:00 -0300,15.22,0,244,,236,8,16,
11/01/2022,11:14:00 -0300,15.25,0,481,,241,13,22,
11/01/2022,11:15:00 -0300,,,,4.314,,,,
11/01/2022,11:16:00 -0300,15.91,0,321,,236,11,16,
11/01/2022,11:18:00 -0300,15.49,0,279,,246,11,17,
11/01/2022,11:20:00 -0300,15.94,0,251,4.311,239,10,14,
11/01/2022,11:22:00 -0300,15.91,0,144,,240,7,12,
11/01/2022,11:24:00 -0300,15.22,0,168,,246,10,16,
11/01/2022,11:25:00 -0300,,,,4.304,,,,
11/01/2022,11:26:00 -0300,15.1,0,159,,237,10,13,
11/01/2022,11:28:00 -0300,15.34,0,438,,227,10,17,
11/01/2022,11:30:00 -0300,15.94,0,329,4.313,244,11,16,
11/01/2022,11:32:00 -0300,16.06,0,574,,230,8,14,
11/01/2022,11:34:00 -0300,15.96,0,427,,230,11,14,
11/01/2022,11:35:00 -0300,,,,4.311,,,,
11/01/2022,11:36:00 -0300,16.34,0,278,,232,7,12,
11/01/2022,11:38:00 -0300,16.03,0,253,,229,7,13,
