Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
10/1/2025,05:00:00 -0300,0,1,4.214,2.4,6,44,10.545,83.941,7.956,
10/1/2025,05:05:00 -0300,0,1,4.217,2.4,6,29,10.502,84.768,8.058,
10/1/2025,05:10:00 -0300,0,1,4.205,3.6,7.2,45,10.673,85.15,8.293,
10/1/2025,05:15:00 -0300,0,1,4.214,2.4,7.2,44,10.974,84.411,8.459,
10/1/2025,05:20:00 -0300,0,1,4.215,1.2,8.4,83,11.188,83.845,8.57,
10/1/2025,05:25:00 -0300,0,1,4.205,3.6,10.8,24,11.403,84.146,8.833,
10/1/2025,05:30:00 -0300,0,1,4.212,4.8,10.8,17,11.638,82.631,8.795,
10/1/2025,05:35:00 -0300,0,1,4.208,4.8,9.6,14,11.724,80.508,8.495,
10/1/2025,05:40:00 -0300,0,1,4.206,4.8,12,10,11.66,76.822,7.742,
10/1/2025,05:45:00 -0300,0,1,4.212,4.8,10.8,21,11.767,77.041,7.888,
10/1/2025,05:50:00 -0300,0,1,4.214,4.8,9.6,21,11.767,77.394,7.955,
10/1/2025,05:55:00 -0300,0,1,4.205,4.8,10.8,11,11.767,77.235,7.925,
10/1/2025,06:00:00 -0300,0,1,4.212,3.6,7.2,22,11.746,78.238,8.094,
10/1/2025,06:05:00 -0300,0,1,4.215,8.4,20.4,22,11.939,80.983,8.791,
10/1/2025,06:10:00 -0300,0,1,4.206,8.4,15.6,41,11.617,83.029,8.846,
10/1/2025,06:15:00 -0300,0,1,4.212,7.2,10.8,51,11.167,83.85,8.55,
10/1/2025,06:20:00 -0300,0,1,4.215,6,10.8,41,10.995,83.818,8.376,
10/1/2025,06:25:00 -0300,0,1,4.205,6,10.8,51,10.931,84.21,8.382,
10/1/2025,06:30:00 -0300,0,1,4.212,4.8,10.8,67,10.781,84.72,8.323,
10/1/2025,06:35:00 -0300,0,1,4.215,2.4,7.2,52,10.63,84.628,8.16,
10/1/2025,06:40:00 -0300,0,1,4.205,3.6,7.2,63,10.716,84.251,8.178,
10/1/2025,06:45:00 -0300,0,1,4.212,0,2.4,53,10.48,85.451,8.155,
10/1/2025,06:50:00 -0300,0,1,4.214,1.2,2.4,53,10.137,86.009,7.913,
10/1/2025,06:55:00 -0300,0,1,4.205,0,0,53,9.923,87.025,7.875,
10/1/2025,07:00:00 -0300,0,1,4.211,1.2,3.6,53,9.987,87.466,8.012,
10/1/2025,07:05:00 -0300,0,1,4.206,7.2,16.8,48,10.609,85.397,8.272,
10/1/2025,07:10:00 -0300,0,2,4.205,9.6,16.8,41,10.952,81.231,7.873,
10/1/2025,07:15:00 -0300,0,3,4.215,6,14.4,51,10.652,80.928,7.524,
10/1/2025,07:20:00 -0300,0,4,4.223,7.2,10.8,52,10.394,79.944,7.094,
10/1/2025,07:25:00 -0300,0,6,4.218,6,10.8,42,10.201,78.264,6.597,
10/1/2025,07:30:00 -0300,0,11,4.238,6,10.8,49,10.352,76.84,6.476,
10/1/2025,07:35:00 -0300,0,14,4.254,4.8,7.2,51,10.244,77.043,6.41,
10/1/2025,07:40:00 -0300,0,18,4.263,1.2,4.8,48,9.858,78.215,6.254,
10/1/2025,07:45:00 -0300,0,23,4.302,1.2,4.8,44,9.751,78.328,6.171,
10/1/2025,07:50:00 -0300,0,26,4.299,1.2,6,20,10.03,76.945,6.184,
10/1/2025,07:55:00 -0300,0,26,4.311,2.4,7.2,18,10.33,75.358,6.173,
10/1/2025,08:00:00 -0300,0,29,4.308,2.4,7.2,49,10.459,75.384,6.302,
10/1/2025,08:05:00 -0300,0,33,4.311,3.6,7.2,44,10.502,78.347,6.905,
10/1/2025,08:10:00 -0300,0,32,4.326,1.2,3.6,44,10.287,78.721,6.765,
10/1/2025,08:15:00 -0300,0,32,4.302,0,4.8,45,10.03,79.84,6.72,
10/1/2025,08:20:00 -0300,0,34,4.304,0,2.4,45,9.708,81.486,6.703,
10/1/2025,08:25:00 -0300,0,34,4.299,0,1.2,45,9.537,82.214,6.664,
10/1/2025,08:30:00 -0300,0,42,4.302,3.6,8.4,17,10.223,79.982,6.934,
10/1/2025,08:35:00 -0300,0,197,4.295,3.6,9.6,11,11.016,79.307,7.584,
10/1/2025,08:40:00 -0300,0,78,4.32,6,12,25,11.403,75.489,7.236,
10/1/2025,08:45:00 -0300,0,96,4.301,9.6,16.8,41,11.295,78.37,7.681,
10/1/2025,08:50:00 -0300,0,114,4.323,7.2,13.2,48,11.274,78.213,7.63,
10/1/2025,08:55:00 -0300,0,126,4.319,8.4,14.4,46,11.424,77.357,7.615,
10/1/2025,09:00:00 -0300,0,136,4.298,9.6,18,52,11.467,76.699,7.531,
10/1/2025,09:05:00 -0300,0,126,4.322,9.6,15.6,51,11.553,75.828,7.447,
10/1/2025,09:10:00 -0300,0,131,4.32,12,20.4,56,11.36,77.647,7.607,
10/1/2025,09:15:00 -0300,0,144,4.301,10.8,19.2,56,11.317,78.444,7.715,
10/1/2025,09:20:00 -0300,0,128,4.335,10.8,18,62,11.295,78.47,7.699,
10/1/2025,09:25:00 -0300,0,124,4.326,7.2,12,69,11.317,78.938,7.807,
10/1/2025,09:30:00 -0300,0,118,4.305,8.4,14.4,76,11.231,78.085,7.565,
10/1/2025,09:35:00 -0300,0,124,4.325,6,12,80,11.188,77.702,7.451,
10/1/2025,09:40:00 -0300,0,131,4.322,4.8,9.6,86,10.974,77.304,7.167,
10/1/2025,09:45:00 -0300,0,132,4.308,4.8,13.2,77,10.974,77.478,7.2,
10/1/2025,09:50:00 -0300,0,137,4.299,6,12,77,10.781,77.902,7.092,
10/1/2025,09:55:00 -0300,0,159,4.307,4.8,10.8,79,10.802,78.286,7.185,
10/1/2025,10:00:00 -0300,0,168,4.325,4.8,9.6,73,10.974,78.163,7.329,
10/1/2025,10:05:00 -0300,0,152,4.302,6,9.6,72,11.016,78.076,7.354,
10/1/2025,10:10:00 -0300,0,151,4.316,6,8.4,76,11.016,75.944,6.95,
10/1/2025,10:15:00 -0300,0,162,4.301,4.8,9.6,79,11.167,74.615,6.838,
10/1/2025,10:20:00 -0300,0,204,4.331,4.8,9.6,72,11.531,75.77,7.415,
10/1/2025,10:25:00 -0300,0,201,4.337,6,9.6,66,11.574,73.915,7.094,
10/1/2025,10:30:00 -0300,0,166,4.31,6,10.8,53,11.724,74.505,7.356,
10/1/2025,10:35:00 -0300,0,152,4.301,4.8,9.6,45,11.66,75.518,7.491,
10/1/2025,10:40:00 -0300,0,182,4.307,7.2,12,44,11.617,74.124,7.177,
10/1/2025,10:45:00 -0300,0,158,4.313,6,15.6,34,11.488,76.73,7.558,
10/1/2025,10:50:00 -0300,0,146,4.319,7.2,14.4,34,11.231,77.038,7.367,
10/1/2025,10:55:00 -0300,0,152,4.332,8.4,15.6,25,11.188,75.892,7.106,
10/1/2025,11:00:00 -0300,0,129,4.307,7.2,16.8,22,11.145,79.588,7.761,
10/1/2025,11:05:00 -0300,0,116,4.299,6,12,25,10.931,80.481,7.715,
10/1/2025,11:10:00 -0300,0.2,99,4.311,4.8,15.6,41,10.673,82.585,7.843,
10/1/2025,11:15:00 -0300,0,104,4.311,3.6,10.8,22,10.33,83.207,7.617,
