Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
7/1/2025,04:15:00 -0300,0,1,4.229,6,10.8,205,16.7,97.224,16.279,
7/1/2025,04:20:00 -0300,0,1,4.236,4.8,9.6,198,16.722,96.965,16.258,
7/1/2025,04:25:00 -0300,0,1,4.238,4.8,7.2,211,16.807,96.794,16.316,
7/1/2025,04:30:00 -0300,0,1,4.227,3.6,8.4,206,16.722,96.721,16.219,
7/1/2025,04:35:00 -0300,0,1,4.235,3.6,7.2,205,16.807,96.699,16.301,
7/1/2025,04:40:00 -0300,0,1,4.238,3.6,10.8,192,16.829,96.368,16.268,
7/1/2025,04:45:00 -0300,0,1,4.23,2.4,4.8,195,16.722,96.217,16.137,
7/1/2025,04:50:00 -0300,0,1,4.235,3.6,4.8,198,16.722,96.309,16.152,
7/1/2025,04:55:00 -0300,0,1,4.238,3.6,6,218,16.85,96.223,16.266,
7/1/2025,05:00:00 -0300,0,1,4.227,4.8,6,222,16.679,96.03,16.063,
7/1/2025,05:05:00 -0300,0,1,4.235,6,8.4,225,16.636,96.022,16.019,
7/1/2025,05:10:00 -0300,0,1,4.238,6,9.6,226,16.679,95.793,16.025,
7/1/2025,05:15:00 -0300,0,2,4.23,4.8,9.6,219,16.764,95.908,16.129,
7/1/2025,05:20:00 -0300,0,3,4.238,4.8,9.6,209,16.764,95.851,16.12,
7/1/2025,05:25:00 -0300,0,4,4.244,6,8.4,208,16.872,95.425,16.157,
7/1/2025,05:30:00 -0300,0,7,4.238,4.8,7.2,201,16.786,95.279,16.047,
7/1/2025,05:35:00 -0300,0,9,4.251,4.8,8.4,192,16.807,95.459,16.098,
7/1/2025,05:40:00 -0300,0,13,4.262,4.8,8.4,205,16.915,95.134,16.151,
7/1/2025,05:45:00 -0300,0,23,4.256,4.8,9.6,205,16.979,94.781,16.157,
7/1/2025,05:50:00 -0300,0,32,4.28,4.8,7.2,209,17.151,94.076,16.21,
7/1/2025,05:55:00 -0300,0,42,4.298,4.8,8.4,209,17.258,93.603,16.238,
7/1/2025,06:00:00 -0300,0,52,4.295,6,10.8,215,17.408,93.124,16.306,
7/1/2025,06:05:00 -0300,0,64,4.304,6,9.6,213,17.558,92.749,16.392,
7/1/2025,06:10:00 -0300,0,77,4.31,4.8,8.4,209,17.751,91.93,16.444,
7/1/2025,06:15:00 -0300,0,88,4.308,3.6,6,208,18.073,91.315,16.657,
7/1/2025,06:20:00 -0300,0,101,4.307,3.6,8.4,198,18.266,90.211,16.656,
7/1/2025,06:25:00 -0300,0,113,4.304,3.6,7.2,188,18.523,89.273,16.746,
7/1/2025,06:30:00 -0300,0,124,4.311,3.6,6,205,18.759,88.943,16.92,
7/1/2025,06:35:00 -0300,0,134,4.304,3.6,8.4,204,18.952,88.318,16.999,
7/1/2025,06:40:00 -0300,0,143,4.307,2.4,7.2,192,19.252,87.15,17.085,
7/1/2025,06:45:00 -0300,0,157,4.328,3.6,8.4,190,19.381,86.554,17.103,
7/1/2025,06:50:00 -0300,0,173,4.299,3.6,7.2,181,19.596,85.676,17.152,
7/1/2025,06:55:00 -0300,0,188,4.305,4.8,8.4,205,19.553,85.214,17.025,
7/1/2025,07:00:00 -0300,0,202,4.317,4.8,7.2,202,19.853,85.551,17.382,
7/1/2025,07:05:00 -0300,0,214,4.314,4.8,9.6,209,19.939,85.299,17.42,
7/1/2025,07:10:00 -0300,0,227,4.301,3.6,9.6,209,20.346,84.903,17.746,
7/1/2025,07:15:00 -0300,0,242,4.323,3.6,7.2,202,20.689,82.664,17.657,
7/1/2025,07:20:00 -0300,0,259,4.298,4.8,8.4,208,20.775,82.489,17.707,
7/1/2025,07:25:00 -0300,0,264,4.307,3.6,8.4,205,20.882,82.654,17.844,
7/1/2025,07:30:00 -0300,0,279,4.313,3.6,8.4,205,21.183,81.501,17.914,
7/1/2025,07:35:00 -0300,0,298,4.323,3.6,7.2,232,20.968,82.434,17.885,
7/1/2025,07:40:00 -0300,0,316,4.302,4.8,9.6,219,21.097,82.992,18.119,
7/1/2025,07:45:00 -0300,0,311,4.307,4.8,9.6,227,21.097,82.69,18.061,
7/1/2025,07:50:00 -0300,0,339,4.326,6,12,230,20.968,82.823,17.96,
7/1/2025,07:55:00 -0300,0,344,4.304,6,9.6,215,21.311,81.653,18.069,
7/1/2025,08:00:00 -0300,0,343,4.313,4.8,8.4,215,21.655,81.39,18.353,
7/1/2025,08:05:00 -0300,0,372,4.299,6,12,218,21.633,80.989,18.253,
7/1/2025,08:10:00 -0300,0,398,4.314,6,8.4,218,22.212,80.211,18.663,
7/1/2025,08:15:00 -0300,0,412,4.319,6,13.2,225,21.783,81.024,18.406,
7/1/2025,08:20:00 -0300,0,428,4.302,6,12,220,21.933,81.477,18.642,
7/1/2025,08:25:00 -0300,0,447,4.325,7.2,10.8,215,22.341,79.67,18.68,
7/1/2025,08:30:00 -0300,0,462,4.325,7.2,12,216,22.384,80.439,18.876,
7/1/2025,08:35:00 -0300,0,477,4.31,7.2,13.2,220,22.427,79.518,18.733,
7/1/2025,08:40:00 -0300,0,499,4.301,8.4,14.4,218,22.641,78.053,18.644,
7/1/2025,08:45:00 -0300,0,523,4.316,8.4,16.8,215,22.984,78.352,19.038,
7/1/2025,08:50:00 -0300,0,553,4.301,6,12,204,23.692,75.966,19.227,
7/1/2025,08:55:00 -0300,0,592,4.322,7.2,14.4,212,23.907,74.473,19.116,
7/1/2025,09:00:00 -0300,0,587,4.323,6,9.6,215,24.378,74.624,19.604,
7/1/2025,09:05:00 -0300,0,416,4.31,7.2,13.2,206,23.992,74.496,19.203,
7/1/2025,09:10:00 -0300,0,454,4.301,7.2,13.2,211,23.671,75.718,19.154,
7/1/2025,09:15:00 -0300,0,449,4.317,4.8,8.4,215,24.035,77.407,19.863,
7/1/2025,09:20:00 -0300,0,577,4.302,6,10.8,212,23.992,76.315,19.592,
7/1/2025,09:25:00 -0300,0,521,4.334,6,9.6,211,24.25,73.965,19.337,
7/1/2025,09:30:00 -0300,0,529,4.331,7.2,10.8,216,24.164,74.807,19.436,
7/1/2025,09:35:00 -0300,0,616,4.31,8.4,13.2,215,24.121,72.857,18.97,
7/1/2025,09:40:00 -0300,0,671,4.302,7.2,10.8,213,24.7,74.72,19.935,
