Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
12/01/2025,00:00:00 -0400,0.2,1,4.157,170,,12,25.2,2.309,95.239,1.625,9.2
12/01/2025,00:05:00 -0400,0,1,4.16,167,,13.2,21.6,2.394,95.454,1.742,
12/01/2025,00:10:00 -0400,0,1,4.143,175,,12,21.6,2.437,95.59,1.804,
12/01/2025,00:15:00 -0400,0,1,4.154,174,,10.8,19.2,2.502,95.816,1.901,
12/01/2025,00:20:00 -0400,0,1,4.158,166,,13.2,20.4,2.63,95.885,2.04,
12/01/2025,00:25:00 -0400,0,1,4.143,164,,13.2,20.4,2.673,95.908,2.086,
12/01/2025,00:30:00 -0400,0,1,4.152,164,,12,21.6,2.716,96.02,2.145,
12/01/2025,00:35:00 -0400,0,1,4.157,163,,13.2,20.4,2.823,96.095,2.263,
12/01/2025,00:40:00 -0400,0,1,4.139,166,,13.2,24,2.909,96.178,2.36,
12/01/2025,00:45:00 -0400,0,1,4.151,167,,14.4,24,3.016,96.291,2.484,
12/01/2025,00:50:00 -0400,0,1,4.155,164,,13.2,21.6,3.167,96.356,2.643,
12/01/2025,00:55:00 -0400,0,1,4.14,170,,13.2,25.2,3.209,96.423,2.696,
12/01/2025,01:00:00 -0400,0,1,4.149,170,,14.4,28.9,3.295,96.492,2.791,
12/01/2025,01:05:00 -0400,0,1,4.154,175,,13.2,24,3.381,96.501,2.878,
12/01/2025,01:10:00 -0400,0,1,4.14,173,,14.4,31.3,3.445,96.478,2.939,
12/01/2025,01:15:00 -0400,0,1,4.149,168,,14.4,25.2,3.574,96.469,3.066,
12/01/2025,01:20:00 -0400,0,1,4.152,171,,14.4,26.5,3.617,96.42,3.102,
12/01/2025,01:25:00 -0400,0,1,4.136,173,,13.2,25.2,3.681,96.429,3.167,
12/01/2025,01:30:00 -0400,0,1,4.148,170,,14.4,27.7,3.81,96.388,3.29,
12/01/2025,01:35:00 -0400,0,1,4.152,174,,13.2,24,3.81,96.361,3.285,
12/01/2025,01:40:00 -0400,0,1,4.136,174,,13.2,22.8,4.003,96.336,3.474,
12/01/2025,01:45:00 -0400,0,1,4.146,173,,14.4,25.2,4.067,96.265,3.528,
12/01/2025,01:50:00 -0400,0,1,4.152,184,,13.2,24,4.153,96.292,3.618,
12/01/2025,01:55:00 -0400,0.2,1,4.137,170,,13.2,25.2,4.196,96.356,3.67,
12/01/2025,02:00:00 -0400,0,1,4.146,168,,14.4,25.2,4.239,96.411,3.721,
12/01/2025,02:05:00 -0400,0,1,4.152,173,,10.8,20.4,4.346,96.506,3.842,
12/01/2025,02:10:00 -0400,0,1,4.131,171,,13.2,25.2,4.41,96.551,3.912,
12/01/2025,02:15:00 -0400,0,1,4.145,175,,12,21.6,4.475,96.635,3.989,
12/01/2025,02:20:00 -0400,0.2,1,4.151,174,,12,24,4.539,96.762,4.072,
12/01/2025,02:25:00 -0400,0,1,4.134,167,,13.2,22.8,4.604,96.883,4.154,
12/01/2025,02:30:00 -0400,0.2,1,4.146,177,,12,25.2,4.668,96.951,4.228,
12/01/2025,02:35:00 -0400,0,1,4.151,178,,12,22.8,4.689,97.069,4.267,
12/01/2025,02:40:00 -0400,0.2,1,4.136,163,,10.8,21.6,4.775,97.229,4.376,
12/01/2025,02:45:00 -0400,0,1,4.146,174,,13.2,24,4.861,97.322,4.475,
12/01/2025,02:50:00 -0400,0.2,1,4.151,173,,13.2,22.8,4.925,97.339,4.542,
12/01/2025,02:55:00 -0400,0,1,4.133,177,,12,19.2,4.99,97.476,4.626,
12/01/2025,03:00:00 -0400,0,1,4.145,173,,13.2,26.5,5.118,97.505,4.759,
12/01/2025,03:05:00 -0400,0.2,1,4.149,171,,13.2,24,5.183,97.581,4.835,
12/01/2025,03:10:00 -0400,0,1,4.134,174,,12,21.6,5.247,97.586,4.9,
12/01/2025,03:15:00 -0400,0,1,4.145,166,,13.2,20.4,5.333,97.609,4.989,
12/01/2025,03:20:00 -0400,0,1,4.151,167,,13.2,25.2,5.483,97.574,5.133,
12/01/2025,03:25:00 -0400,0,1,4.136,177,,12,25.2,5.504,97.514,5.146,
12/01/2025,03:30:00 -0400,0,1,4.145,171,,10.8,20.4,5.547,97.597,5.201,
12/01/2025,03:35:00 -0400,0,1,4.149,175,,10.8,20.4,5.633,97.61,5.289,
12/01/2025,03:40:00 -0400,0,1,4.133,178,,13.2,24,5.762,97.618,5.418,
12/01/2025,03:45:00 -0400,0,1,4.146,174,,9.6,18,5.74,97.623,5.398,
12/01/2025,03:50:00 -0400,0,1,4.149,174,,12,22.8,5.955,97.743,5.63,
12/01/2025,03:55:00 -0400,0,1,4.134,183,,13.2,28.9,6.041,97.519,5.682,
12/01/2025,04:00:00 -0400,0,1,4.145,184,,13.2,22.8,6.212,97.609,5.867,
12/01/2025,04:05:00 -0400,0.2,1,4.148,184,,13.2,27.7,6.362,97.469,5.996,
12/01/2025,04:10:00 -0400,0,1,4.136,181,,14.4,28.9,6.534,97.339,6.148,
12/01/2025,04:15:00 -0400,0,1,4.145,190,,14.4,32.5,6.684,97.105,6.263,
12/01/2025,04:20:00 -0400,0,1,4.149,183,,13.2,25.2,6.727,97.061,6.299,
12/01/2025,04:25:00 -0400,0,1,4.133,185,,12,25.2,6.77,96.922,6.321,
12/01/2025,04:30:00 -0400,0,1,4.145,187,,10.8,22.8,6.813,96.899,6.361,
12/01/2025,04:35:00 -0400,0,1,4.151,181,,15.6,30.1,7.049,96.95,6.604,
12/01/2025,04:40:00 -0400,0,1,4.136,185,,13.2,27.7,7.027,96.809,6.561,
12/01/2025,04:45:00 -0400,0,1,4.145,188,,13.2,24,7.156,96.64,6.664,
12/01/2025,04:50:00 -0400,0,1,4.149,188,,13.2,27.7,7.22,96.603,6.723,
12/01/2025,04:55:00 -0400,0,1,4.136,192,,12,26.5,7.242,96.73,6.763,
12/01/2025,05:00:00 -0400,0,1,4.146,192,,14.4,31.3,7.327,96.654,6.837,
12/01/2025,05:05:00 -0400,0,1,4.149,188,,14.4,38.5,7.435,96.571,6.932,
12/01/2025,05:10:00 -0400,0,1,4.133,194,,14.4,27.7,7.435,96.437,6.912,
12/01/2025,05:15:00 -0400,0,1,4.148,194,,13.2,21.6,7.478,96.524,6.968,
12/01/2025,05:20:00 -0400,0,1,4.149,192,,13.2,28.9,7.478,96.579,6.976,
12/01/2025,05:25:00 -0400,0,1,4.134,194,,13.2,30.1,7.52,96.585,7.02,
12/01/2025,05:30:00 -0400,0,1,4.145,192,,12,22.8,7.499,96.69,7.014,
12/01/2025,05:35:00 -0400,0.2,1,4.149,199,,13.2,24,7.628,96.739,7.15,
12/01/2025,05:40:00 -0400,0,1,4.136,194,,12,25.2,7.649,96.597,7.15,
12/01/2025,05:45:00 -0400,0,1,4.146,192,,15.6,33.7,7.842,96.347,7.304,
12/01/2025,05:50:00 -0400,0,1,4.149,195,,13.2,38.5,7.778,96.269,7.228,
12/01/2025,05:55:00 -0400,0,1,4.134,201,,14.4,30.1,7.885,96.378,7.352,
12/01/2025,06:00:00 -0400,0,1,4.146,194,,14.4,31.3,7.949,96.002,7.359,
12/01/2025,06:05:00 -0400,0,1,4.151,190,,14.4,30.1,8.014,95.769,7.387,
12/01/2025,06:10:00 -0400,0,1,4.136,192,,13.2,22.8,7.949,95.979,7.355,
12/01/2025,06:15:00 -0400,0,1,4.146,192,,14.4,30.1,8.057,95.962,7.46,
12/01/2025,06:20:00 -0400,0,1,4.151,191,,14.4,27.7,8.121,96.109,7.546,
12/01/2025,06:25:00 -0400,0,1,4.137,204,,15.6,36.1,8.164,95.949,7.564,
12/01/2025,06:30:00 -0400,0,1,4.146,198,,13.2,31.3,8.207,96.272,7.657,
12/01/2025,06:35:00 -0400,0,1,4.151,198,,14.4,32.5,8.207,96.446,7.683,
12/01/2025,06:40:00 -0400,0.2,1,4.134,199,,13.2,31.3,8.228,96.672,7.739,
12/01/2025,06:45:00 -0400,0.2,1,4.148,195,,15.6,37.3,8.228,96.851,7.766,
12/01/2025,06:50:00 -0400,0.2,1,4.151,190,,15.6,27.7,8.228,97.069,7.799,
12/01/2025,06:55:00 -0400,0.2,1,4.137,190,,18,38.5,8.314,97.322,7.923,
12/01/2025,07:00:00 -0400,0,1,4.148,195,,13.2,32.5,8.293,97.38,7.91,
12/01/2025,07:05:00 -0400,0.2,1,4.151,184,,15.6,30.1,8.293,97.595,7.943,
12/01/2025,07:10:00 -0400,0.2,1,4.136,195,,14.4,30.1,8.293,97.78,7.97,
12/01/2025,07:15:00 -0400,0.2,1,4.146,185,,14.4,31.3,8.271,98.37,8.037,
12/01/2025,07:20:00 -0400,0,1,4.151,191,,14.4,24,8.25,98.412,8.022,
12/01/2025,07:25:00 -0400,0.2,1,4.136,183,,15.6,28.9,8.25,98.233,7.995,
12/01/2025,07:30:00 -0400,0,1,4.148,192,,16.8,30.1,8.357,98.163,8.092,
12/01/2025,07:35:00 -0400,0,1,4.151,188,,14.4,33.7,8.314,97.787,7.993,
12/01/2025,07:40:00 -0400,0,1,4.137,183,,15.6,28.9,8.357,97.952,8.061,
12/01/2025,07:45:00 -0400,0,1,4.148,190,,14.4,26.5,8.335,97.906,8.032,
12/01/2025,07:50:00 -0400,0.2,1,4.151,223,,15.6,28.9,8.443,97.798,8.123,
12/01/2025,07:55:00 -0400,0,1,4.131,302,,12,22.8,6.448,96.364,5.917,
12/01/2025,08:00:00 -0400,0.8,1,4.146,277,,7.2,16.8,5.912,98.634,5.718,
12/01/2025,08:05:00 -0400,0.8,2,4.152,288,,7.2,15.6,5.697,99.506,5.63,
12/01/2025,08:10:00 -0400,0.6,2,4.139,293,,8.4,20.4,5.654,99.907,5.645,
12/01/2025,08:15:00 -0400,0.4,4,4.157,303,,6,16.8,5.633,100,5.637,
12/01/2025,08:20:00 -0400,0.2,4,4.167,309,,9.6,18,5.59,100,5.594,
12/01/2025,08:25:00 -0400,0.2,11,4.151,302,,8.4,18,5.59,100,5.594,
12/01/2025,08:30:00 -0400,0,12,4.178,299,,8.4,15.6,5.59,100,5.594,
12/01/2025,08:35:00 -0400,0.2,14,4.191,298,,6,13.2,5.59,100,5.594,
12/01/2025,08:40:00 -0400,0,18,4.182,303,,7.2,15.6,5.59,100,5.594,
12/01/2025,08:45:00 -0400,0.2,14,4.208,295,,8.4,19.2,5.59,100,5.594,
12/01/2025,08:50:00 -0400,0,17,4.22,298,,8.4,18,5.612,100,5.616,
12/01/2025,08:55:00 -0400,0.2,21,4.206,295,,7.2,13.2,5.569,100,5.573,
12/01/2025,09:00:00 -0400,0.2,18,4.232,300,,7.2,16.8,5.547,100,5.551,
12/01/2025,09:05:00 -0400,0.2,19,4.251,299,,4.8,14.4,5.526,100,5.53,
12/01/2025,09:10:00 -0400,0.2,17,4.227,307,,2.4,10.8,5.526,100,5.53,
12/01/2025,09:15:00 -0400,0.2,16,4.25,292,,3.6,10.8,5.483,100,5.487,
12/01/2025,09:20:00 -0400,0.4,12,4.245,292,,4.8,14.4,5.419,100,5.422,
12/01/2025,09:25:00 -0400,0.2,9,4.214,303,,6,13.2,5.397,100,5.401,
12/01/2025,09:30:00 -0400,0.2,22,4.244,295,,6,12,5.354,100,5.358,
12/01/2025,09:35:00 -0400,0,21,4.266,302,,4.8,9.6,5.354,100,5.358,
12/01/2025,09:40:00 -0400,0.2,12,4.247,302,,4.8,9.6,5.333,100,5.336,
12/01/2025,09:45:00 -0400,0.2,12,4.254,309,,7.2,14.4,5.075,100,5.079,
12/01/2025,09:50:00 -0400,0,22,4.262,299,,8.4,19.2,4.947,100,4.95,
12/01/2025,09:55:00 -0400,0,24,4.259,303,,9.6,20.4,4.754,100,4.756,
12/01/2025,10:00:00 -0400,0,29,4.295,302,,7.2,14.4,4.732,100,4.735,
12/01/2025,10:05:00 -0400,0,28,4.293,302,,7.2,16.8,4.625,100,4.627,
12/01/2025,10:10:00 -0400,0,38,4.275,302,,7.2,18,4.668,100,4.67,
12/01/2025,10:15:00 -0400,0,53,4.292,295,,7.2,13.2,4.711,99.771,4.681,
12/01/2025,10:20:00 -0400,0,96,4.311,299,,4.8,15.6,4.839,99.541,4.776,
12/01/2025,10:25:00 -0400,0,99,4.299,265,,3.6,9.6,5.075,99.532,5.011,
12/01/2025,10:30:00 -0400,0,101,4.308,277,,3.6,10.8,5.097,99.217,4.987,
12/01/2025,10:35:00 -0400,0,192,4.307,271,,4.8,10.8,5.011,98.895,4.855,
12/01/2025,10:40:00 -0400,0,198,4.302,286,,3.6,10.8,5.354,98.712,5.171,
12/01/2025,10:45:00 -0400,0,106,4.32,282,,4.8,12,5.268,98.41,5.042,
12/01/2025,10:50:00 -0400,0,151,4.322,285,,6,14.4,5.311,98.421,5.086,
12/01/2025,10:55:00 -0400,0,283,4.305,292,,6,15.6,5.526,98.122,5.257,
12/01/2025,11:00:00 -0400,0,296,4.322,302,,8.4,25.2,5.397,97.473,5.033,
12/01/2025,11:05:00 -0400,0,364,4.326,296,,8.4,22.8,5.333,96.008,4.752,
12/01/2025,11:10:00 -0400,0,358,4.307,296,,8.4,19.2,5.569,95.608,4.927,
12/01/2025,11:15:00 -0400,0,197,4.326,299,,8.4,18,5.461,93.893,4.561,
12/01/2025,11:20:00 -0400,0,332,4.323,300,,12,22.8,5.504,93.797,4.589,
12/01/2025,11:25:00 -0400,0,346,4.308,292,,10.8,22.8,5.569,93.388,4.59,
12/01/2025,11:30:00 -0400,0,359,4.322,293,,8.4,19.2,5.783,93.21,4.776,
12/01/2025,11:35:00 -0400,0,359,4.32,289,,8.4,16.8,6.062,92.711,4.976,
12/01/2025,11:40:00 -0400,0,357,4.304,291,,9.6,16.8,5.912,91.392,4.622,
12/01/2025,11:45:00 -0400,0,358,4.314,303,,8.4,18,6.148,91.44,4.863,
12/01/2025,11:50:00 -0400,0,361,4.316,289,,8.4,16.8,6.105,90.866,4.731,
12/01/2025,11:55:00 -0400,0,364,4.311,298,,7.2,22.8,6.255,89.351,4.638,
12/01/2025,12:00:00 -0400,0,377,4.305,299,,9.6,18,6.126,89.14,4.477,
12/01/2025,12:05:00 -0400,0,401,4.316,286,,8.4,22.8,6.384,87.988,4.546,
12/01/2025,12:10:00 -0400,0,404,4.307,303,,8.4,19.2,6.577,86.885,4.556,
12/01/2025,12:15:00 -0400,0,392,4.328,300,,10.8,20.4,6.319,84.353,3.881,
12/01/2025,12:20:00 -0400,0,372,4.325,296,,13.2,24,6.169,83.685,3.621,
12/01/2025,12:25:00 -0400,0,363,4.311,299,,12,24,6.255,83.592,3.689,
12/01/2025,12:30:00 -0400,0,407,4.32,305,,8.4,15.6,6.512,82.925,3.828,
12/01/2025,12:35:00 -0400,0,182,4.314,302,,12,24,6.298,80.897,3.267,
12/01/2025,12:40:00 -0400,0,373,4.313,303,,10.8,21.6,5.998,82.557,3.26,
12/01/2025,12:45:00 -0400,0,453,4.307,298,,8.4,16.8,6.448,83.232,3.817,
12/01/2025,12:50:00 -0400,0,366,4.316,299,,8.4,16.8,7.392,82.412,4.6,
12/01/2025,12:55:00 -0400,0,374,4.308,307,,8.4,18,7.22,81.248,4.229,
12/01/2025,13:00:00 -0400,0,126,4.323,305,,10.8,24,6.727,79.998,3.527,
12/01/2025,13:05:00 -0400,0,94,4.316,302,,10.8,25.2,6.083,80.694,3.022,
12/01/2025,13:10:00 -0400,0,332,4.308,300,,13.2,24,6.148,78.845,2.758,
12/01/2025,13:15:00 -0400,0,323,4.308,302,,13.2,32.5,6.555,78.95,3.173,
12/01/2025,13:20:00 -0400,0,318,4.31,291,,9.6,21.6,6.641,77.853,3.059,
12/01/2025,13:25:00 -0400,0,313,4.305,295,,12,24,6.641,76.617,2.833,
12/01/2025,13:30:00 -0400,0,313,4.31,303,,13.2,24,6.469,77.311,2.794,
12/01/2025,13:35:00 -0400,0,312,4.298,299,,13.2,24,6.083,78.653,2.661,
12/01/2025,13:40:00 -0400,0,369,4.289,296,,10.8,20.4,6.598,77.394,2.934,
12/01/2025,13:45:00 -0400,0,297,4.311,298,,10.8,21.6,6.748,75.448,2.721,
12/01/2025,13:50:00 -0400,0,164,4.326,293,,12,25.2,6.748,74.395,2.523,
12/01/2025,13:55:00 -0400,0,348,4.31,302,,12,26.5,6.448,77.201,2.753,
12/01/2025,14:00:00 -0400,0,288,4.319,295,,13.2,25.2,6.598,75.702,2.622,
12/01/2025,14:05:00 -0400,0,313,4.319,306,,9.6,25.2,6.555,77.801,2.966,
12/01/2025,14:10:00 -0400,0,351,4.307,295,,9.6,20.4,6.641,78.254,3.132,
12/01/2025,14:15:00 -0400,0,122,4.32,299,,9.6,22.8,6.362,78.74,2.948,
12/01/2025,14:20:00 -0400,0,293,4.316,302,,9.6,25.2,6.126,79.458,2.846,
12/01/2025,14:25:00 -0400,0,334,4.307,292,,10.8,25.2,6.663,76.741,2.877,
12/01/2025,14:30:00 -0400,0,169,4.32,291,,12,34.9,6.62,76.698,2.827,
12/01/2025,14:35:00 -0400,0,271,4.316,289,,8.4,24,7.156,75.879,3.196,
12/01/2025,14:40:00 -0400,0,151,4.308,292,,10.8,26.5,6.448,75.72,2.48,
12/01/2025,14:45:00 -0400,0,144,4.316,288,,9.6,24,6.062,79.023,2.706,
12/01/2025,14:50:00 -0400,0,49,4.307,291,,9.6,21.6,5.397,81.016,2.407,
12/01/2025,14:55:00 -0400,0,58,4.299,300,,12,25.2,5.032,81.254,2.092,
12/01/2025,15:00:00 -0400,0,47,4.298,300,,14.4,28.9,4.861,79.495,1.619,
12/01/2025,15:05:00 -0400,0,56,4.301,302,,14.4,24,4.839,79.518,1.602,
12/01/2025,15:10:00 -0400,0,39,4.295,303,,14.4,31.3,4.732,77.829,1.198,
12/01/2025,15:15:00 -0400,0,38,4.302,307,,13.2,24,4.732,79.716,1.532,
12/01/2025,15:20:00 -0400,0,36,4.304,306,,14.4,31.3,4.711,78.735,1.339,
12/01/2025,15:25:00 -0400,0,19,4.283,302,,9.6,20.4,4.646,79.724,1.45,
12/01/2025,15:30:00 -0400,0,9,4.299,300,,13.2,27.7,4.625,79.362,1.365,
12/01/2025,15:35:00 -0400,0,4,4.29,303,,13.2,31.3,4.582,80.023,1.439,
12/01/2025,15:40:00 -0400,0,3,4.265,305,,13.2,31.3,4.496,82.356,1.756,
12/01/2025,15:45:00 -0400,0,4,4.268,320,,15.6,30.1,3.853,87.854,2.027,
12/01/2025,15:50:00 -0400,0,4,4.271,323,,18,28.9,3.51,87.868,1.691,
12/01/2025,15:55:00 -0400,0,6,4.25,320,,14.4,30.1,3.488,88.252,1.731,
12/01/2025,16:00:00 -0400,0,3,4.262,319,,13.2,22.8,3.595,89.187,1.984,
12/01/2025,16:05:00 -0400,0,3,4.26,314,,15.6,30.1,3.574,85.53,1.378,
12/01/2025,16:10:00 -0400,0,1,4.242,317,,16.8,34.9,3.531,81.097,0.598,
12/01/2025,16:15:00 -0400,0,2,4.248,316,,20.4,33.7,3.424,80.339,0.363,
12/01/2025,16:20:00 -0400,0,1,4.247,316,,19.2,37.3,3.209,80.577,0.195,
12/01/2025,16:25:00 -0400,0,1,4.233,320,,15.6,32.5,3.059,80.082,-0.037,
12/01/2025,16:30:00 -0400,0,1,4.238,317,,16.8,34.9,3.038,78.868,-0.268,
12/01/2025,16:35:00 -0400,0,1,4.239,317,,19.2,34.9,2.995,79.515,-0.197,
12/01/2025,16:40:00 -0400,0,1,4.227,317,,19.2,38.5,2.823,78.772,-0.493,
12/01/2025,16:45:00 -0400,0,1,4.233,314,,16.8,33.7,2.759,77.816,-0.723,
12/01/2025,16:50:00 -0400,0,1,4.235,314,,20.4,39.7,2.695,78.178,-0.722,
12/01/2025,16:55:00 -0400,0,1,4.22,312,,20.4,39.7,2.609,78.003,-0.837,
12/01/2025,17:00:00 -0400,0,1,4.229,309,,18,36.1,2.587,79.625,-0.576,
12/01/2025,17:05:00 -0400,0,1,4.23,312,,20.4,43.3,2.223,78.653,-1.099,
12/01/2025,17:10:00 -0400,0,1,4.217,310,,16.8,33.7,2.244,78.952,-1.026,
12/01/2025,17:15:00 -0400,0,1,4.224,313,,18,31.3,2.394,77.368,-1.157,
12/01/2025,17:20:00 -0400,0,1,4.227,314,,14.4,28.9,2.437,77.902,-1.021,
12/01/2025,17:25:00 -0400,0,1,4.215,314,,18,36.1,2.373,77.212,-1.205,
12/01/2025,17:30:00 -0400,0,1,4.223,317,,21.6,45.7,2.309,74.542,-1.746,
12/01/2025,17:35:00 -0400,0,1,4.223,314,,19.2,36.1,2.116,74.079,-2.017,
12/01/2025,17:40:00 -0400,0,1,4.209,313,,19.2,34.9,2.051,74.066,-2.082,
12/01/2025,17:45:00 -0400,0,1,4.218,320,,19.2,33.7,1.923,72.761,-2.446,
12/01/2025,17:50:00 -0400,0,1,4.22,317,,20.4,38.5,1.923,74.052,-2.209,
12/01/2025,17:55:00 -0400,0,1,4.208,307,,19.2,44.5,1.923,71.83,-2.619,
12/01/2025,18:00:00 -0400,0,1,4.215,319,,18,33.7,1.815,73.025,-2.501,
12/01/2025,18:05:00 -0400,0,1,4.218,320,,18,33.7,1.73,73.425,-2.51,
12/01/2025,18:10:00 -0400,0,1,4.206,306,,19.2,36.1,1.751,74.994,-2.204,
12/01/2025,18:15:00 -0400,0,1,4.214,310,,15.6,28.9,1.558,72.21,-2.9,
12/01/2025,18:20:00 -0400,0,1,4.215,316,,15.6,27.7,1.451,72.313,-2.985,
12/01/2025,18:25:00 -0400,0,1,4.202,317,,20.4,49.3,1.451,71.539,-3.129,
12/01/2025,18:30:00 -0400,0,1,4.211,316,,20.4,32.5,1.386,73.626,-2.805,
12/01/2025,18:35:00 -0400,0,1,4.214,313,,19.2,33.7,1.429,73.901,-2.713,
12/01/2025,18:40:00 -0400,0,1,4.2,313,,15.6,32.5,1.429,75.183,-2.482,
12/01/2025,18:45:00 -0400,0,1,4.209,310,,20.4,40.9,1.386,75.148,-2.53,
12/01/2025,18:50:00 -0400,0,1,4.211,312,,18,36.1,1.215,74.174,-2.871,
12/01/2025,18:55:00 -0400,0,1,4.2,314,,19.2,38.5,1.15,73.277,-3.097,
12/01/2025,19:00:00 -0400,0,1,4.206,309,,16.8,30.1,1.108,74.206,-2.969,
12/01/2025,19:05:00 -0400,0,1,4.209,314,,19.2,38.5,1.108,74.528,-2.911,
12/01/2025,19:10:00 -0400,0,1,4.194,312,,19.2,37.3,1.022,73.759,-3.133,
12/01/2025,19:15:00 -0400,0,1,4.205,313,,22.8,37.3,0.807,73.104,-3.46,
12/01/2025,19:20:00 -0400,0,1,4.208,313,,21.6,48.1,0.786,74.258,-3.271,
12/01/2025,19:25:00 -0400,0,1,4.194,313,,19.2,38.5,0.764,75.077,-3.145,
12/01/2025,19:30:00 -0400,0,1,4.202,307,,18,36.1,0.721,74.78,-3.24,
12/01/2025,19:35:00 -0400,0,1,4.206,314,,18,34.9,0.7,75.846,-3.071,
12/01/2025,19:40:00 -0400,0,1,4.194,314,,18,38.5,0.55,73.288,-3.675,
12/01/2025,19:45:00 -0400,0,1,4.202,309,,18,37.3,0.593,76.283,-3.098,
12/01/2025,19:50:00 -0400,0,1,4.203,317,,15.6,30.1,0.443,73.791,-3.688,
12/01/2025,19:55:00 -0400,0,1,4.19,312,,16.8,36.1,0.4,75.38,-3.445,
12/01/2025,20:00:00 -0400,0,1,4.2,305,,18,44.5,0.25,73.347,-3.955,
12/01/2025,20:05:00 -0400,0,1,4.202,310,,19.2,33.7,0.25,74.073,-3.823,
12/01/2025,20:10:00 -0400,0,1,4.188,317,,19.2,42.1,0.207,72.288,-4.189,
12/01/2025,20:15:00 -0400,0,1,4.196,307,,15.6,28.9,0.207,74.632,-3.765,
12/01/2025,20:20:00 -0400,0,1,4.2,312,,14.4,27.7,0.207,72.572,-4.137,
12/01/2025,20:25:00 -0400,0,1,4.187,310,,18,34.9,0.014,71.846,-4.457,
12/01/2025,20:30:00 -0400,0,1,4.196,303,,15.6,33.7,-0.051,72.033,-4.485,
12/01/2025,20:35:00 -0400,0,1,4.199,310,,16.8,32.5,-0.094,71.809,-4.567,
12/01/2025,20:40:00 -0400,0,1,4.187,310,,16.8,31.3,-0.179,70.988,-4.802,
12/01/2025,20:45:00 -0400,0,1,4.194,305,,15.6,34.9,-0.308,69.129,-5.276,
12/01/2025,20:50:00 -0400,0,1,4.197,307,,15.6,30.1,-0.351,68.878,-5.365,
12/01/2025,20:55:00 -0400,0,1,4.181,313,,12,24,-0.372,70.404,-5.097,
12/01/2025,21:00:00 -0400,0,1,4.193,313,,12,31.3,-0.394,70.399,-5.118,
12/01/2025,21:05:00 -0400,0,1,4.196,309,,16.8,31.3,-0.244,70.349,-4.983,
12/01/2025,21:10:00 -0400,0,1,4.181,316,,15.6,33.7,-0.136,70.457,-4.86,
12/01/2025,21:15:00 -0400,0,1,4.191,314,,14.4,25.2,-0.201,72.386,-4.565,
12/01/2025,21:20:00 -0400,0,1,4.194,317,,14.4,30.1,-0.265,71.524,-4.785,
12/01/2025,21:25:00 -0400,0,1,4.181,314,,15.6,28.9,-0.244,72.448,-4.595,
12/01/2025,21:30:00 -0400,0,1,4.19,316,,16.8,38.5,-0.437,70.207,-5.196,
12/01/2025,21:35:00 -0400,0,1,4.193,309,,15.6,31.3,-0.523,71.299,-5.075,
12/01/2025,21:40:00 -0400,0,1,4.175,306,,16.8,32.5,-0.63,70.738,-5.282,
12/01/2025,21:45:00 -0400,0,1,4.187,317,,16.8,33.7,-0.544,71.452,-5.067,
12/01/2025,21:50:00 -0400,0,1,4.19,317,,16.8,30.1,-0.758,70.791,-5.396,
12/01/2025,21:55:00 -0400,0,1,4.176,310,,16.8,30.1,-0.801,70.004,-5.584,
12/01/2025,22:00:00 -0400,0,1,4.185,310,,15.6,25.2,-0.909,70.97,-5.508,
12/01/2025,22:05:00 -0400,0,1,4.188,316,,14.4,34.9,-0.887,70.614,-5.553,
12/01/2025,22:10:00 -0400,0,1,4.175,314,,15.6,28.9,-1.037,70.101,-5.793,
12/01/2025,22:15:00 -0400,0,1,4.184,320,,16.8,33.7,-1.016,69.807,-5.828,
12/01/2025,22:20:00 -0400,0,1,4.187,321,,16.8,36.1,-1.252,67.875,-6.421,
12/01/2025,22:25:00 -0400,0,1,4.17,316,,14.4,25.2,-1.316,68.806,-6.305,
12/01/2025,22:30:00 -0400,0,1,4.182,320,,16.8,33.7,-1.273,65.641,-6.876,
12/01/2025,22:35:00 -0400,0,1,4.185,321,,12,32.5,-1.316,68.248,-6.411,
12/01/2025,22:40:00 -0400,0,1,4.17,320,,15.6,40.9,-1.145,68.17,-6.261,
12/01/2025,22:45:00 -0400,0,1,4.179,324,,15.6,31.3,-1.187,69.303,-6.087,
12/01/2025,22:50:00 -0400,0,1,4.184,321,,14.4,30.1,-1.166,71.524,-5.654,
12/01/2025,22:55:00 -0400,0,1,4.169,312,,13.2,22.8,-1.23,71.635,-5.695,
12/01/2025,23:00:00 -0400,0,1,4.178,321,,13.2,25.2,-1.23,72.354,-5.564,
