Date,Time,"Temperature (S-THB 21114839:20824084-1),°C,Cavendish Green Gables","RH (S-THB 21114839:20824084-2),%,Cavendish Green Gables","Dew Point (S-THB 21114839:20824084-3),°C,Cavendish Green Gables","Rain (S-RGB 21114839:21092075-1),mm,Cavendish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavendish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavendish Green Gables","Wind Direction (S-WCF 21114839:21107892-3),°,Cavendish Green Gables","Solar Radiation (S-LIB 21114839:21109518-1),W/m²,Cavendish Green Gables","Battery (RX3000 BATTERY 21114839:21114839-B),V,Cavendish Green Gables","Accumulated Rain (C-ACC-RAIN 21114839:21092075-2),mm,Cavendish Green Gables,Cavendish Green Gables"
10/1/2025,00:00:00 -0300,11.71,76.3,7.69,0,10.8,14.4,8,1,,0.8
10/1/2025,00:02:00 -0300,11.78,75.5,7.61,0,10.8,14.4,15,1,,
10/1/2025,00:04:00 -0300,11.71,75.3,7.5,0,8.4,12,6,1,4.214,
10/1/2025,00:06:00 -0300,11.59,75.3,7.38,0,8.4,10.8,67,1,,
10/1/2025,00:08:00 -0300,11.56,75.5,7.4,0,6,8.4,1,1,,
10/1/2025,00:09:00 -0300,,,,,,,,,4.229,
10/1/2025,00:10:00 -0300,11.52,75.5,7.35,0,4.8,8.4,0,1,,
10/1/2025,00:12:00 -0300,11.49,75.7,7.36,0,4.8,8.4,14,1,,
10/1/2025,00:14:00 -0300,11.47,75.8,7.36,0,6,9.6,6,1,4.233,
10/1/2025,00:16:00 -0300,11.56,75.7,7.43,0,10.8,15.6,358,1,,
10/1/2025,00:18:00 -0300,11.56,75.5,7.4,0,8.4,12,8,1,,
10/1/2025,00:19:00 -0300,,,,,,,,,4.212,
10/1/2025,00:20:00 -0300,11.54,75.4,7.35,0,7.2,10.8,4,1,,
10/1/2025,00:22:00 -0300,11.54,75.3,7.33,0,6,9.6,352,1,,
10/1/2025,00:24:00 -0300,11.66,75.7,7.53,0,8.4,13.2,7,1,4.227,
10/1/2025,00:26:00 -0300,11.76,75.6,7.6,0,8.4,12,1,1,,
10/1/2025,00:28:00 -0300,11.86,75.5,7.68,0,9.6,12,6,1,,
10/1/2025,00:29:00 -0300,,,,,,,,,4.232,
10/1/2025,00:30:00 -0300,11.93,74.9,7.63,0,10.8,14.4,6,1,,
10/1/2025,00:32:00 -0300,11.95,74.4,7.56,0,12,20.4,6,1,,
10/1/2025,00:34:00 -0300,12,73.6,7.44,0,10.8,15.6,6,1,4.211,
10/1/2025,00:36:00 -0300,12.07,73.2,7.43,0,9.6,14.4,4,1,,
10/1/2025,00:38:00 -0300,12.03,73,7.35,0,9.6,14.4,6,1,,
10/1/2025,00:39:00 -0300,,,,,,,,,4.224,
10/1/2025,00:40:00 -0300,12.03,72.8,7.31,0,9.6,13.2,20,1,,
10/1/2025,00:42:00 -0300,11.93,72.9,7.23,0,8.4,10.8,352,1,,
10/1/2025,00:44:00 -0300,11.81,72.9,7.12,0,7.2,9.6,354,1,4.23,
10/1/2025,00:46:00 -0300,11.76,73.3,7.15,0,7.2,10.8,355,1,,
10/1/2025,00:48:00 -0300,11.71,73.4,7.12,0,7.2,10.8,3,1,,
10/1/2025,00:49:00 -0300,,,,,,,,,4.211,
10/1/2025,00:50:00 -0300,11.69,73.7,7.16,0,7.2,13.2,6,1,,
10/1/2025,00:52:00 -0300,11.78,73.8,7.27,0,8.4,12,8,1,,
10/1/2025,00:54:00 -0300,11.73,73.7,7.21,0,7.2,9.6,21,1,4.224,
10/1/2025,00:56:00 -0300,11.76,74,7.29,0,8.4,13.2,7,1,,
10/1/2025,00:58:00 -0300,11.76,74.3,7.35,0,7.2,9.6,20,1,,
10/1/2025,00:59:00 -0300,,,,,,,,,4.229,
10/1/2025,01:00:00 -0300,12,74,7.52,0,10.8,19.2,21,1,,
10/1/2025,01:02:00 -0300,12.1,73.3,7.48,0,10.8,15.6,14,1,,
10/1/2025,01:04:00 -0300,12.07,73.2,7.43,0,8.4,14.4,11,1,4.211,
10/1/2025,01:06:00 -0300,12.12,73.2,7.48,0,10.8,13.2,11,1,,
10/1/2025,01:08:00 -0300,12.1,73.3,7.48,0,8.4,15.6,14,1,,
10/1/2025,01:09:00 -0300,,,,,,,,,4.223,
10/1/2025,01:10:00 -0300,12.12,73,7.44,0,9.6,14.4,18,1,,
10/1/2025,01:12:00 -0300,12.1,72.7,7.36,0,10.8,18,11,1,,
10/1/2025,01:14:00 -0300,12.05,72.6,7.29,0,7.2,15.6,10,1,4.227,
10/1/2025,01:16:00 -0300,12,72.6,7.24,0,7.2,13.2,21,1,,
10/1/2025,01:18:00 -0300,12,72.8,7.28,0,8.4,12,8,1,,
10/1/2025,01:19:00 -0300,,,,,,,,,4.211,
10/1/2025,01:20:00 -0300,12.05,73.7,7.51,0,10.8,15.6,8,1,,
10/1/2025,01:22:00 -0300,12.07,73.8,7.55,0,10.8,15.6,15,1,,
10/1/2025,01:24:00 -0300,12.12,73.7,7.58,0,9.6,14.4,15,1,4.223,
10/1/2025,01:26:00 -0300,12.1,73.5,7.52,0,8.4,12,14,1,,
10/1/2025,01:28:00 -0300,12,73.3,7.38,0,7.2,10.8,13,1,,
10/1/2025,01:29:00 -0300,,,,,,,,,4.227,
10/1/2025,01:30:00 -0300,11.9,73.3,7.29,0,6,10.8,1,1,,
10/1/2025,01:32:00 -0300,11.86,73.3,7.24,0,6,10.8,0,1,,
10/1/2025,01:34:00 -0300,11.83,73.2,7.2,0,6,9.6,3,1,4.206,
10/1/2025,01:36:00 -0300,11.81,72.9,7.12,0,6,9.6,25,1,,
10/1/2025,01:38:00 -0300,11.76,72.8,7.05,0,7.2,10.8,20,1,,
10/1/2025,01:39:00 -0300,,,,,,,,,4.221,
10/1/2025,01:40:00 -0300,11.76,72.6,7.01,0,6,9.6,14,1,,
10/1/2025,01:42:00 -0300,11.73,72.5,6.97,0,7.2,12,17,1,,
10/1/2025,01:44:00 -0300,11.66,72.8,6.96,0,7.2,9.6,4,1,4.226,
10/1/2025,01:46:00 -0300,11.61,73.2,6.99,0,8.4,14.4,17,1,,
10/1/2025,01:48:00 -0300,11.56,73.3,6.96,0,8.4,12,8,1,,
10/1/2025,01:49:00 -0300,,,,,,,,,4.206,
10/1/2025,01:50:00 -0300,11.47,73.6,6.93,0,6,8.4,7,1,,
10/1/2025,01:52:00 -0300,11.44,73.8,6.95,0,3.6,7.2,15,1,,
10/1/2025,01:54:00 -0300,11.56,74,7.1,0,6,8.4,3,1,4.221,
10/1/2025,01:56:00 -0300,11.64,74.1,7.19,0,6,8.4,358,1,,
10/1/2025,01:58:00 -0300,11.64,74.2,7.21,0,4.8,8.4,350,1,,
10/1/2025,01:59:00 -0300,,,,,,,,,4.226,
10/1/2025,02:00:00 -0300,11.78,74.6,7.43,0,9.6,19.2,7,1,,
10/1/2025,02:02:00 -0300,11.98,74.8,7.66,0,14.4,20.4,7,1,,
10/1/2025,02:04:00 -0300,12.05,74.4,7.65,0,19.2,28.9,20,1,4.205,
10/1/2025,02:06:00 -0300,12.03,74.2,7.59,0,14.4,22.8,20,1,,
10/1/2025,02:08:00 -0300,12.05,74.5,7.67,0,15.6,24,14,1,,
10/1/2025,02:09:00 -0300,,,,,,,,,4.22,
10/1/2025,02:10:00 -0300,12.05,74,7.57,0,16.8,24,17,1,,
10/1/2025,02:12:00 -0300,12.05,74.1,7.59,0,15.6,21.6,17,1,,
10/1/2025,02:14:00 -0300,12.05,74,7.57,0,19.2,27.7,17,1,4.226,
10/1/2025,02:16:00 -0300,12.07,74,7.59,0,15.6,22.8,11,1,,
10/1/2025,02:18:00 -0300,12.05,73.3,7.43,0,18,26.5,11,1,,
10/1/2025,02:19:00 -0300,,,,,,,,,4.206,
10/1/2025,02:20:00 -0300,12.03,72.6,7.27,0,16.8,21.6,13,1,,
10/1/2025,02:22:00 -0300,12,71.8,7.08,0,16.8,25.2,20,1,,
10/1/2025,02:24:00 -0300,12,71.9,7.1,0,13.2,20.4,15,1,4.22,
10/1/2025,02:26:00 -0300,12.03,72.6,7.27,0,15.6,25.2,14,1,,
10/1/2025,02:28:00 -0300,11.98,72.2,7.14,0,18,26.5,13,1,,
10/1/2025,02:29:00 -0300,,,,,,,,,4.224,
10/1/2025,02:30:00 -0300,11.98,72.2,7.14,0,15.6,25.2,17,1,,
10/1/2025,02:32:00 -0300,11.9,72.2,7.07,0,14.4,24,15,1,,
10/1/2025,02:34:00 -0300,11.83,71.5,6.86,0,13.2,20.4,18,1,4.206,
10/1/2025,02:36:00 -0300,11.86,71.2,6.82,0,15.6,25.2,17,1,,
10/1/2025,02:38:00 -0300,12,71.2,6.96,0,14.4,22.8,15,1,,
10/1/2025,02:39:00 -0300,,,,,,,,,4.218,
10/1/2025,02:40:00 -0300,12.03,71.5,7.04,0,13.2,24,18,1,,
10/1/2025,02:42:00 -0300,11.95,70.5,6.77,0,15.6,26.5,11,1,,
10/1/2025,02:44:00 -0300,12,69.2,6.55,0,15.6,25.2,13,1,4.224,
10/1/2025,02:46:00 -0300,11.95,69,6.46,0,12,18,15,1,,
10/1/2025,02:48:00 -0300,11.9,69.4,6.49,0,10.8,15.6,13,1,,
10/1/2025,02:49:00 -0300,,,,,,,,,4.206,
10/1/2025,02:50:00 -0300,12.03,69.9,6.71,0,15.6,24,14,1,,
10/1/2025,02:52:00 -0300,12,69.3,6.57,0,13.2,20.4,21,1,,
10/1/2025,02:54:00 -0300,12.07,70,6.78,0,13.2,19.2,10,1,4.22,
10/1/2025,02:56:00 -0300,12.12,70.5,6.93,0,12,16.8,6,1,,
10/1/2025,02:58:00 -0300,12.12,70.5,6.93,0,15.6,21.6,10,1,,
10/1/2025,02:59:00 -0300,,,,,,,,,4.223,
10/1/2025,03:00:00 -0300,12.1,70.4,6.89,0,15.6,19.2,10,1,,
10/1/2025,03:02:00 -0300,12.1,70.4,6.89,0,16.8,21.6,8,1,,
10/1/2025,03:04:00 -0300,12.03,70.3,6.8,0,12,18,8,1,4.202,
10/1/2025,03:06:00 -0300,12.03,70.3,6.8,0,13.2,18,3,1,,
10/1/2025,03:08:00 -0300,12.05,70.1,6.78,0,15.6,20.4,7,1,,
10/1/2025,03:09:00 -0300,,,,,,,,,4.218,
10/1/2025,03:10:00 -0300,12,69.9,6.69,0,13.2,16.8,8,1,,
10/1/2025,03:12:00 -0300,11.98,70,6.69,0,10.8,14.4,11,1,,
10/1/2025,03:14:00 -0300,11.95,70.2,6.71,0,10.8,15.6,15,1,4.223,
10/1/2025,03:16:00 -0300,11.95,70.1,6.69,0,12,18,6,1,,
10/1/2025,03:18:00 -0300,12.03,70.1,6.76,0,14.4,20.4,10,1,,
10/1/2025,03:19:00 -0300,,,,,,,,,4.203,
10/1/2025,03:20:00 -0300,11.9,70.4,6.7,0,13.2,16.8,11,1,,
10/1/2025,03:22:00 -0300,11.78,70.9,6.69,0,12,16.8,8,1,,
10/1/2025,03:24:00 -0300,11.83,71.4,6.84,0,10.8,15.6,8,1,4.218,
10/1/2025,03:26:00 -0300,11.76,71.3,6.75,0,9.6,13.2,10,1,,
10/1/2025,03:28:00 -0300,11.76,71.2,6.73,0,9.6,15.6,7,1,,
10/1/2025,03:29:00 -0300,,,,,,,,,4.223,
10/1/2025,03:30:00 -0300,11.81,71,6.73,0,9.6,13.2,3,1,,
10/1/2025,03:32:00 -0300,11.81,70.9,6.71,0,8.4,13.2,355,1,,
10/1/2025,03:34:00 -0300,11.83,71.3,6.82,0,10.8,14.4,15,1,4.203,
10/1/2025,03:36:00 -0300,11.76,71.5,6.79,0,7.2,12,357,1,,
10/1/2025,03:38:00 -0300,11.73,72,6.87,0,8.4,12,358,1,,
10/1/2025,03:39:00 -0300,,,,,,,,,4.217,
10/1/2025,03:40:00 -0300,11.73,71.9,6.85,0,10.8,15.6,358,1,,
10/1/2025,03:42:00 -0300,11.83,71,6.76,0,14.4,19.2,1,1,,
10/1/2025,03:44:00 -0300,11.78,70.6,6.63,0,12,15.6,0,1,4.221,
10/1/2025,03:46:00 -0300,11.78,70.4,6.59,0,9.6,15.6,347,1,,
10/1/2025,03:48:00 -0300,11.76,70.8,6.65,0,9.6,15.6,4,1,,
10/1/2025,03:49:00 -0300,,,,,,,,,4.203,
10/1/2025,03:50:00 -0300,11.71,71,6.64,0,9.6,14.4,0,1,,
10/1/2025,03:52:00 -0300,11.88,70.5,6.7,0,13.2,18,350,1,,
10/1/2025,03:54:00 -0300,11.86,70.2,6.61,0,9.6,14.4,358,1,4.217,
10/1/2025,03:56:00 -0300,11.86,70.6,6.7,0,9.6,12,4,1,,
10/1/2025,03:58:00 -0300,11.86,70.9,6.76,0,9.6,15.6,3,1,,
10/1/2025,03:59:00 -0300,,,,,,,,,4.221,
10/1/2025,04:00:00 -0300,11.93,70.7,6.79,0,12,15.6,358,1,,
10/1/2025,04:02:00 -0300,11.86,70,6.57,0,10.8,16.8,343,1,,
10/1/2025,04:04:00 -0300,11.81,70,6.53,0,10.8,16.8,357,1,4.203,
10/1/2025,04:06:00 -0300,11.9,69.9,6.6,0,10.8,12,1,1,,
10/1/2025,04:08:00 -0300,12.03,70.3,6.8,0,10.8,18,358,1,,
10/1/2025,04:09:00 -0300,,,,,,,,,4.217,
10/1/2025,04:10:00 -0300,12.07,70.1,6.8,0,12,16.8,1,1,,
10/1/2025,04:12:00 -0300,12.03,69.8,6.69,0,8.4,12,357,1,,
10/1/2025,04:14:00 -0300,11.86,70.3,6.64,0,9.6,13.2,357,1,4.221,
10/1/2025,04:16:00 -0300,11.9,70.3,6.68,0,10.8,15.6,357,1,,
10/1/2025,04:18:00 -0300,11.88,70.1,6.62,0,9.6,13.2,354,1,,
10/1/2025,04:19:00 -0300,,,,,,,,,4.205,
10/1/2025,04:20:00 -0300,11.76,70.1,6.5,0,9.6,13.2,352,1,,
10/1/2025,04:22:00 -0300,11.73,70.3,6.52,0,9.6,12,350,1,,
10/1/2025,04:24:00 -0300,11.73,70.5,6.56,0,9.6,16.8,355,1,4.217,
10/1/2025,04:26:00 -0300,11.83,70.3,6.61,0,13.2,18,355,1,,
10/1/2025,04:28:00 -0300,11.83,69.8,6.51,0,10.8,14.4,348,1,,
10/1/2025,04:29:00 -0300,,,,,,,,,4.221,
10/1/2025,04:30:00 -0300,11.78,69.7,6.44,0,9.6,10.8,8,1,,
10/1/2025,04:32:00 -0300,11.69,69.9,6.39,0,8.4,12,3,1,,
10/1/2025,04:34:00 -0300,11.52,70.4,6.33,0,9.6,14.4,3,1,4.2,
10/1/2025,04:36:00 -0300,11.47,70.4,6.28,0,8.4,14.4,355,1,,
10/1/2025,04:38:00 -0300,11.59,70.6,6.44,0,10.8,14.4,358,1,,
10/1/2025,04:39:00 -0300,,,,,,,,,4.217,
10/1/2025,04:40:00 -0300,11.52,70,6.25,0,9.6,14.4,0,1,,
10/1/2025,04:42:00 -0300,11.42,70.2,6.19,0,8.4,9.6,0,1,,
10/1/2025,04:44:00 -0300,11.35,70.2,6.12,0,7.2,9.6,348,1,4.221,
10/1/2025,04:46:00 -0300,11.49,70.1,6.24,0,10.8,15.6,351,1,,
10/1/2025,04:48:00 -0300,11.47,70.2,6.24,0,8.4,10.8,358,1,,
10/1/2025,04:49:00 -0300,,,,,,,,,4.2,
10/1/2025,04:50:00 -0300,11.47,70.1,6.22,0,9.6,14.4,355,1,,
10/1/2025,04:52:00 -0300,11.35,70.2,6.12,0,8.4,12,347,1,,
10/1/2025,04:54:00 -0300,11.37,70.5,6.21,0,8.4,9.6,358,1,4.215,
10/1/2025,04:56:00 -0300,11.32,70.6,6.18,0,7.2,9.6,357,1,,
10/1/2025,04:58:00 -0300,11.18,70.9,6.1,0,6,9.6,355,1,,
10/1/2025,04:59:00 -0300,,,,,,,,,4.22,
10/1/2025,05:00:00 -0300,11.15,71.3,6.16,0,8.4,12,358,1,,
10/1/2025,05:02:00 -0300,11.42,71.5,6.46,0,12,16.8,355,1,,
10/1/2025,05:04:00 -0300,11.64,71.1,6.59,0,13.2,19.2,354,1,4.2,
10/1/2025,05:06:00 -0300,11.71,70.4,6.52,0,13.2,19.2,352,1,,
10/1/2025,05:08:00 -0300,11.56,70.4,6.38,0,8.4,14.4,348,1,,
10/1/2025,05:09:00 -0300,,,,,,,,,4.215,
10/1/2025,05:10:00 -0300,11.64,70.3,6.43,0,8.4,13.2,350,1,,
10/1/2025,05:12:00 -0300,11.39,70.5,6.23,0,7.2,9.6,350,1,,
10/1/2025,05:14:00 -0300,11.54,70.8,6.44,0,10.8,15.6,355,1,4.22,
10/1/2025,05:16:00 -0300,11.61,70.2,6.38,0,12,14.4,350,1,,
10/1/2025,05:18:00 -0300,11.52,69.9,6.23,0,9.6,13.2,357,1,,
10/1/2025,05:19:00 -0300,,,,,,,,,4.202,
10/1/2025,05:20:00 -0300,11.42,69.8,6.11,0,8.4,10.8,350,1,,
10/1/2025,05:22:00 -0300,11.44,70,6.18,0,7.2,10.8,354,1,,
10/1/2025,05:24:00 -0300,11.3,70.5,6.14,0,8.4,13.2,357,1,4.215,
10/1/2025,05:26:00 -0300,11.37,70.4,6.19,0,8.4,12,355,1,,
10/1/2025,05:28:00 -0300,11.37,70.5,6.21,0,7.2,10.8,345,1,,
10/1/2025,05:29:00 -0300,,,,,,,,,4.22,
10/1/2025,05:30:00 -0300,11.27,70.7,6.16,0,6,9.6,350,1,,
10/1/2025,05:32:00 -0300,11.27,71.4,6.3,0,7.2,12,347,1,,
10/1/2025,05:34:00 -0300,11.37,71.5,6.41,0,9.6,12,350,1,4.202,
10/1/2025,05:36:00 -0300,11.39,71.4,6.42,0,8.4,10.8,0,1,,
10/1/2025,05:38:00 -0300,11.54,70.9,6.46,0,10.8,15.6,354,1,,
10/1/2025,05:39:00 -0300,,,,,,,,,4.214,
10/1/2025,05:40:00 -0300,11.49,70.3,6.29,0,8.4,10.8,358,1,,
10/1/2025,05:42:00 -0300,11.56,70.3,6.36,0,10.8,14.4,355,1,,
10/1/2025,05:44:00 -0300,11.59,70,6.32,0,9.6,13.2,351,1,4.218,
10/1/2025,05:46:00 -0300,11.49,70.3,6.29,0,7.2,12,355,1,,
10/1/2025,05:48:00 -0300,11.47,70.5,6.3,0,7.2,10.8,355,1,,
10/1/2025,05:49:00 -0300,,,,,,,,,4.2,
10/1/2025,05:50:00 -0300,11.44,70.8,6.34,0,7.2,9.6,355,1,,
10/1/2025,05:52:00 -0300,11.44,71.1,6.4,0,8.4,12,0,1,,
10/1/2025,05:54:00 -0300,11.52,71.3,6.51,0,8.4,12,1,1,4.214,
10/1/2025,05:56:00 -0300,11.56,71.2,6.54,0,8.4,12,350,1,,
10/1/2025,05:58:00 -0300,11.61,71,6.55,0,7.2,10.8,357,1,,
10/1/2025,05:59:00 -0300,,,,,,,,,4.22,
10/1/2025,06:00:00 -0300,11.71,70.6,6.56,0,7.2,10.8,4,1,,
10/1/2025,06:02:00 -0300,11.66,70.5,6.49,0,7.2,9.6,14,1,,
10/1/2025,06:04:00 -0300,11.71,71,6.64,0,8.4,14.4,8,1,4.199,
10/1/2025,06:06:00 -0300,11.83,71.2,6.8,0,9.6,15.6,3,1,,
10/1/2025,06:08:00 -0300,11.81,71.4,6.81,0,7.2,10.8,351,1,,
10/1/2025,06:09:00 -0300,,,,,,,,,4.214,
10/1/2025,06:10:00 -0300,11.83,71.9,6.94,0,9.6,13.2,355,1,,
10/1/2025,06:12:00 -0300,11.83,72.3,7.02,0,10.8,16.8,7,1,,
10/1/2025,06:14:00 -0300,11.86,72.2,7.02,0,12,18,4,1,4.218,
10/1/2025,06:16:00 -0300,11.86,72.1,7,0,14.4,19.2,1,1,,
10/1/2025,06:18:00 -0300,11.83,72.1,6.98,0,10.8,15.6,13,1,,
10/1/2025,06:19:00 -0300,,,,,,,,,4.199,
10/1/2025,06:20:00 -0300,11.73,72,6.87,0,9.6,15.6,7,1,,
10/1/2025,06:22:00 -0300,11.71,72.2,6.88,0,14.4,19.2,1,1,,
10/1/2025,06:24:00 -0300,11.66,72.2,6.84,0,9.6,13.2,11,1,4.214,
10/1/2025,06:26:00 -0300,11.56,72.3,6.76,0,7.2,10.8,10,1,,
10/1/2025,06:28:00 -0300,11.49,72.4,6.71,0,9.6,13.2,4,1,,
10/1/2025,06:29:00 -0300,,,,,,,,,4.22,
10/1/2025,06:30:00 -0300,11.49,72.5,6.73,0,7.2,9.6,13,1,,
10/1/2025,06:32:00 -0300,11.42,72.6,6.68,0,7.2,10.8,147,1,,
10/1/2025,06:34:00 -0300,11.54,72.7,6.82,0,9.6,12,10,1,4.199,
10/1/2025,06:36:00 -0300,11.66,71.6,6.72,0,8.4,13.2,8,1,,
10/1/2025,06:38:00 -0300,11.59,71.5,6.62,0,7.2,10.8,355,1,,
10/1/2025,06:39:00 -0300,,,,,,,,,4.212,
10/1/2025,06:40:00 -0300,11.69,72.3,6.88,0,10.8,19.2,4,1,,
10/1/2025,06:42:00 -0300,11.78,72.4,6.99,0,12,19.2,0,1,,
10/1/2025,06:44:00 -0300,11.73,72.1,6.89,0,12,15.6,1,1,4.218,
10/1/2025,06:46:00 -0300,11.81,71.6,6.86,0,12,15.6,8,1,,
10/1/2025,06:48:00 -0300,11.83,71.2,6.8,0,10.8,16.8,1,1,,
10/1/2025,06:49:00 -0300,,,,,,,,,4.2,
10/1/2025,06:50:00 -0300,11.73,71.2,6.7,0,12,16.8,6,1,,
10/1/2025,06:52:00 -0300,11.73,71.4,6.74,0,8.4,12,10,1,,
10/1/2025,06:54:00 -0300,11.69,71.5,6.72,0,9.6,15.6,8,1,4.214,
10/1/2025,06:56:00 -0300,11.56,71.5,6.6,0,8.4,10.8,13,1,,
10/1/2025,06:58:00 -0300,11.54,71.4,6.56,0,7.2,9.6,41,1,,
10/1/2025,06:59:00 -0300,,,,,,,,,4.218,
10/1/2025,07:00:00 -0300,11.64,71.8,6.73,0,8.4,13.2,4,1,,
10/1/2025,07:02:00 -0300,11.61,71.6,6.67,0,8.4,14.4,6,1,,
10/1/2025,07:04:00 -0300,11.52,71.4,6.53,0,7.2,12,348,1,4.202,
10/1/2025,07:06:00 -0300,11.49,70.9,6.41,0,8.4,12,354,2,,
10/1/2025,07:08:00 -0300,11.39,71,6.34,0,7.2,9.6,355,2,,
10/1/2025,07:09:00 -0300,,,,,,,,,4.217,
10/1/2025,07:10:00 -0300,11.54,71.2,6.52,0,10.8,15.6,0,2,,
10/1/2025,07:12:00 -0300,11.47,71.1,6.43,0,7.2,9.6,358,3,,
10/1/2025,07:14:00 -0300,11.47,70.9,6.39,0,8.4,10.8,358,3,4.227,
10/1/2025,07:16:00 -0300,11.44,71,6.38,0,8.4,12,6,3,,
10/1/2025,07:18:00 -0300,11.47,71.3,6.47,0,7.2,10.8,3,4,,
10/1/2025,07:19:00 -0300,,,,,,,,,4.212,
10/1/2025,07:20:00 -0300,11.39,71.8,6.5,0,6,9.6,8,4,,
10/1/2025,07:22:00 -0300,11.37,72.1,6.54,0,7.2,9.6,3,6,,
10/1/2025,07:24:00 -0300,11.44,72.1,6.61,0,7.2,9.6,0,8,4.236,
10/1/2025,07:26:00 -0300,11.59,72.1,6.75,0,8.4,13.2,357,12,,
10/1/2025,07:28:00 -0300,11.61,72,6.75,0,9.6,15.6,358,22,,
10/1/2025,07:29:00 -0300,,,,,,,,,4.265,
10/1/2025,07:30:00 -0300,11.61,71.8,6.71,0,8.4,10.8,355,38,,
10/1/2025,07:32:00 -0300,11.76,71.1,6.71,0,9.6,12,352,44,,
10/1/2025,07:34:00 -0300,11.86,70.7,6.72,0,7.2,9.6,350,48,4.284,
10/1/2025,07:36:00 -0300,11.9,70.7,6.76,0,7.2,10.8,352,57,,
10/1/2025,07:38:00 -0300,12.05,71.1,6.99,0,9.6,13.2,348,57,,
10/1/2025,07:39:00 -0300,,,,,,,,,4.296,
10/1/2025,07:40:00 -0300,12.1,71.6,7.14,0,7.2,10.8,358,52,,
10/1/2025,07:42:00 -0300,12.15,72.1,7.28,0,7.2,9.6,358,44,,
10/1/2025,07:44:00 -0300,12.17,72.5,7.39,0,7.2,12,348,41,4.313,
10/1/2025,07:46:00 -0300,12.22,73,7.53,0,7.2,10.8,10,48,,
10/1/2025,07:48:00 -0300,12.12,72.9,7.42,0,7.2,10.8,1,43,,
10/1/2025,07:49:00 -0300,,,,,,,,,4.313,
10/1/2025,07:50:00 -0300,12.34,73.2,7.69,0,7.2,12,15,71,,
10/1/2025,07:52:00 -0300,12.46,73.8,7.93,0,8.4,14.4,22,86,,
10/1/2025,07:54:00 -0300,12.41,74.2,7.96,0,6,8.4,35,76,4.299,
10/1/2025,07:56:00 -0300,12.39,74.3,7.96,0,9.6,15.6,13,109,,
10/1/2025,07:58:00 -0300,12.46,74.5,8.07,0,6,10.8,18,102,,
10/1/2025,07:59:00 -0300,,,,,,,,,4.34,
10/1/2025,08:00:00 -0300,12.51,74.5,8.11,0,6,9.6,11,102,,
10/1/2025,08:02:00 -0300,12.58,74.7,8.22,0,3.6,7.2,4,116,,
10/1/2025,08:04:00 -0300,12.46,74.4,8.05,0,7.2,14.4,17,118,4.296,
10/1/2025,08:06:00 -0300,12.49,73.8,7.95,0,12,16.8,10,111,,
10/1/2025,08:08:00 -0300,12.51,73.2,7.85,0,10.8,14.4,3,92,,
10/1/2025,08:09:00 -0300,,,,,,,,,4.35,
10/1/2025,08:10:00 -0300,12.51,72.8,7.77,0,8.4,10.8,7,97,,
10/1/2025,08:12:00 -0300,12.53,72.7,7.78,0,8.4,12,14,61,,
10/1/2025,08:14:00 -0300,12.56,72.9,7.84,0,7.2,10.8,3,49,4.32,
10/1/2025,08:16:00 -0300,12.44,72.6,7.66,0,13.2,18,7,49,,
10/1/2025,08:18:00 -0300,12.34,71.6,7.37,0,13.2,16.8,348,66,,
10/1/2025,08:19:00 -0300,,,,,,,,,4.313,
10/1/2025,08:20:00 -0300,12.39,71.2,7.33,0,10.8,15.6,354,121,,
10/1/2025,08:22:00 -0300,12.41,70.8,7.27,0,9.6,13.2,357,66,,
10/1/2025,08:24:00 -0300,12.36,70.7,7.21,0,10.8,14.4,357,67,4.319,
10/1/2025,08:26:00 -0300,12.29,70.8,7.16,0,12,15.6,3,64,,
10/1/2025,08:28:00 -0300,12.24,69.9,6.92,0,13.2,16.8,6,59,,
10/1/2025,08:29:00 -0300,,,,,,,,,4.302,
10/1/2025,08:30:00 -0300,12.39,69.6,7,0,12,14.4,1,84,,
10/1/2025,08:32:00 -0300,12.39,69.2,6.92,0,10.8,19.2,351,59,,
10/1/2025,08:34:00 -0300,12.39,69.2,6.92,0,9.6,15.6,358,139,4.337,
10/1/2025,08:36:00 -0300,12.49,69.5,7.07,0,10.8,14.4,357,179,,
10/1/2025,08:38:00 -0300,12.51,69.4,7.07,0,9.6,14.4,358,63,,
10/1/2025,08:39:00 -0300,,,,,,,,,4.319,
10/1/2025,08:40:00 -0300,12.51,69.6,7.12,0,9.6,15.6,358,69,,
10/1/2025,08:42:00 -0300,12.46,69.4,7.03,0,10.8,15.6,350,71,,
10/1/2025,08:44:00 -0300,12.46,69.2,6.99,0,12,14.4,348,86,4.305,
10/1/2025,08:46:00 -0300,12.51,69.2,7.03,0,10.8,14.4,0,246,,
10/1/2025,08:48:00 -0300,12.82,68.8,7.25,0,10.8,14.4,3,283,,
10/1/2025,08:49:00 -0300,,,,,,,,,4.343,
10/1/2025,08:50:00 -0300,13.28,68.8,7.69,0,9.6,14.4,10,201,,
10/1/2025,08:52:00 -0300,13.45,68.6,7.8,0,10.8,14.4,6,248,,
10/1/2025,08:54:00 -0300,13.57,67.8,7.75,0,12,14.4,11,167,4.314,
10/1/2025,08:56:00 -0300,13.57,67.2,7.62,0,12,19.2,14,157,,
