Date,Time,"Temperature (S-THB 21114839:20824084-1),°C,Cavendish Green Gables","RH (S-THB 21114839:20824084-2),%,Cavendish Green Gables","Dew Point (S-THB 21114839:20824084-3),°C,Cavendish Green Gables","Rain (S-RGB 21114839:21092075-1),mm,Cavendish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavendish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavendish Green Gables","Wind Direction (S-WCF 21114839:21107892-3),°,Cavendish Green Gables","Solar Radiation (S-LIB 21114839:21109518-1),W/m²,Cavendish Green Gables","Battery (RX3000 BATTERY 21114839:21114839-B),V,Cavendish Green Gables","Accumulated Rain (C-ACC-RAIN 21114839:21092075-2),mm,Cavendish Green Gables,Cavendish Green Gables"
5/1/2025,00:00:00 -0300,4.17,73.5,-0.14,0,20.4,31.3,323,1,,
5/1/2025,00:02:00 -0300,4.14,73.7,-0.13,0,16.8,26.5,327,1,,
5/1/2025,00:04:00 -0300,4.14,73.8,-0.11,0,19.2,27.7,324,1,4.227,
5/1/2025,00:06:00 -0300,4.14,73.7,-0.13,0,21.6,32.5,323,1,,
5/1/2025,00:08:00 -0300,4.12,74,-0.1,0,18,30.1,319,1,,
5/1/2025,00:09:00 -0300,,,,,,,,,4.229,
5/1/2025,00:10:00 -0300,4.12,73.9,-0.12,0,22.8,38.5,330,1,,
5/1/2025,00:12:00 -0300,4.14,73.4,-0.18,0,25.2,38.5,323,1,,
5/1/2025,00:14:00 -0300,4.14,73.3,-0.2,0,21.6,33.7,324,1,4.235,
5/1/2025,00:16:00 -0300,4.14,73.5,-0.17,0,21.6,34.9,323,1,,
5/1/2025,00:18:00 -0300,4.12,73.7,-0.15,0,15.6,30.1,324,1,,
5/1/2025,00:19:00 -0300,,,,,,,,,4.227,
5/1/2025,00:20:00 -0300,4.12,73.7,-0.15,0,20.4,28.9,323,1,,
5/1/2025,00:22:00 -0300,4.09,73.6,-0.2,0,19.2,32.5,329,1,,
5/1/2025,00:24:00 -0300,4.09,73.5,-0.22,0,19.2,33.7,330,1,4.227,
5/1/2025,00:26:00 -0300,4.14,73,-0.26,0,24,37.3,320,1,,
5/1/2025,00:28:00 -0300,4.12,73.2,-0.25,0,21.6,37.3,329,1,,
5/1/2025,00:29:00 -0300,,,,,,,,,4.233,
5/1/2025,00:30:00 -0300,4.06,73.4,-0.26,0,18,28.9,321,1,,
5/1/2025,00:32:00 -0300,4.09,73.4,-0.23,0,21.6,30.1,326,1,,
5/1/2025,00:34:00 -0300,4.09,73.2,-0.27,0,26.5,34.9,323,1,4.226,
5/1/2025,00:36:00 -0300,4.06,73.4,-0.26,0,19.2,32.5,320,1,,
5/1/2025,00:38:00 -0300,4.06,73.4,-0.26,0,21.6,37.3,320,1,,
5/1/2025,00:39:00 -0300,,,,,,,,,4.226,
5/1/2025,00:40:00 -0300,4.09,73.4,-0.23,0,25.2,33.7,327,1,,
5/1/2025,00:42:00 -0300,4.04,73.8,-0.21,0,20.4,34.9,326,1,,
5/1/2025,00:44:00 -0300,4.04,73.9,-0.19,0,19.2,32.5,327,1,4.232,
5/1/2025,00:46:00 -0300,4.04,73.7,-0.23,0,25.2,38.5,326,1,,
5/1/2025,00:48:00 -0300,3.98,74,-0.22,0,16.8,26.5,326,1,,
5/1/2025,00:49:00 -0300,,,,,,,,,4.226,
5/1/2025,00:50:00 -0300,3.98,74.2,-0.19,0,18,30.1,323,1,,
5/1/2025,00:52:00 -0300,4.01,74.3,-0.14,0,22.8,34.9,330,1,,
5/1/2025,00:54:00 -0300,3.98,74.3,-0.17,0,20.4,32.5,324,1,4.224,
5/1/2025,00:56:00 -0300,3.96,74.2,-0.21,0,19.2,31.3,324,1,,
5/1/2025,00:58:00 -0300,3.96,74.6,-0.14,0,18,26.5,324,1,,
5/1/2025,00:59:00 -0300,,,,,,,,,4.23,
5/1/2025,01:00:00 -0300,3.96,74.6,-0.14,0,16.8,27.7,320,1,,
5/1/2025,01:02:00 -0300,3.98,74.3,-0.17,0,20.4,36.1,323,1,,
5/1/2025,01:04:00 -0300,3.98,73.8,-0.26,0,22.8,32.5,327,1,4.22,
5/1/2025,01:06:00 -0300,3.96,73.9,-0.27,0,22.8,36.1,327,1,,
5/1/2025,01:08:00 -0300,3.96,74.1,-0.23,0,16.8,28.9,326,1,,
5/1/2025,01:09:00 -0300,,,,,,,,,4.224,
5/1/2025,01:10:00 -0300,3.96,74.2,-0.21,0,22.8,37.3,324,1,,
5/1/2025,01:12:00 -0300,3.93,74.6,-0.16,0,16.8,31.3,324,1,,
5/1/2025,01:14:00 -0300,3.93,74.4,-0.2,0,20.4,32.5,323,1,4.23,
5/1/2025,01:16:00 -0300,3.93,74.4,-0.2,0,16.8,28.9,320,1,,
5/1/2025,01:18:00 -0300,3.93,74.3,-0.22,0,16.8,27.7,320,1,,
5/1/2025,01:19:00 -0300,,,,,,,,,4.22,
5/1/2025,01:20:00 -0300,3.93,74,-0.27,0,21.6,33.7,321,1,,
5/1/2025,01:22:00 -0300,3.93,74.1,-0.26,0,19.2,27.7,329,1,,
5/1/2025,01:24:00 -0300,3.93,73.9,-0.29,0,22.8,34.9,323,1,4.224,
5/1/2025,01:26:00 -0300,3.91,74,-0.3,0,20.4,34.9,329,1,,
5/1/2025,01:28:00 -0300,3.91,73.9,-0.32,0,24,33.7,324,1,,
5/1/2025,01:29:00 -0300,,,,,,,,,4.229,
5/1/2025,01:30:00 -0300,3.88,74.3,-0.27,0,16.8,28.9,321,1,,
5/1/2025,01:32:00 -0300,3.91,74.3,-0.24,0,21.6,34.9,327,1,,
5/1/2025,01:34:00 -0300,3.88,74.4,-0.25,0,18,31.3,327,1,4.22,
5/1/2025,01:36:00 -0300,3.88,74.3,-0.27,0,22.8,37.3,329,1,,
5/1/2025,01:38:00 -0300,3.88,74.2,-0.29,0,21.6,33.7,321,1,,
5/1/2025,01:39:00 -0300,,,,,,,,,4.221,
5/1/2025,01:40:00 -0300,3.91,74.1,-0.28,0,21.6,36.1,323,1,,
5/1/2025,01:42:00 -0300,3.85,74.2,-0.31,0,15.6,28.9,324,1,,
5/1/2025,01:44:00 -0300,3.83,74.3,-0.32,0,16.8,25.2,326,1,4.229,
5/1/2025,01:46:00 -0300,3.83,74.2,-0.34,0,19.2,32.5,323,1,,
5/1/2025,01:48:00 -0300,3.83,74,-0.38,0,22.8,37.3,320,1,,
5/1/2025,01:49:00 -0300,,,,,,,,,4.22,
5/1/2025,01:50:00 -0300,3.83,74,-0.38,0,18,27.7,326,1,,
5/1/2025,01:52:00 -0300,3.8,74,-0.4,0,22.8,33.7,324,1,,
5/1/2025,01:54:00 -0300,3.77,74.2,-0.39,0,15.6,24,324,1,4.221,
5/1/2025,01:56:00 -0300,3.77,73.9,-0.45,0,26.5,37.3,324,1,,
5/1/2025,01:58:00 -0300,3.77,73.4,-0.54,0,26.5,42.1,326,1,,
5/1/2025,01:59:00 -0300,,,,,,,,,4.227,
5/1/2025,02:00:00 -0300,3.72,73.7,-0.53,0,19.2,34.9,327,1,,
5/1/2025,02:02:00 -0300,3.67,73.5,-0.62,0,25.2,43.3,327,1,,
5/1/2025,02:04:00 -0300,3.56,73.5,-0.72,0,21.6,40.9,330,1,4.22,
5/1/2025,02:06:00 -0300,3.43,73.8,-0.79,0,21.6,34.9,331,1,,
5/1/2025,02:08:00 -0300,3.41,74.1,-0.76,0,24,43.3,329,1,,
5/1/2025,02:09:00 -0300,,,,,,,,,4.22,
5/1/2025,02:10:00 -0300,3.35,74.1,-0.82,0,22.8,36.1,333,1,,
5/1/2025,02:12:00 -0300,3.38,74.1,-0.79,0,24,39.7,330,1,,
5/1/2025,02:14:00 -0300,3.33,74.4,-0.79,0,22.8,31.3,330,1,4.226,
5/1/2025,02:16:00 -0300,3.25,74.5,-0.84,0,19.2,31.3,336,1,,
5/1/2025,02:18:00 -0300,3.27,74.8,-0.76,0,20.4,33.7,330,1,,
5/1/2025,02:19:00 -0300,,,,,,,,,4.22,
5/1/2025,02:20:00 -0300,3.25,75,-0.75,0,22.8,43.3,331,1,,
5/1/2025,02:22:00 -0300,3.25,75.3,-0.7,0,18,30.1,326,1,,
5/1/2025,02:24:00 -0300,3.22,75.4,-0.71,0,19.2,30.1,329,1,4.22,
5/1/2025,02:26:00 -0300,3.25,75.5,-0.66,0,22.8,34.9,320,1,,
5/1/2025,02:28:00 -0300,3.22,75.7,-0.65,0,18,36.1,326,1,,
5/1/2025,02:29:00 -0300,,,,,,,,,4.226,
5/1/2025,02:30:00 -0300,3.25,75.8,-0.61,0,19.2,27.7,321,1,,
5/1/2025,02:32:00 -0300,3.17,76,-0.65,0,16.8,26.5,326,1,,
5/1/2025,02:34:00 -0300,3.12,76.3,-0.65,0,14.4,25.2,329,1,4.214,
5/1/2025,02:36:00 -0300,3.09,76.4,-0.65,0,14.4,22.8,323,1,,
5/1/2025,02:38:00 -0300,3.12,76.6,-0.59,0,16.8,26.5,319,1,,
5/1/2025,02:39:00 -0300,,,,,,,,,4.218,
5/1/2025,02:40:00 -0300,3.22,76.6,-0.49,0,19.2,36.1,321,1,,
5/1/2025,02:42:00 -0300,3.22,76.7,-0.47,0,15.6,27.7,324,1,,
5/1/2025,02:44:00 -0300,3.27,76.6,-0.44,0,16.8,31.3,324,1,4.224,
5/1/2025,02:46:00 -0300,3.33,76.3,-0.44,0,20.4,36.1,324,1,,
5/1/2025,02:48:00 -0300,3.38,76.3,-0.39,0,16.8,28.9,316,1,,
5/1/2025,02:49:00 -0300,,,,,,,,,4.214,
5/1/2025,02:50:00 -0300,3.41,76,-0.42,0,21.6,32.5,321,1,,
5/1/2025,02:52:00 -0300,3.43,75.7,-0.45,0,21.6,36.1,316,1,,
5/1/2025,02:54:00 -0300,3.41,75.5,-0.51,0,18,28.9,323,1,4.218,
5/1/2025,02:56:00 -0300,3.43,75.5,-0.48,0,20.4,28.9,319,1,,
5/1/2025,02:58:00 -0300,3.43,75.4,-0.5,0,18,24,320,1,,
5/1/2025,02:59:00 -0300,,,,,,,,,4.224,
5/1/2025,03:00:00 -0300,3.43,75.6,-0.46,0,16.8,26.5,323,1,,
5/1/2025,03:02:00 -0300,3.46,75.4,-0.48,0,19.2,26.5,326,1,,
5/1/2025,03:04:00 -0300,3.46,75.1,-0.53,0,20.4,34.9,314,1,4.215,
5/1/2025,03:06:00 -0300,3.49,74.8,-0.56,0,22.8,32.5,324,1,,
5/1/2025,03:08:00 -0300,3.49,74.5,-0.61,0,22.8,40.9,320,1,,
5/1/2025,03:09:00 -0300,,,,,,,,,4.217,
5/1/2025,03:10:00 -0300,3.49,74.6,-0.6,0,22.8,33.7,324,1,,
5/1/2025,03:12:00 -0300,3.46,74,-0.73,0,22.8,38.5,321,1,,
5/1/2025,03:14:00 -0300,3.43,74,-0.76,0,16.8,30.1,321,1,4.223,
5/1/2025,03:16:00 -0300,3.41,74.1,-0.76,0,18,34.9,324,1,,
5/1/2025,03:18:00 -0300,3.43,73.9,-0.78,0,21.6,37.3,321,1,,
5/1/2025,03:19:00 -0300,,,,,,,,,4.215,
5/1/2025,03:20:00 -0300,3.43,74.2,-0.72,0,19.2,32.5,327,1,,
5/1/2025,03:22:00 -0300,3.41,74,-0.78,0,21.6,31.3,326,1,,
5/1/2025,03:24:00 -0300,3.38,74.1,-0.79,0,22.8,32.5,323,1,4.215,
5/1/2025,03:26:00 -0300,3.41,74,-0.78,0,21.6,32.5,321,1,,
5/1/2025,03:28:00 -0300,3.41,73.8,-0.82,0,24,39.7,321,1,,
5/1/2025,03:29:00 -0300,,,,,,,,,4.221,
5/1/2025,03:30:00 -0300,3.38,74.2,-0.77,0,16.8,24,330,1,,
5/1/2025,03:32:00 -0300,3.35,74,-0.83,0,22.8,44.5,329,1,,
5/1/2025,03:34:00 -0300,3.35,74,-0.83,0,21.6,30.1,327,1,4.215,
5/1/2025,03:36:00 -0300,3.25,74,-0.94,0,22.8,40.9,330,1,,
5/1/2025,03:38:00 -0300,3.19,73.2,-1.14,0,28.9,43.3,333,1,,
5/1/2025,03:39:00 -0300,,,,,,,,,4.215,
5/1/2025,03:40:00 -0300,3.09,73.2,-1.24,0,30.1,43.3,329,1,,
5/1/2025,03:42:00 -0300,2.98,73.3,-1.32,0,26.5,38.5,334,1,,
5/1/2025,03:44:00 -0300,2.98,73.7,-1.25,0,30.1,44.5,334,1,4.221,
5/1/2025,03:46:00 -0300,2.9,72.9,-1.47,0,28.9,40.9,333,1,,
5/1/2025,03:48:00 -0300,2.85,72.9,-1.52,0,26.5,42.1,329,1,,
5/1/2025,03:49:00 -0300,,,,,,,,,4.214,
5/1/2025,03:50:00 -0300,2.77,72.9,-1.6,0,22.8,34.9,333,1,,
5/1/2025,03:52:00 -0300,2.77,72.6,-1.66,0,28.9,38.5,336,1,,
5/1/2025,03:54:00 -0300,2.72,72.9,-1.65,0,24,36.1,337,1,4.214,
5/1/2025,03:56:00 -0300,2.66,73,-1.69,0,22.8,37.3,338,1,,
5/1/2025,03:58:00 -0300,2.61,73,-1.74,0,22.8,34.9,341,1,,
5/1/2025,03:59:00 -0300,,,,,,,,,4.22,
5/1/2025,04:00:00 -0300,2.66,73,-1.69,0,26.5,38.5,336,1,,
5/1/2025,04:02:00 -0300,2.66,72.5,-1.78,0,25.2,36.1,338,1,,
5/1/2025,04:04:00 -0300,2.58,72.4,-1.88,0,24,32.5,337,1,4.209,
5/1/2025,04:06:00 -0300,2.53,73,-1.81,0,20.4,37.3,337,1,,
5/1/2025,04:08:00 -0300,2.53,73.5,-1.72,0,21.6,30.1,336,1,,
5/1/2025,04:09:00 -0300,,,,,,,,,4.212,
5/1/2025,04:10:00 -0300,2.48,73.6,-1.76,0,16.8,33.7,338,1,,
5/1/2025,04:12:00 -0300,2.53,73.2,-1.78,0,24,36.1,333,1,,
5/1/2025,04:14:00 -0300,2.53,72.6,-1.89,0,21.6,28.9,330,1,4.22,
5/1/2025,04:16:00 -0300,2.53,72.5,-1.91,0,21.6,32.5,337,1,,
5/1/2025,04:18:00 -0300,2.53,72.5,-1.91,0,22.8,33.7,338,1,,
5/1/2025,04:19:00 -0300,,,,,,,,,4.209,
5/1/2025,04:20:00 -0300,2.5,72.6,-1.92,0,21.6,32.5,334,1,,
5/1/2025,04:22:00 -0300,2.56,72.5,-1.88,0,21.6,31.3,334,1,,
5/1/2025,04:24:00 -0300,2.53,72.5,-1.91,0,20.4,28.9,331,1,4.212,
5/1/2025,04:26:00 -0300,2.58,72.5,-1.86,0,24,36.1,331,1,,
5/1/2025,04:28:00 -0300,2.5,72.6,-1.92,0,16.8,24,333,1,,
5/1/2025,04:29:00 -0300,,,,,,,,,4.218,
5/1/2025,04:30:00 -0300,2.58,72.5,-1.86,0,21.6,34.9,326,1,,
5/1/2025,04:32:00 -0300,2.56,72.3,-1.92,0,18,26.5,333,1,,
5/1/2025,04:34:00 -0300,2.56,72.2,-1.94,0,21.6,30.1,334,1,4.208,
5/1/2025,04:36:00 -0300,2.58,72.1,-1.93,0,20.4,34.9,334,1,,
5/1/2025,04:38:00 -0300,2.56,72.5,-1.88,0,20.4,26.5,333,1,,
5/1/2025,04:39:00 -0300,,,,,,,,,4.209,
5/1/2025,04:40:00 -0300,2.61,72.6,-1.81,0,21.6,31.3,334,1,,
5/1/2025,04:42:00 -0300,2.58,72.7,-1.82,0,19.2,27.7,331,1,,
5/1/2025,04:44:00 -0300,2.66,71.9,-1.89,0,24,38.5,329,1,4.218,
5/1/2025,04:46:00 -0300,2.58,72.2,-1.91,0,19.2,25.2,329,1,,
5/1/2025,04:48:00 -0300,2.66,72.4,-1.8,0,20.4,26.5,330,1,,
5/1/2025,04:49:00 -0300,,,,,,,,,4.209,
5/1/2025,04:50:00 -0300,2.58,72.3,-1.89,0,19.2,27.7,333,1,,
5/1/2025,04:52:00 -0300,2.64,72.3,-1.84,0,19.2,30.1,329,1,,
5/1/2025,04:54:00 -0300,2.58,72.6,-1.84,0,18,27.7,333,1,4.209,
5/1/2025,04:56:00 -0300,2.58,72.9,-1.78,0,16.8,26.5,329,1,,
5/1/2025,04:58:00 -0300,2.61,72.6,-1.81,0,20.4,32.5,330,1,,
5/1/2025,04:59:00 -0300,,,,,,,,,4.217,
5/1/2025,05:00:00 -0300,2.5,72.9,-1.86,0,14.4,22.8,330,1,,
5/1/2025,05:02:00 -0300,2.66,73,-1.69,0,20.4,28.9,329,1,,
5/1/2025,05:04:00 -0300,2.64,72.8,-1.75,0,19.2,28.9,330,1,4.209,
5/1/2025,05:06:00 -0300,2.58,73.2,-1.73,0,14.4,24,323,1,,
5/1/2025,05:08:00 -0300,2.56,74,-1.6,0,16.8,31.3,327,1,,
5/1/2025,05:09:00 -0300,,,,,,,,,4.209,
5/1/2025,05:10:00 -0300,2.58,74.4,-1.51,0,20.4,30.1,331,1,,
5/1/2025,05:12:00 -0300,2.66,74.8,-1.36,0,21.6,31.3,320,1,,
5/1/2025,05:14:00 -0300,2.58,74.8,-1.43,0,16.8,28.9,326,1,4.217,
5/1/2025,05:16:00 -0300,2.58,75.1,-1.38,0,18,27.7,319,1,,
5/1/2025,05:18:00 -0300,2.61,75.1,-1.35,0,21.6,34.9,326,1,,
5/1/2025,05:19:00 -0300,,,,,,,,,4.209,
5/1/2025,05:20:00 -0300,2.56,75.3,-1.37,0,19.2,31.3,320,1,,
5/1/2025,05:22:00 -0300,2.53,75.5,-1.36,0,18,34.9,321,1,,
5/1/2025,05:24:00 -0300,2.58,75.5,-1.31,0,22.8,32.5,319,1,4.208,
5/1/2025,05:26:00 -0300,2.53,75,-1.45,0,22.8,37.3,317,1,,
5/1/2025,05:28:00 -0300,2.53,74.9,-1.47,0,20.4,39.7,326,1,,
5/1/2025,05:29:00 -0300,,,,,,,,,4.214,
5/1/2025,05:30:00 -0300,2.56,74.5,-1.51,0,22.8,39.7,319,1,,
5/1/2025,05:32:00 -0300,2.53,74.4,-1.56,0,22.8,37.3,324,1,,
5/1/2025,05:34:00 -0300,2.58,74.6,-1.47,0,24,33.7,320,1,4.205,
5/1/2025,05:36:00 -0300,2.5,74.4,-1.58,0,24,37.3,324,1,,
5/1/2025,05:38:00 -0300,2.48,74.2,-1.65,0,22.8,37.3,327,1,,
5/1/2025,05:39:00 -0300,,,,,,,,,4.208,
5/1/2025,05:40:00 -0300,2.45,74.5,-1.62,0,18,26.5,326,1,,
5/1/2025,05:42:00 -0300,2.42,74.9,-1.57,0,19.2,31.3,324,1,,
5/1/2025,05:44:00 -0300,2.48,74.9,-1.52,0,25.2,36.1,329,1,4.214,
5/1/2025,05:46:00 -0300,2.48,74.6,-1.57,0,20.4,39.7,326,1,,
5/1/2025,05:48:00 -0300,2.53,74.3,-1.58,0,26.5,42.1,329,1,,
5/1/2025,05:49:00 -0300,,,,,,,,,4.205,
5/1/2025,05:50:00 -0300,2.45,74.6,-1.6,0,18,31.3,320,1,,
5/1/2025,05:52:00 -0300,2.48,74.7,-1.55,0,22.8,44.5,326,2,,
5/1/2025,05:54:00 -0300,2.48,74.5,-1.59,0,25.2,36.1,329,2,4.209,
5/1/2025,05:56:00 -0300,2.45,74.6,-1.6,0,20.4,31.3,320,3,,
5/1/2025,05:58:00 -0300,2.48,73.9,-1.7,0,25.2,34.9,329,4,,
5/1/2025,05:59:00 -0300,,,,,,,,,4.223,
5/1/2025,06:00:00 -0300,2.5,74.1,-1.64,0,22.8,33.7,323,4,,
5/1/2025,06:02:00 -0300,2.45,74.2,-1.67,0,21.6,36.1,326,6,,
5/1/2025,06:04:00 -0300,2.45,74.3,-1.65,0,24,43.3,327,7,4.218,
5/1/2025,06:06:00 -0300,2.45,74.3,-1.65,0,21.6,31.3,326,7,,
5/1/2025,06:08:00 -0300,2.4,74.6,-1.65,0,18,33.7,321,8,,
5/1/2025,06:09:00 -0300,,,,,,,,,4.226,
5/1/2025,06:10:00 -0300,2.42,74.5,-1.64,0,22.8,40.9,324,9,,
5/1/2025,06:12:00 -0300,2.48,74.2,-1.65,0,25.2,36.1,323,11,,
5/1/2025,06:14:00 -0300,2.48,73.8,-1.72,0,24,43.3,327,11,4.253,
5/1/2025,06:16:00 -0300,2.48,74,-1.68,0,26.5,40.9,326,13,,
5/1/2025,06:18:00 -0300,2.45,74.2,-1.67,0,16.8,28.9,324,14,,
5/1/2025,06:19:00 -0300,,,,,,,,,4.257,
5/1/2025,06:20:00 -0300,2.48,74.4,-1.61,0,19.2,26.5,330,16,,
5/1/2025,06:22:00 -0300,2.5,74.5,-1.56,0,19.2,30.1,324,17,,
5/1/2025,06:24:00 -0300,2.53,74.8,-1.48,0,15.6,31.3,327,19,4.28,
5/1/2025,06:26:00 -0300,2.56,74.4,-1.53,0,24,34.9,326,22,,
5/1/2025,06:28:00 -0300,2.53,74.3,-1.58,0,18,31.3,327,24,,
5/1/2025,06:29:00 -0300,,,,,,,,,4.299,
5/1/2025,06:30:00 -0300,2.58,74.2,-1.54,0,22.8,43.3,324,28,,
5/1/2025,06:32:00 -0300,2.58,74,-1.58,0,22.8,32.5,331,32,,
5/1/2025,06:34:00 -0300,2.61,74.1,-1.53,0,21.6,40.9,330,34,4.283,
5/1/2025,06:36:00 -0300,2.64,74,-1.53,0,20.4,32.5,331,38,,
5/1/2025,06:38:00 -0300,2.66,73.7,-1.56,0,22.8,49.3,324,44,,
5/1/2025,06:39:00 -0300,,,,,,,,,4.313,
5/1/2025,06:40:00 -0300,2.69,73.4,-1.59,0,26.5,43.3,331,48,,
5/1/2025,06:42:00 -0300,2.72,73.7,-1.5,0,19.2,34.9,327,52,,
5/1/2025,06:44:00 -0300,2.69,73.5,-1.57,0,24,38.5,329,57,4.301,
5/1/2025,06:46:00 -0300,2.72,73.8,-1.49,0,22.8,33.7,329,62,,
5/1/2025,06:48:00 -0300,2.72,73.6,-1.52,0,24,34.9,327,67,,
5/1/2025,06:49:00 -0300,,,,,,,,,4.289,
5/1/2025,06:50:00 -0300,2.74,73.7,-1.48,0,22.8,39.7,326,73,,
5/1/2025,06:52:00 -0300,2.8,73.6,-1.45,0,20.4,36.1,321,78,,
5/1/2025,06:54:00 -0300,2.82,73.9,-1.37,0,18,31.3,324,86,4.323,
5/1/2025,06:56:00 -0300,2.85,73.3,-1.45,0,21.6,32.5,323,89,,
5/1/2025,06:58:00 -0300,2.88,73.5,-1.39,0,15.6,22.8,326,96,,
5/1/2025,06:59:00 -0300,,,,,,,,,4.304,
5/1/2025,07:00:00 -0300,2.88,73.3,-1.42,0,20.4,28.9,324,101,,
5/1/2025,07:02:00 -0300,2.85,73.1,-1.49,0,25.2,34.9,327,106,,
5/1/2025,07:04:00 -0300,2.88,73.2,-1.44,0,25.2,38.5,329,111,4.298,
5/1/2025,07:06:00 -0300,2.9,73.5,-1.36,0,20.4,30.1,333,114,,
5/1/2025,07:08:00 -0300,2.93,73.3,-1.37,0,20.4,31.3,323,119,,
5/1/2025,07:09:00 -0300,,,,,,,,,4.298,
5/1/2025,07:10:00 -0300,2.93,73.3,-1.37,0,21.6,33.7,330,124,,
5/1/2025,07:12:00 -0300,2.93,73.2,-1.39,0,22.8,33.7,327,128,,
5/1/2025,07:14:00 -0300,2.98,73.6,-1.27,0,19.2,30.1,331,133,4.304,
5/1/2025,07:16:00 -0300,3.01,73.7,-1.22,0,19.2,33.7,326,138,,
5/1/2025,07:18:00 -0300,2.98,73.6,-1.27,0,22.8,34.9,331,144,,
5/1/2025,07:19:00 -0300,,,,,,,,,4.299,
5/1/2025,07:20:00 -0300,2.98,73.5,-1.28,0,25.2,40.9,329,149,,
5/1/2025,07:22:00 -0300,3.12,73.8,-1.1,0,15.6,26.5,326,154,,
5/1/2025,07:24:00 -0300,3.06,73.4,-1.23,0,19.2,32.5,324,159,4.319,
5/1/2025,07:26:00 -0300,3.09,73.4,-1.2,0,19.2,31.3,327,164,,
5/1/2025,07:28:00 -0300,2.98,72.8,-1.42,0,25.2,38.5,327,169,,
5/1/2025,07:29:00 -0300,,,,,,,,,4.301,
5/1/2025,07:30:00 -0300,3.01,73,-1.35,0,24,39.7,330,177,,
5/1/2025,07:32:00 -0300,3.09,73.3,-1.22,0,20.4,31.3,330,179,,
5/1/2025,07:34:00 -0300,3.06,72.8,-1.34,0,22.8,34.9,321,186,4.317,
5/1/2025,07:36:00 -0300,3.04,72.7,-1.38,0,24,33.7,323,192,,
5/1/2025,07:38:00 -0300,2.96,72.2,-1.55,0,27.7,40.9,330,198,,
5/1/2025,07:39:00 -0300,,,,,,,,,4.322,
5/1/2025,07:40:00 -0300,2.98,72.6,-1.45,0,28.9,42.1,329,202,,
5/1/2025,07:42:00 -0300,3.06,72.7,-1.36,0,21.6,31.3,324,208,,
5/1/2025,07:44:00 -0300,3.09,73,-1.28,0,24,37.3,330,214,4.304,
5/1/2025,07:46:00 -0300,3.04,72.8,-1.36,0,27.7,38.5,336,219,,
5/1/2025,07:48:00 -0300,3.09,73,-1.28,0,25.2,33.7,336,226,,
5/1/2025,07:49:00 -0300,,,,,,,,,4.307,
5/1/2025,07:50:00 -0300,3.06,72.5,-1.39,0,26.5,38.5,329,232,,
5/1/2025,07:52:00 -0300,3.12,72.9,-1.27,0,26.5,37.3,333,237,,
5/1/2025,07:54:00 -0300,3.22,72.6,-1.22,0,21.6,31.3,327,242,4.334,
5/1/2025,07:56:00 -0300,3.14,72.2,-1.37,0,24,40.9,327,248,,
5/1/2025,07:58:00 -0300,3.06,72.1,-1.47,0,26.5,39.7,334,254,,
5/1/2025,07:59:00 -0300,,,,,,,,,4.31,
5/1/2025,08:00:00 -0300,3.12,72.5,-1.34,0,27.7,39.7,329,262,,
5/1/2025,08:02:00 -0300,3.27,73,-1.1,0,22.8,32.5,327,266,,
5/1/2025,08:04:00 -0300,3.27,72.3,-1.23,0,22.8,33.7,326,272,4.302,
5/1/2025,08:06:00 -0300,3.25,72.3,-1.25,0,24,34.9,331,277,,
5/1/2025,08:08:00 -0300,3.22,72.3,-1.28,0,24,45.7,324,283,,
5/1/2025,08:09:00 -0300,,,,,,,,,4.305,
5/1/2025,08:10:00 -0300,3.27,72.3,-1.23,0,22.8,36.1,327,289,,
5/1/2025,08:12:00 -0300,3.35,72.3,-1.15,0,21.6,31.3,329,296,,
5/1/2025,08:14:00 -0300,3.3,72.3,-1.2,0,25.2,33.7,327,301,4.323,
5/1/2025,08:16:00 -0300,3.27,72.3,-1.23,0,25.2,38.5,329,308,,
5/1/2025,08:18:00 -0300,3.43,72.6,-1.02,0,19.2,26.5,324,312,,
5/1/2025,08:19:00 -0300,,,,,,,,,4.298,
5/1/2025,08:20:00 -0300,3.46,72.4,-1.03,0,24,36.1,333,319,,
5/1/2025,08:22:00 -0300,3.49,72.5,-0.99,0,22.8,34.9,331,326,,
5/1/2025,08:24:00 -0300,3.64,72.7,-0.8,0,19.2,31.3,331,331,4.311,
5/1/2025,08:26:00 -0300,3.49,72.1,-1.06,0,25.2,36.1,330,337,,
5/1/2025,08:28:00 -0300,3.59,71.7,-1.04,0,19.2,34.9,329,342,,
5/1/2025,08:29:00 -0300,,,,,,,,,4.302,
5/1/2025,08:30:00 -0300,3.62,72,-0.95,0,22.8,32.5,333,348,,
5/1/2025,08:32:00 -0300,3.64,71.5,-1.02,0,21.6,28.9,329,354,,
5/1/2025,08:34:00 -0300,3.46,72,-1.11,0,27.7,40.9,340,361,4.307,
5/1/2025,08:36:00 -0300,3.49,72,-1.08,0,25.2,39.7,333,367,,
5/1/2025,08:38:00 -0300,3.49,71.5,-1.18,0,25.2,37.3,331,373,,
5/1/2025,08:39:00 -0300,,,,,,,,,4.328,
5/1/2025,08:40:00 -0300,3.54,71.6,-1.11,0,25.2,36.1,330,379,,
5/1/2025,08:42:00 -0300,3.64,72,-0.93,0,22.8,31.3,334,386,,
