Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP"
06/01/2023,00:00:00 -0300,,0,1,4.269,236,10,13,69.296,11.128,
06/01/2023,00:05:00 -0300,,0,1,4.268,233,11,14,68.095,10.988,
06/01/2023,00:10:00 -0300,,0,1,4.266,232,10,14,68.408,10.914,
06/01/2023,00:15:00 -0300,,0,1,4.269,229,8,13,68.809,10.837,
06/01/2023,00:20:00 -0300,,0,1,4.268,229,7,13,69.612,10.848,
06/01/2023,00:25:00 -0300,,0,1,4.265,229,7,12,69.812,10.768,
06/01/2023,00:30:00 -0300,,0,1,4.268,226,7,10,69.63,10.728,
06/01/2023,00:35:00 -0300,,0,1,4.269,226,6,10,69.804,10.745,
06/01/2023,00:40:00 -0300,,0,1,4.265,225,7,11,69.598,10.763,
06/01/2023,00:45:00 -0300,,0,1,4.266,215,6,10,69.79,10.66,
06/01/2023,00:50:00 -0300,,0,1,4.263,213,6,10,69.958,10.696,
06/01/2023,00:55:00 -0300,,0,1,4.263,220,7,12,69.355,10.669,
06/01/2023,01:00:00 -0300,,0,1,4.266,212,7,13,69.305,10.658,
06/01/2023,01:05:00 -0300,,0,1,4.263,213,7,14,69.978,10.577,
06/01/2023,01:10:00 -0300,,0,1,4.26,216,7,10,70.445,10.574,
06/01/2023,01:15:00 -0300,,0,1,4.263,219,8,16,70.372,10.558,
06/01/2023,01:20:00 -0300,,0,1,4.263,219,8,12,70.228,10.487,
06/01/2023,01:25:00 -0300,,0,1,4.262,212,8,12,71.049,10.476,
06/01/2023,01:30:00 -0300,,0,1,4.265,213,7,10,71.841,10.477,
06/01/2023,01:35:00 -0300,,0,1,4.263,215,7,12,71.475,10.565,
06/01/2023,01:40:00 -0300,,0,1,4.26,218,7,11,71.661,10.46,
06/01/2023,01:45:00 -0300,,0,1,4.263,225,7,12,71.603,10.51,
06/01/2023,01:50:00 -0300,,0,1,4.265,219,7,10,71.492,10.507,
06/01/2023,01:55:00 -0300,,0,1,4.26,220,6,11,72.07,10.546,
06/01/2023,02:00:00 -0300,,0,1,4.263,226,6,10,72.045,10.623,
06/01/2023,02:05:00 -0300,,0,1,4.259,230,7,11,71.466,10.481,
06/01/2023,02:10:00 -0300,,0,1,4.26,226,8,12,70.925,10.511,
06/01/2023,02:15:00 -0300,,0,1,4.262,234,11,14,69.935,10.568,
06/01/2023,02:20:00 -0300,,0,1,4.259,237,12,17,69.245,10.563,
06/01/2023,02:25:00 -0300,,0,1,4.257,237,12,16,70.12,10.525,
06/01/2023,02:30:00 -0300,,0,1,4.262,239,12,18,69.574,10.593,
06/01/2023,02:35:00 -0300,,0,1,4.259,236,13,17,69.941,10.466,
06/01/2023,02:40:00 -0300,,0,1,4.257,240,14,22,69.638,10.422,
06/01/2023,02:45:00 -0300,,0,1,4.26,239,12,17,70.362,10.33,
06/01/2023,02:50:00 -0300,,0,1,4.259,237,13,17,70.976,10.316,
06/01/2023,02:55:00 -0300,,0,1,4.256,237,12,18,71.244,10.208,
06/01/2023,03:00:00 -0300,,0,1,4.259,234,11,16,72.404,10.202,
06/01/2023,03:05:00 -0300,,0,1,4.26,234,11,14,72.853,10.191,
06/01/2023,03:10:00 -0300,,0,1,4.254,236,11,14,73.025,10.165,
06/01/2023,03:15:00 -0300,,0,1,4.259,236,11,16,72.811,10.245,
06/01/2023,03:20:00 -0300,,0,1,4.256,234,11,14,72.265,10.215,
06/01/2023,03:25:00 -0300,,0,1,4.256,236,11,16,72.093,10.303,
06/01/2023,03:30:00 -0300,,0,1,4.259,236,11,17,71.633,10.289,
06/01/2023,03:35:00 -0300,,0,1,4.256,237,12,17,71.15,10.291,
06/01/2023,03:40:00 -0300,,0,1,4.254,240,12,17,70.805,10.28,
06/01/2023,03:45:00 -0300,,0,1,4.257,240,13,17,70.889,10.298,
06/01/2023,03:50:00 -0300,,0,1,4.254,241,12,18,70.555,10.206,
06/01/2023,03:55:00 -0300,,0,1,4.253,239,12,19,70.948,10.125,
06/01/2023,04:00:00 -0300,,0,1,4.257,241,12,19,71.31,10.18,
06/01/2023,04:05:00 -0300,,0,1,4.254,239,12,19,71.354,10.19,
06/01/2023,04:10:00 -0300,,0,1,4.251,239,12,19,71.899,10.242,
06/01/2023,04:15:00 -0300,,0,1,4.256,237,11,16,72.084,10.218,
06/01/2023,04:20:00 -0300,,0,1,4.257,237,11,14,72.221,10.185,
06/01/2023,04:25:00 -0300,,0,1,4.253,230,10,16,72.409,10.141,
06/01/2023,04:30:00 -0300,,0,1,4.257,236,10,13,72.659,10.151,
06/01/2023,04:35:00 -0300,,0,1,4.251,234,10,14,72.746,10.149,
06/01/2023,04:40:00 -0300,,0,1,4.251,237,12,20,71.963,10.255,
06/01/2023,04:45:00 -0300,,0,1,4.256,236,11,14,72.766,10.339,
06/01/2023,04:50:00 -0300,,0,1,4.254,234,11,18,72.738,10.395,
06/01/2023,04:55:00 -0300,,0,1,4.251,234,11,18,72.696,10.303,
06/01/2023,05:00:00 -0300,,0,1,4.254,232,10,14,73.054,10.191,
06/01/2023,05:05:00 -0300,,0,1,4.254,233,10,14,73.643,10.373,
06/01/2023,05:10:00 -0300,,0,1,4.251,232,11,16,73.127,10.413,
06/01/2023,05:15:00 -0300,,0,1,4.254,233,10,17,73.26,10.523,
06/01/2023,05:20:00 -0300,,0,2,4.254,236,11,14,72.792,10.509,
06/01/2023,05:25:00 -0300,,0,2,4.254,236,8,11,73.301,10.49,
06/01/2023,05:30:00 -0300,,0,4,4.259,237,10,13,73.15,10.645,
06/01/2023,05:35:00 -0300,,0,6,4.263,237,8,13,73.136,10.539,
06/01/2023,05:40:00 -0300,,0,9,4.262,239,8,13,73.754,10.582,
06/01/2023,05:45:00 -0300,,0,12,4.272,241,10,14,73.982,10.753,
06/01/2023,05:50:00 -0300,,0,14,4.272,244,8,14,74.308,10.902,
06/01/2023,05:55:00 -0300,,0,19,4.278,243,10,14,73.777,10.918,
06/01/2023,06:00:00 -0300,,0,24,4.296,241,10,13,73.13,10.91,
06/01/2023,06:05:00 -0300,,0,28,4.292,241,11,14,73.141,10.933,
06/01/2023,06:10:00 -0300,,0,33,4.304,241,10,16,73.556,10.956,
06/01/2023,06:15:00 -0300,,0,36,4.304,241,10,16,73.762,11.019,
06/01/2023,06:20:00 -0300,,0,39,4.299,241,8,13,73.956,11.017,
06/01/2023,06:25:00 -0300,,0,43,4.308,243,10,13,74.423,11.07,
06/01/2023,06:30:00 -0300,,0,46,4.308,246,8,16,74.348,11.2,
06/01/2023,06:35:00 -0300,,0,51,4.296,241,8,13,74.16,11.307,
06/01/2023,06:40:00 -0300,,0,56,4.302,241,10,14,73.822,11.238,
06/01/2023,06:45:00 -0300,,0,61,4.301,241,10,14,73.959,11.183,
06/01/2023,06:50:00 -0300,,0,66,4.296,240,11,17,74.595,11.209,
06/01/2023,06:55:00 -0300,,0,72,4.299,244,10,14,74.481,11.206,
06/01/2023,07:00:00 -0300,,0,79,4.302,241,10,14,74.611,11.233,
06/01/2023,07:05:00 -0300,,0,86,4.311,243,10,14,74.22,11.257,
06/01/2023,07:10:00 -0300,,0,96,4.311,243,10,16,74.029,11.322,
06/01/2023,07:15:00 -0300,,0,108,4.299,241,10,13,74.202,11.398,
06/01/2023,07:20:00 -0300,,0,123,4.302,239,10,13,73.869,11.372,
06/01/2023,07:25:00 -0300,,0,127,4.301,240,10,13,73.448,11.492,
06/01/2023,07:30:00 -0300,,0,138,4.311,240,11,14,73.375,11.498,
06/01/2023,07:35:00 -0300,,0,149,4.295,240,10,13,73.213,11.485,
06/01/2023,07:40:00 -0300,,0,158,4.301,241,8,11,73.37,11.662,
06/01/2023,07:45:00 -0300,,0,158,4.316,240,8,12,72.824,11.694,
06/01/2023,07:50:00 -0300,,0,161,4.299,241,7,11,72.412,11.711,
06/01/2023,07:55:00 -0300,,0,183,4.31,239,7,11,71.949,11.82,
06/01/2023,08:00:00 -0300,,0,202,4.299,244,5,8,70.985,11.966,
06/01/2023,08:05:00 -0300,,0,213,4.319,241,5,8,70.054,11.971,
06/01/2023,08:10:00 -0300,,0,219,4.335,241,5,7,70.674,12.373,
06/01/2023,08:15:00 -0300,,0,229,4.31,240,6,8,69.493,12.198,
06/01/2023,08:20:00 -0300,,0,243,4.304,236,6,10,67.593,12.084,
06/01/2023,08:25:00 -0300,,0,268,4.317,236,6,11,67.312,12.328,
06/01/2023,08:30:00 -0300,,0,247,4.304,239,6,10,65.803,12.208,
06/01/2023,08:35:00 -0300,,0,258,4.295,234,4,7,65.229,12.543,
06/01/2023,08:40:00 -0300,,0,297,4.311,213,4,10,62.821,12.742,
06/01/2023,08:45:00 -0300,,0,282,4.302,232,6,10,62.045,12.187,
06/01/2023,08:50:00 -0300,,0,326,4.298,244,6,10,62.191,12.426,
06/01/2023,08:55:00 -0300,,0,362,4.322,244,6,11,61.66,12.416,
06/01/2023,09:00:00 -0300,,0,383,4.308,237,6,12,62.269,12.627,
06/01/2023,09:05:00 -0300,,0,372,4.299,243,6,10,62.176,12.786,
06/01/2023,09:10:00 -0300,,0,381,4.317,244,6,10,61.28,12.706,
06/01/2023,09:15:00 -0300,,0,362,4.305,250,6,10,61.068,12.936,
06/01/2023,09:20:00 -0300,,0,416,4.298,244,7,12,60.282,12.9,
06/01/2023,09:25:00 -0300,,0,373,4.316,247,6,12,59.6,13.008,
06/01/2023,09:30:00 -0300,,0,427,4.307,243,6,11,59.184,13.082,
06/01/2023,09:35:00 -0300,,0,437,4.298,247,6,10,58.981,13.17,
06/01/2023,09:40:00 -0300,,0,429,4.316,250,7,10,58.734,13.387,
06/01/2023,09:45:00 -0300,,0,442,4.305,246,6,10,57.7,13.315,
06/01/2023,09:50:00 -0300,,0,459,4.301,250,5,10,57.375,13.569,
06/01/2023,09:55:00 -0300,,0,468,4.316,243,6,10,57.507,13.524,
06/01/2023,10:00:00 -0300,,0,483,4.305,248,6,10,56.222,13.577,
06/01/2023,10:05:00 -0300,,0,372,4.296,265,5,11,55.003,13.799,
06/01/2023,10:10:00 -0300,,0,396,4.314,243,6,11,55.499,13.318,
06/01/2023,10:15:00 -0300,,0,486,4.304,244,6,11,56.139,13.915,
06/01/2023,10:20:00 -0300,,0,512,4.298,247,6,11,54.578,13.62,
06/01/2023,10:25:00 -0300,,0,533,4.316,243,7,12,54.45,13.564,
06/01/2023,10:30:00 -0300,,0,553,4.304,246,7,12,57.383,14.514,
06/01/2023,10:35:00 -0300,,0,554,4.298,241,6,8,52.738,13.272,
06/01/2023,10:40:00 -0300,,0,571,4.316,241,7,8,52.313,13.346,
06/01/2023,10:45:00 -0300,,0,624,4.307,248,6,11,51.164,13.539,
06/01/2023,10:50:00 -0300,,0,609,4.298,239,7,11,50.004,13.344,
06/01/2023,10:55:00 -0300,,0,669,4.317,241,7,12,48.022,13.038,
06/01/2023,11:00:00 -0300,,0,682,4.305,243,7,11,48.832,13.668,
06/01/2023,11:05:00 -0300,,0,666,4.302,240,10,13,49.424,13.814,
06/01/2023,11:10:00 -0300,,0,729,4.316,248,8,12,49.772,14.336,
06/01/2023,11:15:00 -0300,,0,722,4.307,271,5,8,41.59,12.973,
06/01/2023,11:20:00 -0300,,0,741,4.298,270,7,13,43.462,13.204,
06/01/2023,11:25:00 -0300,,0,742,4.314,300,6,13,40.578,12.04,
06/01/2023,11:30:00 -0300,,0,694,4.307,278,7,17,40.272,11.906,
06/01/2023,11:35:00 -0300,,0,708,4.298,293,7,13,38.331,11.177,
06/01/2023,11:40:00 -0300,,0,716,4.316,288,7,14,39.361,11.463,
06/01/2023,11:45:00 -0300,,0,767,4.305,312,7,14,40.706,12.472,
06/01/2023,11:50:00 -0300,,0,777,4.299,279,7,17,38.918,11.77,
06/01/2023,11:55:00 -0300,,0,783,4.319,298,7,16,35.63,10.854,
06/01/2023,12:00:00 -0300,,0,757,4.307,288,6,13,35.798,11,
06/01/2023,12:05:00 -0300,,0,743,4.299,292,7,13,36.507,11.259,
06/01/2023,12:10:00 -0300,,0,803,4.32,274,7,16,41.994,13.372,
06/01/2023,12:15:00 -0300,,0,788,4.308,284,5,11,36.654,12.134,
06/01/2023,12:20:00 -0300,,0,826,4.304,267,7,18,37.084,11.742,
06/01/2023,12:25:00 -0300,,0,776,4.319,256,7,16,38.033,12.468,
06/01/2023,12:30:00 -0300,,0,763,4.307,264,6,12,35.424,11.371,
06/01/2023,12:35:00 -0300,,0,798,4.299,271,7,12,34.676,10.973,
06/01/2023,12:40:00 -0300,,0,848,4.317,267,6,13,36.129,11.725,
06/01/2023,12:45:00 -0300,,0,843,4.307,314,6,11,34.063,11.305,
06/01/2023,12:50:00 -0300,,0,851,4.304,305,7,13,32.351,10.1,
06/01/2023,12:55:00 -0300,,0,834,4.314,326,8,13,32.987,10.111,
06/01/2023,13:00:00 -0300,,0,813,4.305,320,8,13,33.73,9.92,
06/01/2023,13:05:00 -0300,,0,814,4.299,331,8,16,35.749,10.734,
06/01/2023,13:10:00 -0300,,0,802,4.316,321,10,13,34.965,10.382,
06/01/2023,13:15:00 -0300,,0,832,4.307,321,8,13,36.545,11.293,
06/01/2023,13:20:00 -0300,,0,839,4.299,323,10,14,36.664,11.191,
06/01/2023,13:25:00 -0300,,0,836,4.319,324,8,14,35.592,10.932,
06/01/2023,13:30:00 -0300,,0,852,4.307,314,8,16,35.93,11.245,
06/01/2023,13:35:00 -0300,,0,838,4.301,330,7,14,36.069,11.511,
06/01/2023,13:40:00 -0300,,0,831,4.32,324,7,14,37.554,12.56,
06/01/2023,13:45:00 -0300,,0,812,4.307,327,7,12,35.514,11.484,
06/01/2023,13:50:00 -0300,,0,804,4.301,334,8,17,36.379,11.603,
06/01/2023,13:55:00 -0300,,0,804,4.319,329,12,20,37.641,11.436,
06/01/2023,14:00:00 -0300,,0,801,4.308,336,10,18,36.59,11.558,
06/01/2023,14:05:00 -0300,,0,803,4.305,337,11,18,37.54,11.51,
06/01/2023,14:10:00 -0300,,0,791,4.32,344,10,18,37.081,11.836,
06/01/2023,14:15:00 -0300,,0,786,4.308,340,10,16,36.747,11.68,
06/01/2023,14:20:00 -0300,,0,761,4.301,331,10,18,37.641,12.006,
06/01/2023,14:25:00 -0300,,0,754,4.317,345,7,17,36.736,12.092,
06/01/2023,14:30:00 -0300,,0,766,4.308,343,8,17,37.754,12.394,
06/01/2023,14:35:00 -0300,,0,769,4.301,341,10,16,36.683,11.786,
06/01/2023,14:40:00 -0300,,0,756,4.32,355,10,16,38.363,12.695,
06/01/2023,14:45:00 -0300,,0,748,4.308,355,7,14,35.395,11.811,
06/01/2023,14:50:00 -0300,,0,733,4.302,348,8,17,35.628,11.76,
06/01/2023,14:55:00 -0300,,0,731,4.325,343,10,17,35.088,11.264,
06/01/2023,15:00:00 -0300,,0,726,4.31,348,10,16,34.929,11.252,
06/01/2023,15:05:00 -0300,,0,691,4.302,355,8,17,34.449,11.476,
06/01/2023,15:10:00 -0300,,0,688,4.325,338,8,14,38.427,13.121,
06/01/2023,15:15:00 -0300,,0,698,4.31,348,7,13,37.104,12.395,
06/01/2023,15:20:00 -0300,,0,686,4.302,345,7,13,36.509,11.884,
06/01/2023,15:25:00 -0300,,0,666,4.325,345,7,13,37.102,12.148,
06/01/2023,15:30:00 -0300,,0,639,4.31,338,5,11,35.026,11.915,
06/01/2023,15:35:00 -0300,,0,632,4.305,336,5,12,37.723,12.819,
06/01/2023,15:40:00 -0300,,0,611,4.325,347,5,10,35.149,11.856,
06/01/2023,15:45:00 -0300,,0,639,4.31,334,6,11,36.136,12.163,
06/01/2023,15:50:00 -0300,,0,629,4.301,352,4,8,35.254,12.504,
06/01/2023,15:55:00 -0300,,0,632,4.317,355,4,7,32.206,11.281,
06/01/2023,16:00:00 -0300,,0,622,4.31,303,4,8,35.441,12.321,
06/01/2023,16:05:00 -0300,,0,619,4.302,327,2,5,31.606,11.481,
06/01/2023,16:10:00 -0300,,0,606,4.325,270,4,8,34.813,13.328,
06/01/2023,16:15:00 -0300,,0,587,4.308,187,5,7,37.447,13.845,
06/01/2023,16:20:00 -0300,,0,577,4.302,212,2,6,36.709,12.857,
06/01/2023,16:25:00 -0300,,0,568,4.325,244,4,6,36.452,12.599,
06/01/2023,16:30:00 -0300,,0,554,4.308,321,6,13,34.095,11.883,
06/01/2023,16:35:00 -0300,,0,547,4.302,347,7,13,36.306,12.632,
06/01/2023,16:40:00 -0300,,0,534,4.325,357,5,10,33.399,11.813,
06/01/2023,16:45:00 -0300,,0,521,4.31,25,7,12,35.763,12.005,
06/01/2023,16:50:00 -0300,,0,517,4.302,44,6,11,37.943,12.622,
06/01/2023,16:55:00 -0300,,0,507,4.325,25,5,10,36.175,12.104,
06/01/2023,17:00:00 -0300,,0,496,4.31,60,2,5,31.807,11.336,
06/01/2023,17:05:00 -0300,,0,469,4.305,38,5,7,30.922,10.65,
06/01/2023,17:10:00 -0300,,0,473,4.325,29,5,8,34.037,11.969,
06/01/2023,17:15:00 -0300,,0,462,4.31,37,6,8,33.899,11.889,
06/01/2023,17:20:00 -0300,,0,454,4.302,35,4,7,36.081,13.104,
06/01/2023,17:25:00 -0300,,0,434,4.32,48,5,7,31.389,10.801,
06/01/2023,17:30:00 -0300,,0,422,4.31,38,5,10,34.91,12.411,
06/01/2023,17:35:00 -0300,,0,413,4.302,66,8,12,37.937,12.335,
06/01/2023,17:40:00 -0300,,0,402,4.325,69,10,12,38.972,12.63,
06/01/2023,17:45:00 -0300,,0,386,4.308,59,8,14,41.72,13.54,
06/01/2023,17:50:00 -0300,,0,373,4.302,51,7,12,39.2,12.529,
06/01/2023,17:55:00 -0300,,0,354,4.334,62,11,14,40.612,12.417,
06/01/2023,18:00:00 -0300,,0,341,4.308,53,11,16,41.239,12.42,
06/01/2023,18:05:00 -0300,,0,319,4.302,58,10,14,41.81,12.264,
06/01/2023,18:10:00 -0300,,0,308,4.317,58,10,13,41.686,12.258,
06/01/2023,18:15:00 -0300,,0,308,4.308,58,8,13,44.639,13.517,
06/01/2023,18:20:00 -0300,,0,254,4.301,51,7,12,42.075,12.727,
06/01/2023,18:25:00 -0300,,0,106,4.314,53,8,13,41.059,12.2,
06/01/2023,18:30:00 -0300,,0,104,4.305,58,8,13,42.684,11.942,
06/01/2023,18:35:00 -0300,,0,202,4.302,52,10,16,42.007,11.834,
06/01/2023,18:40:00 -0300,,0,249,4.308,55,11,18,44.808,12.39,
06/01/2023,18:45:00 -0300,,0,247,4.302,51,10,16,45.55,12.212,
06/01/2023,18:50:00 -0300,,0,241,4.298,52,10,14,46.842,12.306,
06/01/2023,18:55:00 -0300,,0,216,4.302,58,12,18,48.182,12.168,
06/01/2023,19:00:00 -0300,,0,203,4.301,52,10,14,48.27,12.254,
06/01/2023,19:05:00 -0300,,0,188,4.296,60,10,14,48.736,12.263,
06/01/2023,19:10:00 -0300,,0,178,4.301,62,8,12,48.74,12.343,
06/01/2023,19:15:00 -0300,,0,166,4.308,65,6,10,48.704,12.685,
06/01/2023,19:20:00 -0300,,0,152,4.301,59,4,7,48.989,12.794,
06/01/2023,19:25:00 -0300,,0,141,4.304,72,4,6,48.243,12.736,
06/01/2023,19:30:00 -0300,,0,131,4.301,60,2,5,48.33,12.823,
06/01/2023,19:35:00 -0300,,0,119,4.296,55,2,5,47.326,12.619,
06/01/2023,19:40:00 -0300,,0,108,4.299,56,1,4,50.535,13.783,
06/01/2023,19:45:00 -0300,,0,99,4.305,56,1,2,46.888,13.396,
06/01/2023,19:50:00 -0300,,0,88,4.298,38,5,17,52.935,12.178,
06/01/2023,19:55:00 -0300,,0,76,4.304,25,7,11,58.204,12.103,
06/01/2023,20:00:00 -0300,,0,64,4.299,22,8,13,60.095,11.985,
06/01/2023,20:05:00 -0300,,0,48,4.305,20,10,16,68.681,12.102,
06/01/2023,20:10:00 -0300,,0,31,4.304,29,10,17,72.83,12.253,
06/01/2023,20:15:00 -0300,,0,29,4.302,22,8,14,75.691,12.467,
06/01/2023,20:20:00 -0300,,0,23,4.296,24,7,14,76.42,12.198,
06/01/2023,20:25:00 -0300,,0,19,4.31,29,8,14,76.329,12.138,
06/01/2023,20:30:00 -0300,,0,17,4.301,29,11,17,77.034,11.674,
06/01/2023,20:35:00 -0300,,0,13,4.295,25,8,17,77.711,11.557,
06/01/2023,20:40:00 -0300,,0,11,4.304,28,8,13,77.078,11.433,
06/01/2023,20:45:00 -0300,,0,7,4.301,35,8,14,77.092,11.353,
06/01/2023,20:50:00 -0300,,0,4,4.296,45,7,11,78.14,11.057,
06/01/2023,20:55:00 -0300,,0,2,4.295,55,8,12,79.065,10.921,
06/01/2023,21:00:00 -0300,,0,2,4.298,51,6,11,79.309,10.863,
06/01/2023,21:05:00 -0300,,0,1,4.292,55,6,10,79.902,10.871,
06/01/2023,21:10:00 -0300,,0,1,4.287,66,6,8,81.12,10.952,
06/01/2023,21:15:00 -0300,,0,1,4.29,102,4,6,80.938,10.835,
06/01/2023,21:20:00 -0300,,0,1,4.287,142,1,5,82.1,11.028,
06/01/2023,21:25:00 -0300,,0,1,4.284,131,2,5,82.251,11.392,
06/01/2023,21:30:00 -0300,,0,1,4.286,119,1,4,82.136,11.643,
06/01/2023,21:35:00 -0300,,0,1,4.286,119,1,2,82.074,11.59,
06/01/2023,21:40:00 -0300,,0,1,4.28,119,1,2,81.605,11.293,
06/01/2023,21:45:00 -0300,,0,1,4.283,119,1,4,82.594,11.35,
06/01/2023,21:50:00 -0300,,0,1,4.28,119,0,1,82.997,11.633,
06/01/2023,21:55:00 -0300,,0,1,4.278,119,1,4,82.962,11.795,
06/01/2023,22:00:00 -0300,,0,1,4.281,119,1,2,83.153,11.556,
06/01/2023,22:05:00 -0300,,0,1,4.278,119,0,1,83.529,11.331,
06/01/2023,22:10:00 -0300,,0,1,4.277,119,1,4,83.841,11.408,
06/01/2023,22:15:00 -0300,,0,1,4.28,119,0,1,83.253,11.428,
06/01/2023,22:20:00 -0300,,0,1,4.277,119,0,0,82.599,10.973,
06/01/2023,22:25:00 -0300,,0,1,4.274,119,0,0,84.617,11.169,
06/01/2023,22:30:00 -0300,,0,1,4.277,119,0,0,85.068,11.291,
06/01/2023,22:35:00 -0300,,0,1,4.275,119,0,1,84.97,11,
06/01/2023,22:40:00 -0300,,0,1,4.272,119,0,1,85.809,10.937,
06/01/2023,22:45:00 -0300,,0,1,4.277,119,0,0,88.934,11.879,
06/01/2023,22:50:00 -0300,,0,1,4.277,119,0,0,87.918,11.789,
06/01/2023,22:55:00 -0300,,0,1,4.271,119,0,2,88.157,12.275,
06/01/2023,23:00:00 -0300,,0,1,4.275,119,2,4,87.121,12.539,
06/01/2023,23:05:00 -0300,,0,1,4.271,119,0,4,86.458,12.274,
06/01/2023,23:10:00 -0300,,0,1,4.269,119,2,4,86.459,12.633,
06/01/2023,23:15:00 -0300,,0,1,4.274,119,1,2,85.2,12.494,
06/01/2023,23:20:00 -0300,,0,1,4.271,119,0,1,84.656,11.975,
06/01/2023,23:25:00 -0300,,0,1,4.268,119,0,0,84.906,11.515,
06/01/2023,23:30:00 -0300,,0,1,4.272,119,0,0,86.22,11.367,
06/01/2023,23:35:00 -0300,,0,1,4.269,119,0,1,88.135,11.636,
06/01/2023,23:40:00 -0300,,0,1,4.268,119,0,0,89.676,12.111,
06/01/2023,23:45:00 -0300,,0,1,4.271,119,0,0,90.336,12.499,
06/01/2023,23:50:00 -0300,,0,1,4.269,119,0,2,91.513,12.675,
06/01/2023,23:55:00 -0300,,0,1,4.266,119,1,2,90.597,12.458,
06/02/2023,00:00:00 -0300,,0,1,4.269,119,1,4,91.273,12.784,
06/02/2023,00:05:00 -0300,,0,1,4.266,119,1,2,90.088,12.117,
06/02/2023,00:10:00 -0300,,0,1,4.265,119,0,1,90.88,12.165,
06/02/2023,00:15:00 -0300,,0,1,4.266,119,0,1,91.475,12.244,
06/02/2023,00:20:00 -0300,,0,1,4.269,119,0,4,92.845,12.215,
06/02/2023,00:25:00 -0300,,0,1,4.263,118,2,5,92.108,12.497,
06/02/2023,00:30:00 -0300,,0,1,4.268,312,4,8,90.661,12.129,
06/02/2023,00:35:00 -0300,,0,1,4.265,316,5,10,89.664,11.77,
06/02/2023,00:40:00 -0300,,0,1,4.263,300,5,12,89.494,11.593,
06/02/2023,00:45:00 -0300,,0,1,4.266,305,5,8,89.357,11.464,
06/02/2023,00:50:00 -0300,,0,1,4.263,292,5,8,89.27,11.322,
06/02/2023,00:55:00 -0300,,0,1,4.262,309,4,7,89.284,11.197,
06/02/2023,01:00:00 -0300,,0,1,4.265,324,5,11,89.754,11.213,
06/02/2023,01:05:00 -0300,,0,1,4.263,331,7,14,90.01,11.023,
06/02/2023,01:10:00 -0300,,0,1,4.26,331,7,14,90.098,10.974,
06/02/2023,01:15:00 -0300,,0,1,4.265,334,7,13,90.129,10.809,
06/02/2023,01:20:00 -0300,,0,1,4.263,333,7,13,89.54,10.605,
06/02/2023,01:25:00 -0300,,0,1,4.259,337,7,14,89.512,10.536,
06/02/2023,01:30:00 -0300,,0,1,4.263,319,5,12,89.48,10.552,
06/02/2023,01:35:00 -0300,,0,1,4.265,312,2,6,89.708,10.633,
06/02/2023,01:40:00 -0300,,0,1,4.26,343,2,5,89.508,10.684,
06/02/2023,01:45:00 -0300,,0,1,4.263,344,2,6,89.206,10.675,
06/02/2023,01:50:00 -0300,,0,1,4.26,307,2,6,89.09,10.614,
06/02/2023,01:55:00 -0300,,0,1,4.259,324,4,7,88.116,10.639,
06/02/2023,02:00:00 -0300,,0,1,4.263,314,2,6,87.453,10.547,
06/02/2023,02:05:00 -0300,,0,1,4.259,329,4,7,87.291,10.54,
06/02/2023,02:10:00 -0300,,0,1,4.257,338,2,6,87.247,10.469,
06/02/2023,02:15:00 -0300,,0,1,4.262,329,2,6,87.712,10.422,
06/02/2023,02:20:00 -0300,,0,1,4.259,319,1,5,88.078,10.315,
06/02/2023,02:25:00 -0300,,0,1,4.256,327,1,4,88.106,10.214,
06/02/2023,02:30:00 -0300,,0,1,4.26,323,1,5,88.304,10.121,
06/02/2023,02:35:00 -0300,,0,1,4.259,307,0,1,87.974,9.917,
06/02/2023,02:40:00 -0300,,0,1,4.256,316,2,5,88.492,9.899,
06/02/2023,02:45:00 -0300,,0,1,4.26,321,1,5,88.19,9.826,
06/02/2023,02:50:00 -0300,,0,1,4.259,313,1,6,87.919,9.844,
06/02/2023,02:55:00 -0300,,0,1,4.256,340,1,5,87.81,9.783,
06/02/2023,03:00:00 -0300,,0,1,4.26,343,1,4,87.501,9.71,
06/02/2023,03:05:00 -0300,,0,1,4.262,337,1,5,87.622,9.645,
06/02/2023,03:10:00 -0300,,0,1,4.256,340,1,4,87.485,9.516,
06/02/2023,03:15:00 -0300,,0,1,4.26,337,2,5,87.744,9.455,
06/02/2023,03:20:00 -0300,,0,1,4.256,347,1,6,87.877,9.435,
06/02/2023,03:25:00 -0300,,0,1,4.254,1,1,4,88.11,9.432,
06/02/2023,03:30:00 -0300,,0,1,4.257,355,2,6,88.185,9.424,
06/02/2023,03:35:00 -0300,,0,1,4.256,0,1,5,88.362,9.453,
