Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP"
09/01/2023,05:45:00 -0300,,0,1,4.241,241,5,6,95.532,9.018,
09/01/2023,05:50:00 -0300,,0,1,4.244,250,4,7,95.334,9.051,
09/01/2023,05:55:00 -0300,,0,1,4.229,241,2,5,94.369,8.729,
09/01/2023,06:00:00 -0300,,0,1,4.241,243,2,7,95.659,8.866,
09/01/2023,06:05:00 -0300,,0,1,4.245,241,2,6,96.039,8.775,
09/01/2023,06:10:00 -0300,,0,1,4.23,247,4,8,96.991,9.264,
09/01/2023,06:15:00 -0300,,0,1,4.241,240,4,8,96.007,9.369,
09/01/2023,06:20:00 -0300,,0,1,4.244,246,2,6,96.187,9.204,
09/01/2023,06:25:00 -0300,,0,2,4.23,253,4,8,96.132,9.624,
09/01/2023,06:30:00 -0300,,0,3,4.244,247,2,7,95.358,9.268,
09/01/2023,06:35:00 -0300,,0,6,4.253,253,4,8,95.761,9.245,
09/01/2023,06:40:00 -0300,,0,8,4.248,263,2,7,95.128,9.425,
09/01/2023,06:45:00 -0300,,0,11,4.269,254,2,6,93.953,9.261,
09/01/2023,06:50:00 -0300,,0,12,4.287,263,1,4,94.148,9.121,
09/01/2023,06:55:00 -0300,,0,17,4.278,340,1,5,87.892,9.184,
09/01/2023,07:00:00 -0300,,0,17,4.301,351,2,8,82.466,9.878,
09/01/2023,07:05:00 -0300,,0,18,4.302,354,4,8,77.71,9.744,
09/01/2023,07:10:00 -0300,,0,26,4.296,330,4,12,75.677,9.703,
09/01/2023,07:15:00 -0300,,0,46,4.299,350,5,10,73.405,9.766,
09/01/2023,07:20:00 -0300,,0,23,4.301,345,5,12,74.343,9.977,
09/01/2023,07:25:00 -0300,,0,103,4.302,351,5,12,73.329,9.958,
09/01/2023,07:30:00 -0300,,0,29,4.302,357,5,10,73.478,10.299,
09/01/2023,07:35:00 -0300,,0,108,4.304,350,5,11,73.529,10.433,
09/01/2023,07:40:00 -0300,,0,166,4.314,334,4,11,74.792,10.979,
09/01/2023,07:45:00 -0300,,0,198,4.304,334,5,13,73.567,11.268,
09/01/2023,07:50:00 -0300,,0,212,4.338,341,6,12,68.095,10.435,
09/01/2023,07:55:00 -0300,,0,228,4.304,338,5,11,67.816,10.66,
09/01/2023,08:00:00 -0300,,0,246,4.317,3,5,11,66.186,10.336,
09/01/2023,08:05:00 -0300,,0,263,4.304,352,7,14,66.854,10.405,
09/01/2023,08:10:00 -0300,,0,278,4.314,347,5,13,66.133,10.61,
09/01/2023,08:15:00 -0300,,0,294,4.304,340,5,11,66.874,10.9,
09/01/2023,08:20:00 -0300,,0,309,4.326,354,7,14,64.895,10.469,
09/01/2023,08:25:00 -0300,,0,322,4.305,354,6,12,65.893,10.882,
09/01/2023,08:30:00 -0300,,0,333,4.319,358,6,18,63.143,10.221,
09/01/2023,08:35:00 -0300,,0,348,4.307,352,8,14,65.165,10.613,
09/01/2023,08:40:00 -0300,,0,363,4.32,347,5,12,66.096,11.132,
09/01/2023,08:45:00 -0300,,0,377,4.308,347,6,12,61.805,10.286,
09/01/2023,08:50:00 -0300,,0,389,4.299,348,7,14,64.163,10.604,
09/01/2023,08:55:00 -0300,,0,404,4.301,358,6,11,61.816,10.309,
09/01/2023,09:00:00 -0300,,0,418,4.335,1,5,12,62.09,10.578,
09/01/2023,09:05:00 -0300,,0,429,4.314,0,5,12,62.885,10.972,
09/01/2023,09:10:00 -0300,,0,443,4.313,344,6,12,62.406,10.715,
09/01/2023,09:15:00 -0300,,0,454,4.317,352,6,12,63.633,10.967,
09/01/2023,09:20:00 -0300,,0,469,4.307,343,8,14,60.589,10.17,
09/01/2023,09:25:00 -0300,,0,481,4.325,348,7,16,62.837,10.879,
09/01/2023,09:30:00 -0300,,0,496,4.31,1,7,16,62.251,10.616,
09/01/2023,09:35:00 -0300,,0,506,4.304,355,8,17,59.21,9.927,
09/01/2023,09:40:00 -0300,,0,519,4.319,343,7,17,62.617,10.867,
09/01/2023,09:45:00 -0300,,0,529,4.308,354,7,14,61.43,10.66,
09/01/2023,09:50:00 -0300,,0,543,4.302,1,8,14,59.101,10.081,
