Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP"
04/01/2023,00:52:00 -0300,-1.7,0,1,,180,2,6,,,
04/01/2023,00:54:00 -0300,-1.67,0,1,,194,4,7,,,
04/01/2023,00:55:00 -0300,,,,4.217,,,,,,
04/01/2023,00:56:00 -0300,-1.67,0,1,,178,2,7,,,
04/01/2023,00:58:00 -0300,-1.7,0,1,,194,2,6,,,
04/01/2023,01:00:00 -0300,-1.76,0,1,4.22,201,2,4,,,
04/01/2023,01:02:00 -0300,-1.76,0,1,,190,4,6,,,
04/01/2023,01:04:00 -0300,-1.76,0,1,,201,2,6,,,
04/01/2023,01:05:00 -0300,,,,4.206,,,,,,
04/01/2023,01:06:00 -0300,-1.73,0,1,,194,4,7,,,
04/01/2023,01:08:00 -0300,-1.7,0,1,,185,4,7,,,
04/01/2023,01:10:00 -0300,-1.67,0,1,4.215,187,4,5,,,
04/01/2023,01:12:00 -0300,-1.64,0,1,,190,2,5,,,
04/01/2023,01:14:00 -0300,-1.61,0,1,,185,4,6,,,
04/01/2023,01:15:00 -0300,,,,4.218,,,,,,
04/01/2023,01:16:00 -0300,-1.64,0,1,,183,4,6,,,
04/01/2023,01:18:00 -0300,-1.61,0,1,,190,5,7,,,
04/01/2023,01:20:00 -0300,-1.58,0,1,4.205,188,5,10,,,
04/01/2023,01:22:00 -0300,-1.56,0,1,,185,6,12,,,
04/01/2023,01:24:00 -0300,-1.56,0,1,,174,5,8,,,
04/01/2023,01:25:00 -0300,,,,4.214,,,,,,
04/01/2023,01:26:00 -0300,-1.58,0,1,,177,5,7,,,
04/01/2023,01:28:00 -0300,-1.56,0,1,,177,5,8,,,
04/01/2023,01:30:00 -0300,-1.56,0,1,4.217,198,4,7,,,
04/01/2023,01:32:00 -0300,-1.56,0,1,,184,5,8,,,
04/01/2023,01:34:00 -0300,-1.53,0,1,,181,5,7,,,
04/01/2023,01:35:00 -0300,,,,4.203,,,,,,
04/01/2023,01:36:00 -0300,-1.56,0,1,,167,4,5,,,
04/01/2023,01:38:00 -0300,-1.56,0,1,,184,5,8,,,
04/01/2023,01:40:00 -0300,-1.53,0,1,4.212,184,6,11,,,
04/01/2023,01:42:00 -0300,-1.44,0,1,,187,6,10,,,
04/01/2023,01:44:00 -0300,-1.44,0,1,,184,6,11,,,
04/01/2023,01:45:00 -0300,,,,4.217,,,,,,
04/01/2023,01:46:00 -0300,-1.44,0,1,,198,5,8,,,
04/01/2023,01:48:00 -0300,-1.47,0,1,,184,5,8,,,
04/01/2023,01:50:00 -0300,-1.44,0,1,4.202,204,5,8,,,
04/01/2023,01:52:00 -0300,-1.41,0,1,,198,5,8,,,
04/01/2023,01:54:00 -0300,-1.41,0,1,,198,5,11,,,
04/01/2023,01:55:00 -0300,,,,4.212,,,,,,
04/01/2023,01:56:00 -0300,-1.38,0,1,,198,6,10,,,
04/01/2023,01:58:00 -0300,-1.33,0,1,,204,6,10,,,
04/01/2023,02:00:00 -0300,-1.38,0,1,4.215,194,4,7,,,
04/01/2023,02:02:00 -0300,-1.41,0,1,,190,5,10,,,
04/01/2023,02:04:00 -0300,-1.41,0,1,,192,4,10,,,
04/01/2023,02:05:00 -0300,,,,4.2,,,,,,
04/01/2023,02:06:00 -0300,-1.41,0,1,,198,6,10,,,
04/01/2023,02:08:00 -0300,-1.38,0,1,,201,4,7,,,
04/01/2023,02:10:00 -0300,-1.33,0,1,4.211,206,6,17,,,
