Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP"
01/01/2023,00:00:00 -0400,7.22,0,1,4.223,209,0,1,
01/01/2023,00:02:00 -0400,7.12,0,1,,209,0,0,
01/01/2023,00:04:00 -0400,7.12,0,1,,209,0,0,
01/01/2023,00:05:00 -0400,,,,4.218,,,,
01/01/2023,00:06:00 -0400,7.12,0,1,,209,0,0,
01/01/2023,00:08:00 -0400,7.07,0,1,,209,0,0,
01/01/2023,00:10:00 -0400,7.07,0,1,4.217,209,0,0,
01/01/2023,00:12:00 -0400,7.07,0,1,,209,0,0,
01/01/2023,00:14:00 -0400,7.07,0,1,,209,0,0,
01/01/2023,00:15:00 -0400,,,,4.221,,,,
01/01/2023,00:16:00 -0400,7.04,0,1,,209,0,0,
01/01/2023,00:18:00 -0400,7.04,0,1,,209,0,0,
01/01/2023,00:20:00 -0400,7.04,0,1,4.217,209,0,0,
01/01/2023,00:22:00 -0400,7.04,0,1,,209,0,0,
01/01/2023,00:24:00 -0400,7.02,0,1,,209,0,0,
01/01/2023,00:25:00 -0400,,,,4.215,,,,
01/01/2023,00:26:00 -0400,7.04,0,1,,209,0,0,
01/01/2023,00:28:00 -0400,7.07,0,1,,209,0,0,
01/01/2023,00:30:00 -0400,7.07,0,1,4.221,209,0,0,
01/01/2023,00:32:00 -0400,7.07,0,1,,209,0,0,
01/01/2023,00:34:00 -0400,7.07,0,1,,209,0,0,
01/01/2023,00:35:00 -0400,,,,4.217,,,,
01/01/2023,00:36:00 -0400,7.12,0,1,,209,0,0,
01/01/2023,00:38:00 -0400,7.12,0,1,,209,0,1,
01/01/2023,00:40:00 -0400,7.14,0,1,4.215,209,0,1,
01/01/2023,00:42:00 -0400,7.19,0,1,,209,1,1,
01/01/2023,00:44:00 -0400,7.22,0,1,,209,1,1,
01/01/2023,00:45:00 -0400,,,,4.22,,,,
01/01/2023,00:46:00 -0400,7.22,0,1,,209,1,2,
01/01/2023,00:48:00 -0400,7.19,0,1,,209,1,2,
01/01/2023,00:50:00 -0400,7.14,0,1,4.215,209,1,1,
01/01/2023,00:52:00 -0400,7.07,0,1,,209,0,1,
01/01/2023,00:54:00 -0400,6.94,0,1,,209,1,2,
01/01/2023,00:55:00 -0400,,,,4.214,,,,
01/01/2023,00:56:00 -0400,6.81,0,1,,209,1,2,
01/01/2023,00:58:00 -0400,6.69,0,1,,209,1,2,
01/01/2023,01:00:00 -0400,6.61,0,1,4.218,209,1,2,
01/01/2023,01:02:00 -0400,6.53,0,1,,209,1,4,
01/01/2023,01:04:00 -0400,6.48,0,1,,209,1,2,
01/01/2023,01:05:00 -0400,,,,4.215,,,,
01/01/2023,01:06:00 -0400,6.43,0,1,,209,1,2,
01/01/2023,01:08:00 -0400,6.41,0,1,,209,1,2,
01/01/2023,01:10:00 -0400,6.41,0,1,4.214,209,1,4,
01/01/2023,01:12:00 -0400,6.46,0,1,,209,1,4,
01/01/2023,01:14:00 -0400,6.48,0,1,,209,1,2,
01/01/2023,01:15:00 -0400,,,,4.218,,,,
01/01/2023,01:16:00 -0400,6.51,0,1,,209,1,2,
01/01/2023,01:18:00 -0400,6.51,0,1,,209,1,2,
01/01/2023,01:20:00 -0400,6.53,0,1,4.214,209,0,2,
01/01/2023,01:22:00 -0400,6.53,0,1,,209,1,2,
01/01/2023,01:24:00 -0400,6.51,0,1,,209,0,1,
01/01/2023,01:25:00 -0400,,,,4.214,,,,
01/01/2023,01:26:00 -0400,6.51,0,1,,209,1,1,
01/01/2023,01:28:00 -0400,6.53,0,1,,209,1,1,
01/01/2023,01:30:00 -0400,6.56,0,1,4.218,209,1,2,
01/01/2023,01:32:00 -0400,6.61,0,1,,209,1,4,
01/01/2023,01:34:00 -0400,6.66,0,1,,209,1,2,
01/01/2023,01:35:00 -0400,,,,4.214,,,,
01/01/2023,01:36:00 -0400,6.76,0,1,,209,1,2,
01/01/2023,01:38:00 -0400,6.84,0,1,,209,1,2,
01/01/2023,01:40:00 -0400,6.94,0,1,4.212,209,1,2,
01/01/2023,01:42:00 -0400,6.91,0,1,,209,1,2,
01/01/2023,01:44:00 -0400,6.96,0,1,,209,1,2,
01/01/2023,01:45:00 -0400,,,,4.217,,,,
01/01/2023,01:46:00 -0400,6.99,0,1,,213,2,4,
01/01/2023,01:48:00 -0400,7.09,0,1,,241,4,5,
01/01/2023,01:50:00 -0400,7.12,0,1,4.212,247,4,5,
01/01/2023,01:52:00 -0400,7.12,0,1,,244,4,5,
01/01/2023,01:54:00 -0400,7.14,0,1,,248,4,5,
01/01/2023,01:55:00 -0400,,,,4.212,,,,
01/01/2023,01:56:00 -0400,7.24,0,1,,246,4,6,
01/01/2023,01:58:00 -0400,7.24,0,1,,244,5,6,
01/01/2023,02:00:00 -0400,7.19,0,1,4.215,244,4,6,
01/01/2023,02:02:00 -0400,7.17,0,1,,248,2,4,
01/01/2023,02:04:00 -0400,7.17,0,1,,250,1,2,
01/01/2023,02:05:00 -0400,,,,4.212,,,,
01/01/2023,02:06:00 -0400,7.17,0,1,,250,1,2,
01/01/2023,02:08:00 -0400,7.17,0,1,,250,1,4,
01/01/2023,02:10:00 -0400,7.14,0,1,4.211,250,0,2,
01/01/2023,02:12:00 -0400,7.14,0,1,,250,0,1,
01/01/2023,02:14:00 -0400,7.14,0,1,,250,0,1,
01/01/2023,02:15:00 -0400,,,,4.215,,,,
01/01/2023,02:16:00 -0400,7.22,0,1,,250,0,1,
01/01/2023,02:18:00 -0400,7.22,0,1,,250,0,2,
01/01/2023,02:20:00 -0400,7.29,0,1,4.211,250,1,2,
01/01/2023,02:22:00 -0400,7.29,0,1,,250,0,1,
01/01/2023,02:24:00 -0400,7.32,0,1,,250,1,2,
01/01/2023,02:25:00 -0400,,,,4.209,,,,
01/01/2023,02:26:00 -0400,7.39,0,1,,250,1,2,
01/01/2023,02:28:00 -0400,7.39,0,1,,250,1,2,
01/01/2023,02:30:00 -0400,7.42,0,1,4.214,250,1,2,
01/01/2023,02:32:00 -0400,7.42,0,1,,250,1,4,
01/01/2023,02:34:00 -0400,7.47,0,1,,250,1,4,
01/01/2023,02:35:00 -0400,,,,4.209,,,,
01/01/2023,02:36:00 -0400,7.52,0,1,,250,2,4,
01/01/2023,02:38:00 -0400,7.49,0,1,,250,2,4,
01/01/2023,02:40:00 -0400,7.47,0,1,4.208,250,2,4,
01/01/2023,02:42:00 -0400,7.47,0,1,,250,2,2,
01/01/2023,02:44:00 -0400,7.44,0,1,,250,1,2,
01/01/2023,02:45:00 -0400,,,,4.214,,,,
01/01/2023,02:46:00 -0400,7.42,0,1,,250,1,2,
01/01/2023,02:48:00 -0400,7.39,0,1,,250,1,2,
01/01/2023,02:50:00 -0400,7.37,0,1,4.209,250,1,2,
01/01/2023,02:52:00 -0400,7.39,0,1,,250,1,2,
01/01/2023,02:54:00 -0400,7.37,0,1,,250,0,1,
01/01/2023,02:55:00 -0400,,,,4.208,,,,
01/01/2023,02:56:00 -0400,7.39,0,1,,250,1,2,
01/01/2023,02:58:00 -0400,7.39,0,1,,250,1,1,
01/01/2023,03:00:00 -0400,7.34,0,1,4.212,250,0,0,
01/01/2023,03:02:00 -0400,7.32,0,1,,250,0,0,
01/01/2023,03:04:00 -0400,7.29,0,1,,250,0,0,
01/01/2023,03:05:00 -0400,,,,4.209,,,,
01/01/2023,03:06:00 -0400,7.27,0,1,,250,0,0,
01/01/2023,03:08:00 -0400,7.24,0,1,,250,0,0,
01/01/2023,03:10:00 -0400,7.22,0,1,4.206,250,0,0,
01/01/2023,03:12:00 -0400,7.22,0,1,,250,0,0,
01/01/2023,03:14:00 -0400,7.22,0.2,1,,250,0,1,
01/01/2023,03:15:00 -0400,,,,4.212,,,,
01/01/2023,03:16:00 -0400,7.12,0,1,,250,0,0,
01/01/2023,03:18:00 -0400,7.04,0,1,,250,0,0,
01/01/2023,03:20:00 -0400,7.02,0,1,4.208,250,0,1,
01/01/2023,03:22:00 -0400,7.07,0,1,,250,0,1,
01/01/2023,03:24:00 -0400,7.14,0,1,,250,1,1,
01/01/2023,03:25:00 -0400,,,,4.206,,,,
01/01/2023,03:26:00 -0400,7.17,0,1,,250,1,2,
01/01/2023,03:28:00 -0400,7.27,0,1,,250,1,2,
01/01/2023,03:30:00 -0400,7.32,0,1,4.212,250,1,2,
01/01/2023,03:32:00 -0400,7.29,0,1,,250,0,1,
01/01/2023,03:34:00 -0400,7.29,0,1,,250,0,1,
01/01/2023,03:35:00 -0400,,,,4.208,,,,
01/01/2023,03:36:00 -0400,7.32,0,1,,250,0,0,
01/01/2023,03:38:00 -0400,7.32,0.2,1,,250,0,1,
01/01/2023,03:40:00 -0400,7.29,0,1,4.205,250,0,1,
01/01/2023,03:42:00 -0400,7.17,0,1,,250,0,1,
01/01/2023,03:44:00 -0400,7.04,0,1,,250,0,1,
01/01/2023,03:45:00 -0400,,,,4.211,,,,
01/01/2023,03:46:00 -0400,6.99,0,1,,250,0,1,
01/01/2023,03:48:00 -0400,6.96,0,1,,250,0,0,
01/01/2023,03:50:00 -0400,7.07,0,1,4.206,250,0,0,
01/01/2023,03:52:00 -0400,7.07,0,1,,250,0,1,
01/01/2023,03:54:00 -0400,7.09,0,1,,250,0,1,
01/01/2023,03:55:00 -0400,,,,4.203,,,,
01/01/2023,03:56:00 -0400,7.09,0,1,,250,0,1,
01/01/2023,03:58:00 -0400,7.09,0,1,,250,0,0,
01/01/2023,04:00:00 -0400,7.12,0.2,1,4.209,250,0,0,
01/01/2023,04:02:00 -0400,7.09,0,1,,250,0,0,
01/01/2023,04:04:00 -0400,7.07,0,1,,250,0,0,
01/01/2023,04:05:00 -0400,,,,4.206,,,,
01/01/2023,04:06:00 -0400,7.02,0,1,,250,0,0,
01/01/2023,04:08:00 -0400,7.02,0,1,,250,0,0,
01/01/2023,04:10:00 -0400,7.02,0,1,4.205,250,0,0,
01/01/2023,04:12:00 -0400,7.02,0,1,,250,0,0,
01/01/2023,04:14:00 -0400,7.02,0,1,,250,0,0,
01/01/2023,04:15:00 -0400,,,,4.209,,,,
01/01/2023,04:16:00 -0400,6.99,0,1,,250,0,1,
01/01/2023,04:18:00 -0400,6.99,0,1,,250,0,1,
01/01/2023,04:20:00 -0400,7.02,0,1,4.205,250,0,1,
01/01/2023,04:22:00 -0400,7.07,0,1,,250,0,1,
01/01/2023,04:24:00 -0400,7.12,0,1,,250,0,1,
01/01/2023,04:25:00 -0400,,,,4.203,,,,
01/01/2023,04:26:00 -0400,7.19,0,1,,250,1,1,
01/01/2023,04:28:00 -0400,7.14,0,1,,250,0,1,
01/01/2023,04:30:00 -0400,7.19,0,1,4.209,248,1,2,
01/01/2023,04:32:00 -0400,7.14,0,1,,239,0,2,
01/01/2023,04:34:00 -0400,7.17,0,1,,237,1,2,
01/01/2023,04:35:00 -0400,,,,4.205,,,,
01/01/2023,04:36:00 -0400,7.17,0,1,,236,1,2,
01/01/2023,04:38:00 -0400,7.14,0.2,1,,236,1,2,
01/01/2023,04:40:00 -0400,7.12,0,1,4.203,236,0,1,
01/01/2023,04:42:00 -0400,7.14,0,1,,236,1,2,
01/01/2023,04:44:00 -0400,7.19,0,1,,222,1,2,
01/01/2023,04:45:00 -0400,,,,4.208,,,,
01/01/2023,04:46:00 -0400,7.29,0,1,,195,1,4,
01/01/2023,04:48:00 -0400,7.37,0,1,,190,1,2,
01/01/2023,04:50:00 -0400,7.37,0,1,4.205,185,1,4,
01/01/2023,04:52:00 -0400,7.37,0,1,,178,1,4,
01/01/2023,04:54:00 -0400,7.37,0,1,,174,1,2,
01/01/2023,04:55:00 -0400,,,,4.202,,,,
01/01/2023,04:56:00 -0400,7.37,0.2,1,,173,1,2,
01/01/2023,04:58:00 -0400,7.42,0,1,,173,1,2,
01/01/2023,05:00:00 -0400,7.44,0,1,4.206,171,1,4,
01/01/2023,05:02:00 -0400,7.42,0,1,,171,1,1,
01/01/2023,05:04:00 -0400,7.44,0,1,,171,1,2,
01/01/2023,05:05:00 -0400,,,,4.203,,,,
01/01/2023,05:06:00 -0400,7.42,0,1,,171,0,2,
01/01/2023,05:08:00 -0400,7.42,0,1,,171,0,1,
01/01/2023,05:10:00 -0400,7.42,0,1,4.202,171,0,2,
01/01/2023,05:12:00 -0400,7.47,0,1,,171,0,2,
01/01/2023,05:14:00 -0400,7.49,0,1,,171,1,2,
01/01/2023,05:15:00 -0400,,,,4.206,,,,
01/01/2023,05:16:00 -0400,7.49,0.2,1,,171,1,2,
01/01/2023,05:18:00 -0400,7.47,0,1,,163,2,4,
01/01/2023,05:20:00 -0400,7.47,0,1,4.203,149,1,2,
01/01/2023,05:22:00 -0400,7.44,0,1,,147,1,2,
01/01/2023,05:24:00 -0400,7.42,0,1,,140,1,4,
01/01/2023,05:25:00 -0400,,,,4.2,,,,
01/01/2023,05:26:00 -0400,7.39,0,1,,112,2,2,
01/01/2023,05:28:00 -0400,7.42,0,1,,97,2,4,
01/01/2023,05:30:00 -0400,7.37,0,1,4.206,93,1,4,
01/01/2023,05:32:00 -0400,7.39,0,1,,104,1,2,
01/01/2023,05:34:00 -0400,7.39,0,1,,104,1,4,
01/01/2023,05:35:00 -0400,,,,4.202,,,,
01/01/2023,05:36:00 -0400,7.39,0,1,,104,1,2,
01/01/2023,05:38:00 -0400,7.44,0,1,,104,1,4,
01/01/2023,05:40:00 -0400,7.49,0,1,4.2,104,2,4,
01/01/2023,05:42:00 -0400,7.47,0,1,,79,4,5,
01/01/2023,05:44:00 -0400,7.47,0,1,,66,5,6,
01/01/2023,05:45:00 -0400,,,,4.205,,,,
01/01/2023,05:46:00 -0400,7.49,0,1,,63,4,4,
01/01/2023,05:48:00 -0400,7.47,0.2,1,,62,2,2,
01/01/2023,05:50:00 -0400,7.49,0,1,4.202,62,2,5,
01/01/2023,05:52:00 -0400,7.52,0,1,,62,4,5,
01/01/2023,05:54:00 -0400,7.52,0,1,,62,4,4,
01/01/2023,05:55:00 -0400,,,,4.199,,,,
01/01/2023,05:56:00 -0400,7.47,0,1,,62,2,5,
01/01/2023,05:58:00 -0400,7.44,0,1,,62,2,4,
01/01/2023,06:00:00 -0400,7.42,0,1,4.205,62,4,5,
01/01/2023,06:02:00 -0400,7.39,0,1,,62,2,4,
01/01/2023,06:04:00 -0400,7.37,0,1,,62,2,4,
01/01/2023,06:05:00 -0400,,,,4.2,,,,
01/01/2023,06:06:00 -0400,7.39,0,1,,62,1,4,
01/01/2023,06:08:00 -0400,7.37,0,1,,62,0,1,
01/01/2023,06:10:00 -0400,7.42,0,1,4.199,62,1,2,
01/01/2023,06:12:00 -0400,7.47,0.2,1,,62,1,2,
01/01/2023,06:14:00 -0400,7.52,0,1,,62,1,2,
01/01/2023,06:15:00 -0400,,,,4.205,,,,
01/01/2023,06:16:00 -0400,7.49,0,1,,62,0,1,
01/01/2023,06:18:00 -0400,7.52,0,1,,62,1,4,
01/01/2023,06:20:00 -0400,7.52,0,1,4.2,62,0,1,
01/01/2023,06:22:00 -0400,7.49,0,1,,62,0,1,
01/01/2023,06:24:00 -0400,7.52,0,1,,62,1,2,
01/01/2023,06:25:00 -0400,,,,4.199,,,,
01/01/2023,06:26:00 -0400,7.52,0,1,,62,1,2,
01/01/2023,06:28:00 -0400,7.54,0,1,,62,1,2,
01/01/2023,06:30:00 -0400,7.54,0.2,1,4.203,62,1,4,
01/01/2023,06:32:00 -0400,7.57,0,1,,66,2,5,
01/01/2023,06:34:00 -0400,7.54,0,1,,73,1,2,
01/01/2023,06:35:00 -0400,,,,4.199,,,,
01/01/2023,06:36:00 -0400,7.52,0,1,,73,1,2,
01/01/2023,06:38:00 -0400,7.49,0,1,,73,1,2,
01/01/2023,06:40:00 -0400,7.49,0,1,4.199,73,1,2,
01/01/2023,06:42:00 -0400,7.52,0,1,,73,1,2,
01/01/2023,06:44:00 -0400,7.47,0,1,,73,1,2,
01/01/2023,06:45:00 -0400,,,,4.203,,,,
01/01/2023,06:46:00 -0400,7.44,0,1,,73,1,4,
01/01/2023,06:48:00 -0400,7.49,0,1,,73,2,5,
01/01/2023,06:50:00 -0400,7.47,0,1,4.199,73,2,5,
01/01/2023,06:52:00 -0400,7.54,0.2,1,,73,2,5,
01/01/2023,06:54:00 -0400,7.62,0,1,,69,2,5,
01/01/2023,06:55:00 -0400,,,,4.197,,,,
01/01/2023,06:56:00 -0400,7.62,0,1,,59,4,6,
01/01/2023,06:58:00 -0400,7.62,0,1,,59,4,5,
01/01/2023,07:00:00 -0400,7.64,0,1,4.202,59,2,4,
01/01/2023,07:02:00 -0400,7.67,0,1,,58,4,6,
01/01/2023,07:04:00 -0400,7.62,0,1,,59,4,7,
01/01/2023,07:05:00 -0400,,,,4.197,,,,
01/01/2023,07:06:00 -0400,7.62,0,1,,62,6,7,
01/01/2023,07:08:00 -0400,7.54,0,1,,62,5,7,
01/01/2023,07:10:00 -0400,7.49,0,1,4.196,63,5,6,
01/01/2023,07:12:00 -0400,7.54,0,1,,63,6,10,
01/01/2023,07:14:00 -0400,7.57,0,1,,65,6,8,
01/01/2023,07:15:00 -0400,,,,4.202,,,,
01/01/2023,07:16:00 -0400,7.59,0.2,1,,63,6,11,
01/01/2023,07:18:00 -0400,7.59,0,1,,63,6,8,
01/01/2023,07:20:00 -0400,7.64,0,1,4.197,58,6,10,
01/01/2023,07:22:00 -0400,7.64,0,1,,51,5,7,
01/01/2023,07:24:00 -0400,7.64,0,1,,53,6,10,
01/01/2023,07:25:00 -0400,,,,4.196,,,,
01/01/2023,07:26:00 -0400,7.62,0,1,,55,6,10,
01/01/2023,07:28:00 -0400,7.57,0,1,,56,7,11,
01/01/2023,07:30:00 -0400,7.52,0,1,4.2,52,7,12,
01/01/2023,07:32:00 -0400,7.42,0,1,,56,8,11,
01/01/2023,07:34:00 -0400,7.39,0,1,,58,7,11,
01/01/2023,07:35:00 -0400,,,,4.197,,,,
01/01/2023,07:36:00 -0400,7.37,0,1,,62,10,13,
01/01/2023,07:38:00 -0400,7.34,0,1,,65,8,13,
01/01/2023,07:40:00 -0400,7.34,0.2,1,4.196,65,7,11,
01/01/2023,07:42:00 -0400,7.34,0,1,,60,8,12,
01/01/2023,07:44:00 -0400,7.37,0,1,,60,10,14,
01/01/2023,07:45:00 -0400,,,,4.2,,,,
01/01/2023,07:46:00 -0400,7.39,0,1,,59,11,14,
01/01/2023,07:48:00 -0400,7.37,0,1,,60,10,14,
01/01/2023,07:50:00 -0400,7.37,0,1,4.197,58,10,16,
01/01/2023,07:52:00 -0400,7.37,0,1,,56,8,13,
01/01/2023,07:54:00 -0400,7.37,0,1,,53,11,16,
01/01/2023,07:55:00 -0400,,,,4.194,,,,
01/01/2023,07:56:00 -0400,7.37,0,1,,52,10,12,
01/01/2023,07:58:00 -0400,7.32,0,1,,59,8,13,
01/01/2023,08:00:00 -0400,7.32,0,1,4.2,56,7,12,
01/01/2023,08:02:00 -0400,7.32,0,1,,55,10,13,
01/01/2023,08:04:00 -0400,7.29,0,1,,56,7,13,
01/01/2023,08:05:00 -0400,,,,4.196,,,,
01/01/2023,08:06:00 -0400,7.27,0,1,,56,10,13,
01/01/2023,08:08:00 -0400,7.17,0,1,,53,10,16,
01/01/2023,08:10:00 -0400,7.07,0,1,4.196,52,8,16,
01/01/2023,08:12:00 -0400,6.99,0,2,,52,11,18,
01/01/2023,08:14:00 -0400,6.91,0,2,,55,8,17,
01/01/2023,08:15:00 -0400,,,,4.203,,,,
01/01/2023,08:16:00 -0400,6.81,0,2,,53,10,13,
01/01/2023,08:18:00 -0400,6.74,0,2,,51,10,13,
01/01/2023,08:20:00 -0400,6.66,0,3,4.2,58,12,16,
01/01/2023,08:22:00 -0400,6.61,0,3,,55,11,16,
01/01/2023,08:24:00 -0400,6.59,0,3,,53,11,16,
01/01/2023,08:25:00 -0400,,,,4.199,,,,
01/01/2023,08:26:00 -0400,6.56,0,3,,56,8,12,
01/01/2023,08:28:00 -0400,6.51,0,3,,56,11,17,
01/01/2023,08:30:00 -0400,6.51,0,3,4.208,60,11,14,
01/01/2023,08:32:00 -0400,6.61,0,3,,58,12,17,
01/01/2023,08:34:00 -0400,6.61,0,4,,56,11,16,
01/01/2023,08:35:00 -0400,,,,4.206,,,,
01/01/2023,08:36:00 -0400,6.66,0,4,,60,11,19,
01/01/2023,08:38:00 -0400,6.69,0,4,,60,11,17,
01/01/2023,08:40:00 -0400,6.71,0,4,4.203,58,12,16,
01/01/2023,08:42:00 -0400,6.69,0,4,,59,12,16,
01/01/2023,08:44:00 -0400,6.69,0.2,4,,59,13,16,
01/01/2023,08:45:00 -0400,,,,4.212,,,,
01/01/2023,08:46:00 -0400,6.64,0,4,,59,11,17,
01/01/2023,08:48:00 -0400,6.43,0,6,,51,10,16,
01/01/2023,08:50:00 -0400,6.18,0,6,4.211,56,11,17,
01/01/2023,08:52:00 -0400,6.18,0,4,,52,11,16,
01/01/2023,08:54:00 -0400,6.08,0,4,,55,10,16,
01/01/2023,08:55:00 -0400,,,,4.208,,,,
01/01/2023,08:56:00 -0400,5.95,0,4,,53,11,17,
01/01/2023,08:58:00 -0400,5.85,0,6,,51,11,16,
01/01/2023,09:00:00 -0400,5.8,0,6,4.217,56,11,14,
01/01/2023,09:02:00 -0400,5.72,0,6,,51,11,20,
01/01/2023,09:04:00 -0400,5.64,0,6,,52,11,16,
01/01/2023,09:05:00 -0400,,,,4.217,,,,
01/01/2023,09:06:00 -0400,5.57,0,7,,52,11,17,
01/01/2023,09:08:00 -0400,5.41,0,7,,52,11,16,
01/01/2023,09:10:00 -0400,5.33,0,8,4.214,53,11,16,
01/01/2023,09:12:00 -0400,5.18,0,9,,55,10,14,
01/01/2023,09:14:00 -0400,5,0,11,,52,11,16,
01/01/2023,09:15:00 -0400,,,,4.227,,,,
01/01/2023,09:16:00 -0400,4.84,0,13,,52,12,16,
01/01/2023,09:18:00 -0400,4.77,0,16,,53,11,14,
01/01/2023,09:20:00 -0400,4.69,0,17,4.235,49,10,16,
01/01/2023,09:22:00 -0400,4.66,0,17,,48,10,14,
01/01/2023,09:24:00 -0400,4.77,0.2,16,,44,10,13,
01/01/2023,09:25:00 -0400,,,,4.238,,,,
01/01/2023,09:26:00 -0400,4.79,0,16,,49,8,12,
01/01/2023,09:28:00 -0400,4.87,0,14,,52,10,17,
01/01/2023,09:30:00 -0400,4.95,0,13,4.251,46,10,16,
01/01/2023,09:32:00 -0400,5,0,12,,45,8,14,
01/01/2023,09:34:00 -0400,5.05,0,12,,55,10,16,
01/01/2023,09:35:00 -0400,,,,4.25,,,,
01/01/2023,09:36:00 -0400,5.05,0,12,,48,11,17,
01/01/2023,09:38:00 -0400,4.97,0,12,,52,11,18,
01/01/2023,09:40:00 -0400,5,0,11,4.244,53,12,19,
01/01/2023,09:42:00 -0400,5.02,0,12,,53,13,18,
01/01/2023,09:44:00 -0400,4.97,0.2,12,,48,10,14,
01/01/2023,09:45:00 -0400,,,,4.254,,,,
01/01/2023,09:46:00 -0400,5,0,13,,51,11,16,
01/01/2023,09:48:00 -0400,5.08,0,13,,53,13,23,
01/01/2023,09:50:00 -0400,5.05,0,12,4.254,53,13,19,
01/01/2023,09:52:00 -0400,4.97,0,12,,51,13,20,
01/01/2023,09:54:00 -0400,4.84,0,12,,49,10,14,
01/01/2023,09:55:00 -0400,,,,4.251,,,,
01/01/2023,09:56:00 -0400,4.69,0,13,,45,11,18,
01/01/2023,09:58:00 -0400,4.56,0,13,,45,12,17,
01/01/2023,10:00:00 -0400,4.48,0.2,12,4.262,46,12,16,
01/01/2023,10:02:00 -0400,4.38,0,12,,48,12,18,
01/01/2023,10:04:00 -0400,4.3,0,11,,45,12,18,
01/01/2023,10:05:00 -0400,,,,4.26,,,,
01/01/2023,10:06:00 -0400,4.27,0,11,,48,11,17,
01/01/2023,10:08:00 -0400,4.22,0.2,9,,51,12,19,
01/01/2023,10:10:00 -0400,4.12,0,8,4.253,45,12,17,
01/01/2023,10:12:00 -0400,4.12,0,7,,46,10,17,
01/01/2023,10:14:00 -0400,4.06,0,7,,48,12,19,
01/01/2023,10:15:00 -0400,,,,4.257,,,,
01/01/2023,10:16:00 -0400,4.04,0,7,,45,11,16,
01/01/2023,10:18:00 -0400,4.01,0,7,,42,10,16,
01/01/2023,10:20:00 -0400,3.98,0.2,7,4.254,52,11,19,
01/01/2023,10:22:00 -0400,3.93,0,7,,45,11,16,
01/01/2023,10:24:00 -0400,3.91,0,7,,46,10,18,
01/01/2023,10:25:00 -0400,,,,4.247,,,,
01/01/2023,10:26:00 -0400,3.83,0,7,,45,11,19,
01/01/2023,10:28:00 -0400,3.77,0.2,8,,45,10,16,
01/01/2023,10:30:00 -0400,3.72,0,8,4.257,49,11,18,
01/01/2023,10:32:00 -0400,3.7,0,8,,49,12,17,
01/01/2023,10:34:00 -0400,3.67,0.2,9,,49,11,19,
01/01/2023,10:35:00 -0400,,,,4.257,,,,
01/01/2023,10:36:00 -0400,3.67,0,9,,46,11,17,
01/01/2023,10:38:00 -0400,3.62,0,11,,46,11,18,
01/01/2023,10:40:00 -0400,3.64,0.2,11,4.254,52,8,12,
01/01/2023,10:42:00 -0400,3.62,0,11,,49,11,18,
01/01/2023,10:44:00 -0400,3.59,0.2,13,,49,12,16,
01/01/2023,10:45:00 -0400,,,,4.268,,,,
01/01/2023,10:46:00 -0400,3.56,0,14,,55,11,17,
01/01/2023,10:48:00 -0400,3.56,0,16,,46,12,18,
01/01/2023,10:50:00 -0400,3.56,0.2,16,4.275,51,10,14,
01/01/2023,10:52:00 -0400,3.56,0,16,,49,11,22,
01/01/2023,10:54:00 -0400,3.54,0.2,17,,49,12,18,
01/01/2023,10:55:00 -0400,,,,4.271,,,,
01/01/2023,10:56:00 -0400,3.51,0,17,,53,12,18,
01/01/2023,10:58:00 -0400,3.51,0,19,,46,10,16,
01/01/2023,11:00:00 -0400,3.49,0,16,4.292,51,11,14,
01/01/2023,11:02:00 -0400,3.49,0.2,13,,49,11,17,
01/01/2023,11:04:00 -0400,3.46,0,16,,45,8,14,
01/01/2023,11:05:00 -0400,,,,4.29,,,,
01/01/2023,11:06:00 -0400,3.43,0,19,,51,10,17,
01/01/2023,11:08:00 -0400,3.43,0,21,,42,11,18,
01/01/2023,11:10:00 -0400,3.46,0.2,18,4.29,49,11,16,
01/01/2023,11:12:00 -0400,3.43,0,17,,41,10,16,
01/01/2023,11:14:00 -0400,3.43,0.2,18,,48,8,16,
01/01/2023,11:15:00 -0400,,,,4.298,,,,
01/01/2023,11:16:00 -0400,3.41,0,19,,51,10,16,
01/01/2023,11:18:00 -0400,3.41,0,19,,51,12,17,
01/01/2023,11:20:00 -0400,3.41,0.2,19,4.29,49,11,17,
01/01/2023,11:22:00 -0400,3.38,0,19,,48,11,17,
01/01/2023,11:24:00 -0400,3.41,0,19,,46,8,12,
01/01/2023,11:25:00 -0400,,,,4.296,,,,
01/01/2023,11:26:00 -0400,3.43,0.2,21,,51,10,14,
01/01/2023,11:28:00 -0400,3.41,0,21,,49,11,16,
01/01/2023,11:30:00 -0400,3.41,0,21,4.304,44,11,20,
01/01/2023,11:32:00 -0400,3.43,0.2,22,,45,8,12,
01/01/2023,11:34:00 -0400,3.41,0,23,,46,11,17,
01/01/2023,11:35:00 -0400,,,,4.296,,,,
