Date,Time,"Solar Radiation (S-LIB 21038195:21025504-1),W/m²,Tracadie Wharf","Rain (S-RGB 21038195:21038368-1),mm,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038454-3),°,Tracadie Wharf","Temperature (S-TMB 21038195:21098956-1),°C,Tracadie Wharf","Battery (RX3000 BATTERY 21038195:21038195-B),V,Tracadie Wharf","Barometric Pressure (M-BP 21038195:21548412-1),kPa,Tracadie Wharf","Water Pressure (M-WP04 21038195:21558158-1),kPa,Tracadie Wharf","Diff Pressure (M-DP04 21038195:21558158-2),kPa,Tracadie Wharf","Water Temperature (M-WT 21038195:21558158-3),°C,Tracadie Wharf","Water Level (M-WL04 21038195:21558158-4),meters,Tracadie Wharf","Accumulated Rain (C-ACC-RAIN 21038195:21038368-2),mm,Tracadie Wharf,Tracadie Harbour","Average wind speed (S-WCF 21038195:21038454-1),Km/h,Tracadie Wharf","Wind gust  speed (S-WCF 21038195:21038454-2),Km/h,Tracadie Wharf"
11/01/2024,00:00:00 -0300,1,0,181,14.15,,,,,,,,19,26
11/01/2024,00:02:00 -0300,1,0,180,14.17,,,,,,,,20,30
11/01/2024,00:03:00 -0300,,,,,4.274,100.934,104.896,3.962,9.09,-0.52062,,,
11/01/2024,00:04:00 -0300,1,0,181,14.29,,,,,,,,23,31
11/01/2024,00:06:00 -0300,1,0,180,14.31,,,,,,,,22,28
11/01/2024,00:08:00 -0300,1,0,185,14.29,4.269,100.915,104.848,3.933,9.09,-0.52357,,20,24
11/01/2024,00:10:00 -0300,1,0,178,14.27,,,,,,,,22,25
11/01/2024,00:12:00 -0300,1,0,178,14.24,,,,,,,,18,22
11/01/2024,00:13:00 -0300,,,,,4.268,100.915,104.795,3.88,9.09,-0.52884,,,
11/01/2024,00:14:00 -0300,1,0,181,14.34,,,,,,,,20,28
11/01/2024,00:16:00 -0300,1,0,184,14.36,,,,,,,,19,24
11/01/2024,00:18:00 -0300,1,0,185,14.29,4.274,100.912,104.68,3.768,9.09,-0.53997,,20,29
11/01/2024,00:20:00 -0300,1,0,183,14.24,,,,,,,,19,25
11/01/2024,00:22:00 -0300,1,0,184,14.34,,,,,,,,20,32
11/01/2024,00:23:00 -0300,,,,,4.271,100.912,104.652,3.74,8.99,-0.54276,,,
11/01/2024,00:24:00 -0300,1,0,181,14.29,,,,,,,,20,25
11/01/2024,00:26:00 -0300,1,0,181,14.19,,,,,,,,19,25
11/01/2024,00:28:00 -0300,1,0,180,14.29,4.268,100.895,104.563,3.668,8.99,-0.54986,,22,32
11/01/2024,00:30:00 -0300,1,0,175,14.27,,,,,,,,20,26
11/01/2024,00:32:00 -0300,1,0,177,14.15,,,,,,,,20,26
11/01/2024,00:33:00 -0300,,,,,4.274,100.893,104.471,3.578,8.99,-0.55888,,,
11/01/2024,00:34:00 -0300,1,0,181,14.15,,,,,,,,20,25
11/01/2024,00:36:00 -0300,1,0,178,14.07,,,,,,,,19,25
11/01/2024,00:38:00 -0300,1,0,178,14.12,4.269,100.902,104.466,3.564,8.99,-0.56022,,19,24
11/01/2024,00:40:00 -0300,1,0,177,14.12,,,,,,,,22,28
11/01/2024,00:42:00 -0300,1,0,183,14.15,,,,,,,,20,26
11/01/2024,00:43:00 -0300,,,,,4.266,100.909,104.382,3.473,8.99,-0.56927,,,
11/01/2024,00:44:00 -0300,1,0,184,14.15,,,,,,,,19,25
11/01/2024,00:46:00 -0300,1,0,183,14.15,,,,,,,,18,28
11/01/2024,00:48:00 -0300,1,0,177,14.1,4.272,100.912,104.298,3.386,8.99,-0.57791,,19,28
11/01/2024,00:50:00 -0300,1,0,180,14.15,,,,,,,,20,28
11/01/2024,00:52:00 -0300,1,0,183,14.12,,,,,,,,20,25
11/01/2024,00:53:00 -0300,,,,,4.268,100.914,104.32,3.406,8.99,-0.57591,,,
11/01/2024,00:54:00 -0300,1,0,185,14.22,,,,,,,,22,26
11/01/2024,00:56:00 -0300,1,0,181,14.24,,,,,,,,22,29
11/01/2024,00:58:00 -0300,1,0,180,14.12,4.266,100.91,104.223,3.313,8.99,-0.58518,,22,26
11/01/2024,01:00:00 -0300,1,0,181,14.12,,,,,,,,22,32
11/01/2024,01:02:00 -0300,1,0,183,14.17,,,,,,,,22,26
11/01/2024,01:03:00 -0300,,,,,4.269,100.886,104.148,3.262,8.99,-0.59027,,,
11/01/2024,01:04:00 -0300,1,0,178,14.22,,,,,,,,23,28
11/01/2024,01:06:00 -0300,1,0,178,14.15,,,,,,,,22,36
11/01/2024,01:08:00 -0300,1,0,178,14.17,4.272,100.892,104.086,3.194,8.99,-0.59701,,19,30
11/01/2024,01:10:00 -0300,1,0,177,14.12,,,,,,,,20,25
11/01/2024,01:12:00 -0300,1,0,178,14.05,,,,,,,,19,26
11/01/2024,01:13:00 -0300,,,,,4.265,100.892,104.086,3.194,8.99,-0.59701,,,
11/01/2024,01:14:00 -0300,1,0,175,14,,,,,,,,17,20
11/01/2024,01:16:00 -0300,1,0,178,14,,,,,,,,19,28
11/01/2024,01:18:00 -0300,1,0,178,13.98,4.269,100.873,104.104,3.231,8.99,-0.59337,,18,23
11/01/2024,01:20:00 -0300,1,0,181,14,,,,,,,,18,23
11/01/2024,01:22:00 -0300,1,0,180,13.88,,,,,,,,18,23
11/01/2024,01:23:00 -0300,,,,,4.263,100.871,104.057,3.186,9.09,-0.59785,,,
11/01/2024,01:24:00 -0300,1,0,184,13.98,,,,,,,,20,31
11/01/2024,01:26:00 -0300,1,0,175,13.95,,,,,,,,22,30
11/01/2024,01:28:00 -0300,1,0,181,13.98,4.26,100.862,103.948,3.086,9.19,-0.60779,,22,28
11/01/2024,01:30:00 -0300,1,0,178,13.86,,,,,,,,18,24
11/01/2024,01:32:00 -0300,1,0,177,13.81,,,,,,,,19,25
11/01/2024,01:33:00 -0300,,,,,4.268,100.857,104.032,3.175,9.19,-0.59895,,,
11/01/2024,01:34:00 -0300,1,0,173,13.79,,,,,,,,19,24
11/01/2024,01:36:00 -0300,1,0,174,13.69,,,,,,,,18,23
11/01/2024,01:38:00 -0300,1,0,170,13.69,4.265,100.839,103.988,3.149,9.19,-0.60155,,18,23
11/01/2024,01:40:00 -0300,1,0,173,13.57,,,,,,,,17,20
11/01/2024,01:42:00 -0300,1,0,174,13.62,,,,,,,,19,23
11/01/2024,01:43:00 -0300,,,,,4.262,100.84,103.979,3.139,9.19,-0.60253,,,
11/01/2024,01:44:00 -0300,1,0,174,13.57,,,,,,,,16,22
11/01/2024,01:46:00 -0300,1,0,175,13.55,,,,,,,,17,22
11/01/2024,01:48:00 -0300,1,0,177,13.55,4.266,100.847,103.923,3.076,9.29,-0.60879,,17,23
11/01/2024,01:50:00 -0300,1,0,174,13.52,,,,,,,,17,24
11/01/2024,01:52:00 -0300,1,0,174,13.52,,,,,,,,16,19
11/01/2024,01:53:00 -0300,,,,,4.263,100.846,103.908,3.062,9.48,-0.61015,,,
11/01/2024,01:54:00 -0300,1,0,170,13.47,,,,,,,,16,19
11/01/2024,01:56:00 -0300,1,0,173,13.5,,,,,,,,17,22
11/01/2024,01:58:00 -0300,1,0,177,13.43,4.26,100.849,104.017,3.168,9.39,-0.59961,,14,18
11/01/2024,02:00:00 -0300,1,0,173,13.45,,,,,,,,17,22
11/01/2024,02:02:00 -0300,1,0,173,13.35,,,,,,,,17,23
11/01/2024,02:03:00 -0300,,,,,4.265,100.844,104.03,3.186,9.39,-0.5978,,,
11/01/2024,02:04:00 -0300,1,0,171,13.38,,,,,,,,18,23
11/01/2024,02:06:00 -0300,1,0,175,13.35,,,,,,,,17,22
11/01/2024,02:08:00 -0300,1,0,170,13.33,4.268,100.844,104.002,3.158,9.58,-0.60057,,16,20
11/01/2024,02:10:00 -0300,1,0,173,13.31,,,,,,,,17,22
11/01/2024,02:12:00 -0300,1,0,171,13.31,,,,,,,,18,22
11/01/2024,02:13:00 -0300,,,,,4.26,100.826,104.007,3.181,9.58,-0.59834,,,
11/01/2024,02:14:00 -0300,1,0,170,13.26,,,,,,,,17,22
11/01/2024,02:16:00 -0300,1,0,170,13.23,,,,,,,,18,22
11/01/2024,02:18:00 -0300,1,0,167,13.26,4.265,100.814,104.11,3.296,9.68,-0.58689,,18,22
11/01/2024,02:20:00 -0300,1,0,171,13.21,,,,,,,,18,24
11/01/2024,02:22:00 -0300,1,0,161,13.28,,,,,,,,18,22
11/01/2024,02:23:00 -0300,,,,,4.259,100.804,104.095,3.291,9.58,-0.58737,,,
11/01/2024,02:24:00 -0300,1,0,166,13.26,,,,,,,,18,23
11/01/2024,02:26:00 -0300,1,0,166,13.23,,,,,,,,17,19
11/01/2024,02:28:00 -0300,1,0,163,13.23,4.26,100.801,104.144,3.343,9.58,-0.58223,,17,23
11/01/2024,02:30:00 -0300,1,0,160,13.16,,,,,,,,14,18
11/01/2024,02:32:00 -0300,1,0,157,13.28,,,,,,,,17,20
11/01/2024,02:33:00 -0300,,,,,4.265,100.785,104.083,3.298,9.39,-0.58665,,,
11/01/2024,02:34:00 -0300,1,0,160,13.28,,,,,,,,18,23
11/01/2024,02:36:00 -0300,1,0,157,13.28,,,,,,,,16,20
11/01/2024,02:38:00 -0300,1,0,154,13.23,4.262,100.776,104.278,3.502,9.09,-0.56643,,14,18
11/01/2024,02:40:00 -0300,1,0,157,13.26,,,,,,,,14,19
11/01/2024,02:42:00 -0300,1,0,160,13.28,,,,,,,,14,22
11/01/2024,02:43:00 -0300,,,,,4.257,100.764,104.378,3.614,8.99,-0.55528,,,
11/01/2024,02:44:00 -0300,1,0,161,13.31,,,,,,,,14,17
11/01/2024,02:46:00 -0300,1,0,164,13.31,,,,,,,,14,18
11/01/2024,02:48:00 -0300,1,0,161,13.31,4.262,100.765,104.315,3.55,9.19,-0.56167,,16,23
11/01/2024,02:50:00 -0300,1,0,167,13.31,,,,,,,,13,17
11/01/2024,02:52:00 -0300,1,0,168,13.23,,,,,,,,13,18
11/01/2024,02:53:00 -0300,,,,,4.259,100.758,104.397,3.639,9.09,-0.55278,,,
11/01/2024,02:54:00 -0300,1,0,163,13.21,,,,,,,,13,17
11/01/2024,02:56:00 -0300,1,0,167,13.23,,,,,,,,14,19
11/01/2024,02:58:00 -0300,1,0,168,13.26,4.256,100.754,104.471,3.717,8.99,-0.54506,,14,20
11/01/2024,03:00:00 -0300,1,0,166,13.26,,,,,,,,13,17
11/01/2024,03:02:00 -0300,1,0,168,13.31,,,,,,,,13,18
11/01/2024,03:03:00 -0300,,,,,4.26,100.738,104.506,3.768,8.99,-0.53995,,,
11/01/2024,03:04:00 -0300,1,0,166,13.33,,,,,,,,14,20
11/01/2024,03:06:00 -0300,1,0,161,13.33,,,,,,,,14,18
11/01/2024,03:08:00 -0300,1,0,159,13.35,4.257,100.715,104.528,3.813,8.99,-0.53546,,17,22
11/01/2024,03:10:00 -0300,1,0,164,13.4,,,,,,,,18,23
11/01/2024,03:12:00 -0300,1,0,161,13.38,,,,,,,,18,24
11/01/2024,03:13:00 -0300,,,,,4.254,100.705,104.582,3.877,9.09,-0.52905,,,
11/01/2024,03:14:00 -0300,1,0,163,13.35,,,,,,,,18,20
11/01/2024,03:16:00 -0300,1,0,166,13.38,,,,,,,,17,22
11/01/2024,03:18:00 -0300,1,0,164,13.43,4.26,100.711,104.565,3.854,9.09,-0.5314,,20,29
11/01/2024,03:20:00 -0300,1,0,170,13.4,,,,,,,,19,26
11/01/2024,03:22:00 -0300,1,0,170,13.45,,,,,,,,19,24
11/01/2024,03:23:00 -0300,,,,,4.254,100.727,104.666,3.939,9.09,-0.52288,,,
11/01/2024,03:24:00 -0300,1,0,174,13.43,,,,,,,,18,25
11/01/2024,03:26:00 -0300,1,0,171,13.45,,,,,,,,22,30
11/01/2024,03:28:00 -0300,1,0,174,13.4,4.253,100.72,104.755,4.035,9.09,-0.5134,,19,24
11/01/2024,03:30:00 -0300,1,0,170,13.43,,,,,,,,20,25
11/01/2024,03:32:00 -0300,1,0,167,13.45,,,,,,,,23,26
11/01/2024,03:33:00 -0300,,,,,4.257,100.71,104.821,4.111,9.09,-0.50581,,,
11/01/2024,03:34:00 -0300,1,0,171,13.45,,,,,,,,22,30
11/01/2024,03:36:00 -0300,1,0,168,13.5,,,,,,,,22,29
11/01/2024,03:38:00 -0300,1,0,167,13.45,4.257,100.698,104.818,4.12,9.19,-0.50491,,20,25
11/01/2024,03:40:00 -0300,1,0,167,13.43,,,,,,,,19,25
11/01/2024,03:42:00 -0300,1,0,167,13.45,,,,,,,,20,26
11/01/2024,03:43:00 -0300,,,,,4.253,100.697,104.898,4.201,9.19,-0.49689,,,
11/01/2024,03:44:00 -0300,1,0,166,13.45,,,,,,,,20,24
11/01/2024,03:46:00 -0300,1,0,167,13.38,,,,,,,,18,23
11/01/2024,03:48:00 -0300,1,0,168,13.33,4.256,100.706,104.958,4.252,9.09,-0.49179,,17,22
11/01/2024,03:50:00 -0300,1,0,171,13.28,,,,,,,,16,23
11/01/2024,03:52:00 -0300,1,0,167,13.33,,,,,,,,16,19
11/01/2024,03:53:00 -0300,,,,,4.253,100.685,104.971,4.286,9.09,-0.48838,,,
11/01/2024,03:54:00 -0300,1,0,168,13.35,,,,,,,,19,25
11/01/2024,03:56:00 -0300,1,0,168,13.28,,,,,,,,17,24
11/01/2024,03:58:00 -0300,1,0,167,13.31,4.253,100.692,105.073,4.381,9.09,-0.47896,,17,23
11/01/2024,04:00:00 -0300,1,0,168,13.28,,,,,,,,18,20
11/01/2024,04:02:00 -0300,1,0,166,13.28,,,,,,,,17,24
11/01/2024,04:03:00 -0300,,,,,4.254,100.69,105.086,4.396,9.09,-0.47745,,,
11/01/2024,04:04:00 -0300,1,0,167,13.26,,,,,,,,17,23
11/01/2024,04:06:00 -0300,1,0,167,13.23,,,,,,,,17,23
11/01/2024,04:08:00 -0300,1,0,166,13.31,4.251,100.694,105.144,4.45,9.09,-0.47213,,18,23
11/01/2024,04:10:00 -0300,1,0,163,13.26,,,,,,,,17,24
11/01/2024,04:12:00 -0300,1,0,168,13.26,,,,,,,,18,23
11/01/2024,04:13:00 -0300,,,,,4.248,100.689,105.281,4.592,9.09,-0.458,,,
11/01/2024,04:14:00 -0300,1,0,166,13.31,,,,,,,,17,26
11/01/2024,04:16:00 -0300,1,0,168,13.35,,,,,,,,18,23
11/01/2024,04:18:00 -0300,1,0,170,13.31,4.251,100.687,105.272,4.585,9.09,-0.45868,,17,19
11/01/2024,04:20:00 -0300,1,0,166,13.38,,,,,,,,18,25
11/01/2024,04:22:00 -0300,1,0,163,13.4,,,,,,,,18,23
11/01/2024,04:23:00 -0300,,,,,4.25,100.67,105.329,4.659,9.09,-0.45128,,,
11/01/2024,04:24:00 -0300,1,0,164,13.43,,,,,,,,17,22
11/01/2024,04:26:00 -0300,1,0,161,13.52,,,,,,,,19,29
11/01/2024,04:28:00 -0300,1,0,164,13.47,4.248,100.657,105.307,4.65,9.09,-0.45218,,18,23
11/01/2024,04:30:00 -0300,1,0,163,13.57,,,,,,,,18,22
11/01/2024,04:32:00 -0300,1,0,161,13.55,,,,,,,,18,25
11/01/2024,04:33:00 -0300,,,,,4.253,100.647,105.382,4.735,9.09,-0.44371,,,
11/01/2024,04:34:00 -0300,1,0,164,13.59,,,,,,,,19,25
11/01/2024,04:36:00 -0300,1,0,161,13.64,,,,,,,,20,28
11/01/2024,04:38:00 -0300,1,0,164,13.69,4.248,100.649,105.493,4.844,9.09,-0.43292,,20,26
11/01/2024,04:40:00 -0300,1,0,167,13.74,,,,,,,,20,29
11/01/2024,04:42:00 -0300,1,0,163,13.83,,,,,,,,20,25
11/01/2024,04:43:00 -0300,,,,,4.244,100.639,105.532,4.893,9.09,-0.42797,,,
11/01/2024,04:44:00 -0300,1,0,166,13.83,,,,,,,,19,26
11/01/2024,04:46:00 -0300,1,0,166,13.93,,,,,,,,23,28
11/01/2024,04:48:00 -0300,1,0,167,13.88,4.248,100.628,105.552,4.924,9.19,-0.42497,,19,26
11/01/2024,04:50:00 -0300,1,0,161,13.88,,,,,,,,16,22
11/01/2024,04:52:00 -0300,1,0,166,13.88,,,,,,,,18,23
11/01/2024,04:53:00 -0300,,,,,4.247,100.625,105.755,5.13,9.19,-0.40444,,,
11/01/2024,04:54:00 -0300,1,0,166,13.86,,,,,,,,19,29
11/01/2024,04:56:00 -0300,1,0,161,13.83,,,,,,,,19,23
11/01/2024,04:58:00 -0300,1,0,167,13.88,4.242,100.61,105.742,5.132,9.19,-0.40427,,19,25
11/01/2024,05:00:00 -0300,1,0,156,13.93,,,,,,,,19,28
11/01/2024,05:02:00 -0300,1,0,161,13.95,,,,,,,,20,26
11/01/2024,05:03:00 -0300,,,,,4.247,100.601,105.614,5.013,9.19,-0.41612,,,
11/01/2024,05:04:00 -0300,1,0,159,13.93,,,,,,,,20,25
11/01/2024,05:06:00 -0300,1,0,157,13.98,,,,,,,,20,28
11/01/2024,05:08:00 -0300,1,0,159,13.95,4.25,100.609,105.861,5.252,9.19,-0.3923,,19,25
11/01/2024,05:10:00 -0300,1,0,157,13.93,,,,,,,,19,23
11/01/2024,05:12:00 -0300,1,0,161,13.88,,,,,,,,18,23
11/01/2024,05:13:00 -0300,,,,,4.241,100.602,105.923,5.321,9.19,-0.38544,,,
11/01/2024,05:14:00 -0300,1,0,157,13.93,,,,,,,,18,23
11/01/2024,05:16:00 -0300,1,0,157,13.86,,,,,,,,18,24
11/01/2024,05:18:00 -0300,1,0,159,13.93,4.245,100.61,105.835,5.225,9.19,-0.39504,,19,25
11/01/2024,05:20:00 -0300,1,0,159,13.83,,,,,,,,17,26
11/01/2024,05:22:00 -0300,1,0,163,13.76,,,,,,,,17,23
11/01/2024,05:23:00 -0300,,,,,4.241,100.606,105.972,5.366,9.19,-0.381,,,
11/01/2024,05:24:00 -0300,1,0,160,13.76,,,,,,,,18,26
11/01/2024,05:26:00 -0300,1,0,161,13.79,,,,,,,,18,20
11/01/2024,05:28:00 -0300,1,0,161,13.74,4.241,100.605,106.162,5.557,9.19,-0.362,,17,25
11/01/2024,05:30:00 -0300,1,0,160,13.74,,,,,,,,18,24
11/01/2024,05:32:00 -0300,1,0,159,13.74,,,,,,,,18,24
11/01/2024,05:33:00 -0300,,,,,4.245,100.603,106.188,5.585,9.19,-0.35916,,,
11/01/2024,05:34:00 -0300,1,0,154,13.74,,,,,,,,17,20
11/01/2024,05:36:00 -0300,1,0,154,13.69,,,,,,,,18,24
11/01/2024,05:38:00 -0300,1,0,157,13.71,4.241,100.603,106.25,5.647,9.19,-0.353,,17,22
11/01/2024,05:40:00 -0300,1,0,154,13.59,,,,,,,,16,18
11/01/2024,05:42:00 -0300,1,0,154,13.67,,,,,,,,16,22
11/01/2024,05:43:00 -0300,,,,,4.238,100.597,106.215,5.618,9.19,-0.35592,,,
11/01/2024,05:44:00 -0300,1,0,157,13.67,,,,,,,,18,22
11/01/2024,05:46:00 -0300,1,0,163,13.69,,,,,,,,18,22
11/01/2024,05:48:00 -0300,1,0,156,13.62,4.244,100.607,106.352,5.745,9.19,-0.34328,,14,22
11/01/2024,05:50:00 -0300,1,0,167,13.59,,,,,,,,13,18
11/01/2024,05:52:00 -0300,1,0,164,13.59,,,,,,,,13,16
11/01/2024,05:53:00 -0300,,,,,4.245,100.604,106.446,5.842,9.29,-0.33359,,,
11/01/2024,05:54:00 -0300,1,0,161,13.67,,,,,,,,16,22
11/01/2024,05:56:00 -0300,1,0,167,13.64,,,,,,,,14,20
11/01/2024,05:58:00 -0300,1,0,159,13.64,4.238,100.604,106.406,5.802,9.29,-0.33755,,13,18
11/01/2024,06:00:00 -0300,1,0,167,13.74,,,,,,,,17,20
11/01/2024,06:02:00 -0300,1,0,170,13.69,,,,,,,,14,20
11/01/2024,06:03:00 -0300,,,,,4.242,100.603,106.689,6.086,9.29,-0.3093,,,
11/01/2024,06:04:00 -0300,1,0,170,13.71,,,,,,,,16,20
11/01/2024,06:06:00 -0300,1,0,166,13.76,,,,,,,,14,20
11/01/2024,06:08:00 -0300,1,0,166,13.79,4.238,100.597,106.566,5.969,9.29,-0.32102,,14,18
11/01/2024,06:10:00 -0300,1,0,166,13.79,,,,,,,,14,19
11/01/2024,06:12:00 -0300,1,0,168,13.88,,,,,,,,17,23
11/01/2024,06:13:00 -0300,,,,,4.235,100.586,106.689,6.103,9.29,-0.30761,,,
11/01/2024,06:14:00 -0300,1,0,171,13.88,,,,,,,,17,23
11/01/2024,06:16:00 -0300,1,0,166,13.98,,,,,,,,17,24
11/01/2024,06:18:00 -0300,1,0,170,14.07,4.241,100.578,106.875,6.297,9.29,-0.28834,,18,25
11/01/2024,06:20:00 -0300,1,0,171,14.07,,,,,,,,18,23
11/01/2024,06:22:00 -0300,1,0,164,14.15,,,,,,,,18,23
11/01/2024,06:23:00 -0300,,,,,4.238,100.566,106.844,6.278,9.29,-0.29022,,,
11/01/2024,06:24:00 -0300,1,0,163,14.17,,,,,,,,20,28
11/01/2024,06:26:00 -0300,1,0,173,14.19,,,,,,,,22,29
11/01/2024,06:28:00 -0300,1,0,167,14.1,4.235,100.58,106.937,6.357,9.29,-0.28238,,17,24
11/01/2024,06:30:00 -0300,1,0,166,14.17,,,,,,,,17,25
11/01/2024,06:32:00 -0300,1,0,164,14.22,,,,,,,,18,23
11/01/2024,06:33:00 -0300,,,,,4.241,100.551,106.95,6.399,9.29,-0.27817,,,
11/01/2024,06:34:00 -0300,1,0,167,14.19,,,,,,,,17,24
11/01/2024,06:36:00 -0300,1,0,166,14.19,,,,,,,,18,22
11/01/2024,06:38:00 -0300,1,0,164,14.17,4.236,100.552,107.158,6.606,9.29,-0.2576,,18,24
11/01/2024,06:40:00 -0300,1,0,168,14.15,,,,,,,,18,23
11/01/2024,06:42:00 -0300,1,0,171,14.15,,,,,,,,17,22
11/01/2024,06:43:00 -0300,,,,,4.233,100.563,107.168,6.605,9.39,-0.25765,,,
11/01/2024,06:44:00 -0300,1,0,174,14.22,,,,,,,,18,23
11/01/2024,06:46:00 -0300,1,0,167,14.22,,,,,,,,19,23
11/01/2024,06:48:00 -0300,1,0,170,14.19,4.238,100.555,107.248,6.693,9.39,-0.24894,,18,23
11/01/2024,06:50:00 -0300,1,0,170,14.15,,,,,,,,17,23
11/01/2024,06:52:00 -0300,1,0,174,14.19,,,,,,,,17,28
11/01/2024,06:53:00 -0300,,,,,4.236,100.563,107.35,6.787,9.39,-0.23961,,,
11/01/2024,06:54:00 -0300,1,0,164,14.17,,,,,,,,18,23
11/01/2024,06:56:00 -0300,1,0,164,14.22,,,,,,,,17,20
11/01/2024,06:58:00 -0300,1,0,171,14.17,4.233,100.556,107.35,6.794,9.39,-0.23892,,14,22
11/01/2024,07:00:00 -0300,1,0,166,14.17,,,,,,,,16,19
11/01/2024,07:02:00 -0300,1,0,170,14.17,,,,,,,,16,20
11/01/2024,07:03:00 -0300,,,,,4.238,100.553,107.509,6.956,9.39,-0.22278,,,
11/01/2024,07:04:00 -0300,1,0,171,14.12,,,,,,,,12,17
11/01/2024,07:06:00 -0300,1,0,161,14.22,,,,,,,,16,18
11/01/2024,07:08:00 -0300,1,0,166,14.17,4.239,100.554,107.606,7.052,9.39,-0.2132,,16,22
11/01/2024,07:10:00 -0300,1,0,180,14.19,,,,,,,,13,17
11/01/2024,07:12:00 -0300,1,0,175,14.19,,,,,,,,14,18
11/01/2024,07:13:00 -0300,,,,,4.232,100.562,107.558,6.996,9.39,-0.21883,,,
11/01/2024,07:14:00 -0300,1,0,178,14.19,,,,,,,,13,17
11/01/2024,07:16:00 -0300,1,0,170,14.24,,,,,,,,13,18
11/01/2024,07:18:00 -0300,1,0,171,14.24,4.236,100.552,107.673,7.121,9.39,-0.2064,,13,18
11/01/2024,07:20:00 -0300,1,0,173,14.31,,,,,,,,14,20
11/01/2024,07:22:00 -0300,1,0,167,14.36,,,,,,,,14,19
11/01/2024,07:23:00 -0300,,,,,4.23,100.55,107.664,7.114,9.39,-0.20708,,,
11/01/2024,07:24:00 -0300,1,0,178,14.39,,,,,,,,14,18
11/01/2024,07:26:00 -0300,1,0,174,14.36,,,,,,,,12,17
11/01/2024,07:28:00 -0300,1,0,181,14.41,4.229,100.56,107.841,7.281,9.39,-0.19047,,13,18
11/01/2024,07:30:00 -0300,1,0,180,14.48,,,,,,,,13,17
11/01/2024,07:32:00 -0300,1,0,177,14.53,,,,,,,,14,20
11/01/2024,07:33:00 -0300,,,,,4.235,100.562,107.903,7.341,9.39,-0.1845,,,
11/01/2024,07:34:00 -0300,1,0,180,14.51,,,,,,,,12,16
11/01/2024,07:36:00 -0300,1,0,170,14.46,,,,,,,,13,18
11/01/2024,07:38:00 -0300,1,0,175,14.53,4.232,100.549,107.81,7.261,9.39,-0.19245,,13,16
11/01/2024,07:40:00 -0300,1,0,178,14.55,,,,,,,,13,17
11/01/2024,07:42:00 -0300,1,0,173,14.55,,,,,,,,13,18
11/01/2024,07:43:00 -0300,,,,,4.227,100.527,108.071,7.544,9.39,-0.1643,,,
11/01/2024,07:44:00 -0300,1,0,171,14.55,,,,,,,,13,17
11/01/2024,07:46:00 -0300,1,0,171,14.51,,,,,,,,13,17
11/01/2024,07:48:00 -0300,1,0,178,14.55,4.233,100.539,107.925,7.386,9.39,-0.18002,,12,17
11/01/2024,07:50:00 -0300,1,0,181,14.51,,,,,,,,11,14
11/01/2024,07:52:00 -0300,1,0,180,14.58,,,,,,,,12,14
11/01/2024,07:53:00 -0300,,,,,4.236,100.559,108.106,7.547,9.39,-0.16396,,,
11/01/2024,07:54:00 -0300,1,0,192,14.65,,,,,,,,10,12
11/01/2024,07:56:00 -0300,1,0,185,14.65,,,,,,,,7,10
11/01/2024,07:58:00 -0300,1,0,204,14.65,4.229,100.587,108.168,7.581,9.39,-0.16058,,4,7
11/01/2024,08:00:00 -0300,1,0,256,14.7,,,,,,,,4,5
11/01/2024,08:02:00 -0300,2,0,324,14.6,,,,,,,,4,6
11/01/2024,08:03:00 -0300,,,,,4.235,100.6,108.08,7.48,9.39,-0.17068,,,
11/01/2024,08:04:00 -0300,3,0,336,14.24,,,,,,,,6,8
11/01/2024,08:06:00 -0300,3,0,352,13.86,,,,,,,,7,10
11/01/2024,08:08:00 -0300,4,0,340,14.03,4.232,100.604,108.195,7.591,9.39,-0.15963,,4,8
11/01/2024,08:10:00 -0300,8,0,307,14.19,,,,,,,,2,4
11/01/2024,08:12:00 -0300,9,0,263,14.36,,,,,,,,2,4
11/01/2024,08:13:00 -0300,,,,,4.253,100.609,108.173,7.564,9.39,-0.16233,,,
11/01/2024,08:14:00 -0300,11,0,225,14.55,,,,,,,,4,8
11/01/2024,08:16:00 -0300,13,0,198,14.41,,,,,,,,5,6
11/01/2024,08:18:00 -0300,14,0,180,14.19,4.269,100.619,108.323,7.704,9.39,-0.14836,,6,7
11/01/2024,08:20:00 -0300,12,0,194,14.27,,,,,,,,7,10
11/01/2024,08:22:00 -0300,8,0,199,14.58,,,,,,,,6,8
11/01/2024,08:23:00 -0300,,,,,4.269,100.627,108.218,7.591,9.48,-0.15956,,,
11/01/2024,08:24:00 -0300,8,0,205,14.79,,,,,,,,7,12
11/01/2024,08:26:00 -0300,9,0,205,14.82,,,,,,,,8,12
11/01/2024,08:28:00 -0300,8,0,194,14.98,4.268,100.618,108.226,7.608,9.39,-0.15795,,10,13
11/01/2024,08:30:00 -0300,9,0,190,14.96,,,,,,,,7,11
11/01/2024,08:32:00 -0300,14,0,185,14.96,,,,,,,,6,10
11/01/2024,08:33:00 -0300,,,,,4.28,100.609,108.332,7.723,9.39,-0.14649,,,
11/01/2024,08:34:00 -0300,23,0,187,15.03,,,,,,,,10,13
11/01/2024,08:36:00 -0300,31,0,184,15.01,,,,,,,,10,12
