Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21530604-1),°C,Greenwich PEINP","RH (S-THC 21114835:21530604-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530604-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP"
03/19/2024,20:25:00 -0400,0,1,4.239,305,5,12,-0.458,88.922,-2.063,,,,
03/19/2024,20:30:00 -0400,0,1,4.242,302,5,10,-0.501,88.899,-2.109,,,,
03/19/2024,20:35:00 -0400,0,1,4.23,306,5,11,-0.437,89.104,-2.014,,,,
03/19/2024,20:40:00 -0400,0,1,4.238,296,5,10,-0.394,89.155,-1.964,,,,
03/19/2024,20:45:00 -0400,0,1,4.239,306,6,12,-0.351,88.876,-1.964,,,,
03/19/2024,20:50:00 -0400,0,1,4.227,293,6,14,-0.351,87.558,-2.166,,,,
03/19/2024,20:55:00 -0400,0,1,4.235,307,6,12,-0.351,87.626,-2.155,,,,
03/19/2024,21:00:00 -0400,0,1,4.238,303,6,13,-0.351,87.666,-2.149,,,,
03/19/2024,21:05:00 -0400,0,1,4.226,300,5,10,-0.329,87.964,-2.082,,,,
03/19/2024,21:10:00 -0400,0,1,4.233,302,5,10,-0.372,87.478,-2.199,,,,
03/19/2024,21:15:00 -0400,0,1,4.235,303,4,11,-0.458,87.63,-2.261,,,,
03/19/2024,21:20:00 -0400,0,1,4.224,307,6,12,-0.415,87.263,-2.275,,,,
03/19/2024,21:25:00 -0400,0,1,4.232,300,5,8,-0.501,87.411,-2.337,,,,
03/19/2024,21:30:00 -0400,0,1,4.235,305,4,10,-0.48,86.83,-2.405,,,,
03/19/2024,21:35:00 -0400,0,1,4.224,306,4,10,-0.544,86.764,-2.479,,,,
03/19/2024,21:40:00 -0400,0,1,4.23,299,4,7,-0.608,86.995,-2.507,,,,
03/19/2024,21:45:00 -0400,0,1,4.233,272,2,7,-0.716,87.556,-2.526,,,,
03/19/2024,21:50:00 -0400,0,1,4.221,300,4,8,-0.737,87.282,-2.589,,,,
03/19/2024,21:55:00 -0400,0,1,4.229,286,4,10,-0.737,86.514,-2.708,,,,
03/19/2024,22:00:00 -0400,0,1,4.232,260,1,5,-0.973,87.419,-2.801,,,,
03/19/2024,22:05:00 -0400,0,1,4.221,292,2,7,-1.037,87.562,-2.842,,,,
03/19/2024,22:10:00 -0400,0,1,4.226,303,0,4,-1.402,88.513,-3.057,,,,
03/19/2024,22:15:00 -0400,0,1,4.23,299,1,5,-1.616,89.888,-3.062,,,,
03/19/2024,22:20:00 -0400,0,1,4.218,274,1,4,-1.96,91.067,-3.228,,,,
03/19/2024,22:25:00 -0400,0,1,4.226,272,0,2,-2.238,91.504,-3.44,,,,
03/19/2024,22:30:00 -0400,0,1,4.23,271,0,1,-2.346,92.836,-3.353,,,,
03/19/2024,22:35:00 -0400,0,1,4.217,271,0,2,-2.496,93.156,-3.456,,,,
03/19/2024,22:40:00 -0400,0,1,4.224,271,0,2,-2.624,92.802,-3.635,,,,
03/19/2024,22:45:00 -0400,0,1,4.227,274,0,2,-2.839,93.837,-3.7,,,,
03/19/2024,22:50:00 -0400,0,1,4.217,277,1,4,-2.646,95.682,-3.248,,,,
03/19/2024,22:55:00 -0400,0,1,4.223,281,0,2,-2.732,94.244,-3.536,,,,
03/19/2024,23:00:00 -0400,0,1,4.226,281,0,2,-2.86,94.447,-3.635,,,,
03/19/2024,23:05:00 -0400,0,1,4.214,281,0,2,-2.946,94.194,-3.756,,,,
03/19/2024,23:10:00 -0400,0,1,4.221,281,0,1,-2.968,94.432,-3.744,,,,
03/19/2024,23:15:00 -0400,0,1,4.226,279,1,4,-3.032,95.294,-3.687,,,,
03/19/2024,23:20:00 -0400,0,1,4.212,278,0,2,-3.139,94.53,-3.901,,,,
03/19/2024,23:25:00 -0400,0,1,4.22,278,0,1,-3.182,94.693,-3.92,,,,
03/19/2024,23:30:00 -0400,0,1,4.223,278,0,1,-3.311,95.756,-3.9,,,,
03/19/2024,23:35:00 -0400,0,1,4.211,278,0,0,-3.439,95.285,-4.094,,,,
03/19/2024,23:40:00 -0400,0,1,4.218,278,0,2,-3.354,96.442,-3.848,,,,
03/19/2024,23:45:00 -0400,0,1,4.221,278,1,4,-3.289,97.697,-3.611,,,,
03/19/2024,23:50:00 -0400,0,1,4.208,275,2,5,-3.204,95.97,-3.763,,,,
03/19/2024,23:55:00 -0400,0,1,4.217,247,5,8,-2.839,94.73,-3.574,,,,
03/20/2024,00:00:00 -0400,0,1,4.22,251,4,6,-2.817,93.976,-3.659,,,,
03/20/2024,00:05:00 -0400,0,1,4.208,260,1,5,-2.925,94.498,-3.692,,,,
03/20/2024,00:10:00 -0400,0,1,4.215,260,0,5,-3.118,94.762,-3.847,,,,
03/20/2024,00:15:00 -0400,0,1,4.218,253,0,4,-3.161,95.216,-3.826,,,,
03/20/2024,00:20:00 -0400,0,1,4.199,253,0,1,-3.204,95.303,-3.856,,,,
03/20/2024,00:25:00 -0400,0,1,4.211,253,0,1,-3.311,96.049,-3.859,,,,
03/20/2024,00:30:00 -0400,0,1,4.215,253,0,0,-3.397,95.979,-3.954,,,,
03/20/2024,00:35:00 -0400,0,1,4.203,253,0,0,-3.375,96.776,-3.823,,,,
03/20/2024,00:40:00 -0400,0,1,4.212,253,0,1,-3.397,96.602,-3.868,,,,
03/20/2024,00:45:00 -0400,0,1,4.215,253,0,1,-3.246,97.194,-3.637,,,,
03/20/2024,00:50:00 -0400,0,1,4.205,253,0,1,-3.289,96.709,-3.747,,,,
03/20/2024,00:55:00 -0400,0,1,4.212,253,0,0,-3.354,96.533,-3.835,,,,
03/20/2024,01:00:00 -0400,0,1,4.215,253,0,2,-3.439,96.382,-3.941,,,,
03/20/2024,01:05:00 -0400,0,1,4.203,253,0,0,-3.332,96.616,-3.802,,,,
03/20/2024,01:10:00 -0400,0,1,4.209,253,0,1,-3.504,96.699,-3.962,,,,
03/20/2024,01:15:00 -0400,0,1,4.214,253,0,4,-3.718,96.905,-4.148,,,,
03/20/2024,01:20:00 -0400,0,1,4.202,254,0,2,-3.89,96.735,-4.342,,,,
03/20/2024,01:25:00 -0400,0,1,4.209,251,4,6,-3.439,97.618,-3.772,,,,
03/20/2024,01:30:00 -0400,0,1,4.212,248,2,5,-3.547,96.487,-4.034,,,,
03/20/2024,01:35:00 -0400,0,1,4.2,250,1,4,-3.332,97.459,-3.686,,,,
03/20/2024,01:40:00 -0400,0,1,4.208,250,1,5,-3.611,97.522,-3.956,,,,
03/20/2024,01:45:00 -0400,0,1,4.211,243,5,8,-3.225,97.02,-3.64,,,,
03/20/2024,01:50:00 -0400,0,1,4.2,241,6,8,-2.817,95.583,-3.433,,,,
03/20/2024,01:55:00 -0400,0,1,4.208,239,6,8,-2.474,94.415,-3.255,,,,
03/20/2024,02:00:00 -0400,0,1,4.211,237,6,10,-2.346,94.725,-3.083,,,,
03/20/2024,02:05:00 -0400,0,1,4.199,246,6,11,-2.195,93.765,-3.07,,,,
03/20/2024,02:10:00 -0400,0,1,4.206,248,5,10,-2.496,93.512,-3.405,,,,
03/20/2024,02:15:00 -0400,0,1,4.209,278,2,6,-2.646,94.104,-3.47,,,,
03/20/2024,02:20:00 -0400,0,1,4.199,248,4,6,-2.796,95.225,-3.461,,,,
03/20/2024,02:25:00 -0400,0,1,4.206,257,4,7,-2.796,95.409,-3.436,,,,
03/20/2024,02:30:00 -0400,0,1,4.209,248,4,7,-2.903,95.604,-3.515,,,,
03/20/2024,02:35:00 -0400,0,1,4.199,239,2,7,-2.946,96.506,-3.432,,,,
03/20/2024,02:40:00 -0400,0,1,4.205,263,2,7,-2.989,95.377,-3.632,,,,
03/20/2024,02:45:00 -0400,0,1,4.208,261,1,5,-3.075,96.471,-3.566,,,,
03/20/2024,02:50:00 -0400,0,1,4.197,244,0,1,-3.354,96.011,-3.907,,,,
03/20/2024,02:55:00 -0400,0,1,4.205,244,2,6,-3.246,97.29,-3.624,,,,
03/20/2024,03:00:00 -0400,0,1,4.209,250,2,6,-3.311,97.884,-3.607,,,,
03/20/2024,03:05:00 -0400,0,1,4.196,250,2,7,-3.268,97.894,-3.563,,,,
03/20/2024,03:10:00 -0400,0,1,4.205,246,1,5,-3.311,97.263,-3.692,,,,
03/20/2024,03:15:00 -0400,0,1,4.208,244,0,2,-3.611,96.817,-4.053,,,,
03/20/2024,03:20:00 -0400,0,1,4.196,244,1,2,-3.675,97.762,-3.988,,,,
03/20/2024,03:25:00 -0400,0,1,4.203,244,0,2,-3.675,97.867,-3.974,,,,
03/20/2024,03:30:00 -0400,0,1,4.206,244,0,1,-3.74,97.903,-4.033,,,,
03/20/2024,03:35:00 -0400,0,1,4.194,244,0,2,-3.761,98.709,-3.945,,,,
03/20/2024,03:40:00 -0400,0,1,4.203,244,0,1,-3.911,98.291,-4.152,,,,
03/20/2024,03:45:00 -0400,0,1,4.206,244,1,4,-3.761,99.504,-3.838,,,,
03/20/2024,03:50:00 -0400,0,1,4.194,244,2,4,-3.59,99.117,-3.719,,,,
03/20/2024,03:55:00 -0400,0,1,4.203,244,1,2,-3.482,99.089,-3.615,,,,
03/20/2024,04:00:00 -0400,0,1,4.205,244,1,2,-3.482,99.275,-3.59,,,,
03/20/2024,04:05:00 -0400,0,1,4.194,244,0,2,-3.354,99.641,-3.412,,,,
03/20/2024,04:10:00 -0400,0,1,4.202,244,1,2,-3.461,98.906,-3.618,,,,
03/20/2024,04:15:00 -0400,0,1,4.205,240,2,4,-3.397,98.97,-3.545,,,,
03/20/2024,04:20:00 -0400,0,1,4.191,239,2,5,-3.289,98.975,-3.437,,,,
03/20/2024,04:25:00 -0400,0,1,4.202,239,2,6,-3.375,99.239,-3.488,,,,
03/20/2024,04:30:00 -0400,0,1,4.205,232,5,8,-2.71,99.158,-2.833,,,,
03/20/2024,04:35:00 -0400,0,1,4.191,232,5,10,-2.496,96.933,-2.924,,,,
03/20/2024,04:40:00 -0400,0,1,4.2,246,5,8,-2.646,96.689,-3.107,,,,
03/20/2024,04:45:00 -0400,0,1,4.203,251,4,8,-2.539,96.777,-2.988,,,,
03/20/2024,04:50:00 -0400,0,1,4.191,250,2,5,-2.603,97.684,-2.927,,,,
03/20/2024,04:55:00 -0400,0,1,4.199,251,1,4,-2.775,97.073,-3.183,,,,
03/20/2024,05:00:00 -0400,0,1,4.203,251,2,5,-2.775,97.44,-3.132,,,,
03/20/2024,05:05:00 -0400,0,1,4.191,253,2,4,-2.946,98.247,-3.193,,,,
03/20/2024,05:10:00 -0400,0,1,4.199,254,2,5,-3.075,98.222,-3.325,,,,
03/20/2024,05:15:00 -0400,0,1,4.203,256,2,4,-3.032,98.593,-3.232,,,,
03/20/2024,05:20:00 -0400,0,1,4.191,247,4,7,-2.732,98.204,-2.984,,,,
03/20/2024,05:25:00 -0400,0,1,4.199,254,2,5,-2.646,97.922,-2.937,,,,
03/20/2024,05:30:00 -0400,0,1,4.202,256,2,5,-2.646,98.691,-2.832,,,,
03/20/2024,05:35:00 -0400,0,1,4.19,256,1,4,-2.71,98.297,-2.95,,,,
03/20/2024,05:40:00 -0400,0,1,4.199,256,1,4,-2.281,99.504,-2.357,,,,
03/20/2024,05:45:00 -0400,0,1,4.203,256,2,5,-2.131,99.028,-2.271,,,,
03/20/2024,05:50:00 -0400,0,1,4.188,251,2,6,-2.324,97.545,-2.668,,,,
03/20/2024,05:55:00 -0400,0,1,4.199,254,4,6,-2.088,98.036,-2.364,,,,
03/20/2024,06:00:00 -0400,0,1,4.202,254,2,6,-2.11,96.773,-2.561,,,,
03/20/2024,06:05:00 -0400,0,2,4.191,254,4,7,-1.96,97.679,-2.285,,,,
03/20/2024,06:10:00 -0400,0,3,4.2,256,2,4,-1.917,98.247,-2.164,,,,
03/20/2024,06:15:00 -0400,0,3,4.205,260,1,4,-1.809,98.109,-2.076,,,,
03/20/2024,06:20:00 -0400,0,3,4.196,270,2,5,-1.423,97.881,-1.722,,,,
03/20/2024,06:25:00 -0400,0,6,4.206,257,2,7,-1.209,97.536,-1.555,,,,
03/20/2024,06:30:00 -0400,0,11,4.22,251,5,8,-1.037,96.748,-1.494,,,,
03/20/2024,06:35:00 -0400,0,13,4.214,248,4,8,-0.994,96.181,-1.531,,,,
03/20/2024,06:40:00 -0400,0,17,4.238,247,4,8,-0.844,96.168,-1.383,,,,
03/20/2024,06:45:00 -0400,0,17,4.259,251,4,7,-0.78,96.196,-1.315,,,,
03/20/2024,06:50:00 -0400,0,21,4.253,248,6,8,-0.523,96.21,-1.057,,,,
03/20/2024,06:55:00 -0400,0,22,4.28,241,6,8,-0.415,95.784,-1.01,,,,
03/20/2024,07:00:00 -0400,0,23,4.301,239,7,12,-0.265,95.665,-0.878,,,,
03/20/2024,07:05:00 -0400,0,24,4.283,232,8,12,-0.158,95.375,-0.812,,,,
03/20/2024,07:10:00 -0400,0,38,4.302,234,7,12,-0.029,94.954,-0.745,,,,
03/20/2024,07:15:00 -0400,0,46,4.311,239,7,11,0.057,94.949,-0.66,,,,
03/20/2024,07:20:00 -0400,0,46,4.314,236,8,12,0.121,94.699,-0.632,,,,
03/20/2024,07:25:00 -0400,0,69,4.311,234,8,12,0.164,93.883,-0.708,,,,
03/20/2024,07:30:00 -0400,0,68,4.299,241,8,12,0.25,93.857,-0.626,,,,
03/20/2024,07:35:00 -0400,0,57,4.31,234,8,12,0.292,94.26,-0.525,,,,
03/20/2024,07:40:00 -0400,0,78,4.31,234,10,13,0.335,93.436,-0.603,,,,
03/20/2024,07:45:00 -0400,0,83,4.314,239,10,14,0.421,93.147,-0.56,,,,
03/20/2024,07:50:00 -0400,0,92,4.32,237,10,12,0.528,93.104,-0.459,,,,
03/20/2024,07:55:00 -0400,0,101,4.314,239,8,13,0.636,92.541,-0.436,,,,
03/20/2024,08:00:00 -0400,0,98,4.316,237,8,13,0.721,92.836,-0.307,,,,
03/20/2024,08:05:00 -0400,0,79,4.328,239,10,14,0.743,91.672,-0.459,,,,
03/20/2024,08:10:00 -0400,0,96,4.317,239,10,14,0.807,92.593,-0.258,,,,
03/20/2024,08:15:00 -0400,0,143,4.304,240,8,13,0.979,91.649,-0.229,,,,
03/20/2024,08:20:00 -0400,0,151,4.293,236,10,14,1.108,91.713,-0.091,,,,
03/20/2024,08:25:00 -0400,0,154,4.314,240,11,16,1.215,89.741,-0.284,,,,
03/20/2024,08:30:00 -0400,0,154,4.314,241,11,16,1.322,89.493,-0.216,,,,
03/20/2024,08:35:00 -0400,0,163,4.301,243,11,14,1.429,89.41,-0.123,,,,
03/20/2024,08:40:00 -0400,0,168,4.299,243,11,17,1.515,88.739,-0.141,,,,
03/20/2024,08:45:00 -0400,0,202,4.299,244,12,18,1.558,86.917,-0.384,,,,
03/20/2024,08:50:00 -0400,0,227,4.307,243,12,17,1.772,85.406,-0.413,,,,
03/20/2024,08:55:00 -0400,0,271,4.311,246,12,16,1.923,84.997,-0.332,,,,
03/20/2024,09:00:00 -0400,0,276,4.316,246,12,19,2.116,84.672,-0.195,,,,
03/20/2024,09:05:00 -0400,0,376,4.304,246,11,16,2.437,83.638,-0.048,,,,
03/20/2024,09:10:00 -0400,0,311,4.317,246,12,18,2.223,80.728,-0.743,,,,
03/20/2024,09:15:00 -0400,0,323,4.301,250,10,17,2.738,80.516,-0.277,,,,
03/20/2024,09:20:00 -0400,0,252,4.295,247,11,16,2.716,80.389,-0.319,,,,
03/20/2024,09:25:00 -0400,0,299,4.298,244,11,17,2.695,79.396,-0.511,,,,
03/20/2024,09:30:00 -0400,0,302,4.313,244,11,16,2.845,76.667,-0.843,,,,
03/20/2024,09:35:00 -0400,0,301,4.305,240,12,18,3.038,74.467,-1.054,,,,
03/20/2024,09:40:00 -0400,0,372,4.319,240,14,19,3.102,76.118,-0.692,,,,
03/20/2024,09:45:00 -0400,0,387,4.32,237,14,22,3.252,74.22,-0.891,,,,
03/20/2024,09:50:00 -0400,0,337,4.298,240,14,19,2.952,73.291,-1.354,,,,
03/20/2024,09:55:00 -0400,0,382,4.298,244,13,18,3.338,73.529,-0.936,,,,
03/20/2024,10:00:00 -0400,0,243,4.299,247,8,16,3.209,71.434,-1.454,,,,
03/20/2024,10:05:00 -0400,0,268,4.296,247,7,14,3.295,71.904,-1.282,,,,
03/20/2024,10:10:00 -0400,0,392,4.317,254,7,13,3.81,71.122,-0.936,,,,
03/20/2024,10:15:00 -0400,0,223,4.319,247,6,12,3.574,67.886,-1.796,,,,
03/20/2024,10:20:00 -0400,0,437,4.313,253,10,18,3.831,67.378,-1.651,,,,
03/20/2024,10:25:00 -0400,0,566,4.301,239,14,22,4.26,62.638,-2.23,,,,
03/20/2024,10:30:00 -0400,0,838,4.299,239,13,19,4.582,64.401,-1.549,,,,
03/20/2024,10:35:00 -0400,0,216,4.302,251,11,17,4.239,63.084,-2.155,,,,
03/20/2024,10:40:00 -0400,0,216,4.304,265,6,13,3.746,64.659,-2.291,,,,
03/20/2024,10:45:00 -0400,0,841,4.302,303,7,13,4.046,67.463,-1.429,,,,
03/20/2024,10:50:00 -0400,0,827,4.299,329,10,16,3.595,69.445,-1.467,,,,
03/20/2024,10:55:00 -0400,0,403,4.299,317,8,13,3.681,70.683,-1.144,,,,
03/20/2024,11:00:00 -0400,0,454,4.301,321,8,14,2.888,71.987,-1.659,,,,
03/20/2024,11:05:00 -0400,0,191,4.301,329,8,14,2.995,72.56,-1.448,,,,
03/20/2024,11:10:00 -0400,0,163,4.302,316,10,16,2.309,73.35,-1.964,,,,
03/20/2024,11:15:00 -0400,0,249,4.305,314,7,12,2.566,74.414,-1.52,,,,
03/20/2024,11:20:00 -0400,0,921,4.314,327,8,13,3.424,70.32,-1.462,,,,
03/20/2024,11:25:00 -0400,0,797,4.301,330,8,16,4.067,66.767,-1.549,,,,
03/20/2024,11:30:00 -0400,0,"1,024",4.302,327,8,17,4.475,66.833,-1.147,,,,
03/20/2024,11:35:00 -0400,0,957,4.313,314,11,17,4.153,66.621,-1.497,,,,
03/20/2024,11:40:00 -0400,0,937,4.298,316,11,17,4.496,66.815,-1.13,,,,
03/20/2024,11:45:00 -0400,0,981,4.299,334,8,13,5.354,63.806,-0.941,,,,
03/20/2024,11:50:00 -0400,0,663,4.305,324,8,17,4.389,66.497,-1.297,,,,
03/20/2024,11:55:00 -0400,0,323,4.322,331,8,14,3.51,68.379,-1.759,,,,
03/20/2024,12:00:00 -0400,0,763,4.322,314,10,19,4.132,64.773,-1.899,,,,
03/20/2024,12:05:00 -0400,0,959,4.302,321,10,17,4.475,63.334,-1.877,,,,
03/20/2024,12:10:00 -0400,0,876,4.305,324,11,17,4.582,62.072,-2.048,,,,
03/20/2024,12:15:00 -0400,0,596,4.307,323,11,17,3.746,65.312,-2.155,,,,
03/20/2024,12:20:00 -0400,0,952,4.301,314,7,16,5.612,59.733,-1.595,,,,
03/20/2024,12:25:00 -0400,0,977,4.302,312,10,17,5.011,59.159,-2.292,,,,
03/20/2024,12:30:00 -0400,0,899,4.305,317,8,16,5.204,61.541,-1.575,,,,
03/20/2024,12:35:00 -0400,0,967,4.301,329,8,16,4.968,61.512,-1.805,,,,
03/20/2024,12:40:00 -0400,0,329,4.301,321,8,16,3.724,66.529,-1.926,,,,
03/20/2024,12:45:00 -0400,0,202,4.305,310,6,13,3.402,67.362,-2.065,,,,
03/20/2024,12:50:00 -0400,0,164,4.314,324,8,12,3.016,68.635,-2.182,,,,
03/20/2024,12:55:00 -0400,0,328,4.302,312,5,11,3.574,67.62,-1.849,,,,
03/20/2024,13:00:00 -0400,0,294,4.307,312,6,10,3.295,69.079,-1.827,,,,
03/20/2024,13:05:00 -0400,0,179,4.316,324,7,12,2.888,70.28,-1.985,,,,
03/20/2024,13:10:00 -0400,0,152,4.304,323,8,14,2.523,72.839,-1.852,,,,
03/20/2024,13:15:00 -0400,0,157,4.322,344,6,12,2.716,73.419,-1.558,,,,
03/20/2024,13:20:00 -0400,0,159,4.304,341,7,11,2.502,73.295,-1.788,,,,
03/20/2024,13:25:00 -0400,0,149,4.307,341,5,12,2.673,73.809,-1.527,,,,
03/20/2024,13:30:00 -0400,0,148,4.307,333,5,10,2.48,74.449,-1.597,,,,
03/20/2024,13:35:00 -0400,0,164,4.304,345,5,10,2.652,75.004,-1.33,,,,
03/20/2024,13:40:00 -0400,0,172,4.307,347,6,10,2.587,74.24,-1.531,,,,
03/20/2024,13:45:00 -0400,0,154,4.323,348,5,8,2.695,75.123,-1.266,,,,
03/20/2024,13:50:00 -0400,0,149,4.317,341,5,8,2.845,74.134,-1.301,,,,
03/20/2024,13:55:00 -0400,0,249,4.325,334,4,10,3.595,70.507,-1.26,,,,
03/20/2024,14:00:00 -0400,0,178,4.32,350,5,8,3.553,69.386,-1.52,,,,
03/20/2024,14:05:00 -0400,0,259,4.319,358,4,8,3.767,67.977,-1.593,,,,
03/20/2024,14:10:00 -0400,0,161,4.322,331,5,10,3.724,64.817,-2.278,,,,
03/20/2024,14:15:00 -0400,0,133,4.32,331,5,10,3.209,65.972,-2.531,,,,
03/20/2024,14:20:00 -0400,0,166,4.31,344,4,7,3.252,67.097,-2.262,,,,
03/20/2024,14:25:00 -0400,0,239,4.323,343,5,7,4.282,63.746,-1.973,,,,
03/20/2024,14:30:00 -0400,0,272,4.32,13,5,10,5.118,60.475,-1.894,,,,
03/20/2024,14:35:00 -0400,0,363,4.31,6,4,8,4.711,63.311,-1.658,,,,
03/20/2024,14:40:00 -0400,0,633,4.323,27,4,8,6.684,54.45,-1.846,,,,
03/20/2024,14:45:00 -0400,0,627,4.319,343,6,12,5.676,55.63,-2.498,,,,
03/20/2024,14:50:00 -0400,0,588,4.311,14,5,8,6.319,54.298,-2.224,,,,
03/20/2024,14:55:00 -0400,0,478,4.322,14,6,12,6.148,52.029,-2.958,,,,
03/20/2024,15:00:00 -0400,0,143,4.319,29,4,7,4.003,60.102,-3.03,,,,
03/20/2024,15:05:00 -0400,0,639,4.31,13,5,7,5.183,59.704,-2.007,,,,
03/20/2024,15:10:00 -0400,0,613,4.319,21,5,8,5.955,57.307,-1.835,,,,
03/20/2024,15:15:00 -0400,0,549,4.32,49,6,12,4.947,60.882,-1.965,,,,
03/20/2024,15:20:00 -0400,0,212,4.311,69,6,8,4.968,59.646,-2.222,,,,
03/20/2024,15:25:00 -0400,0,466,4.32,37,5,10,5.805,57.554,-1.918,,,,
03/20/2024,15:30:00 -0400,0,444,4.32,327,5,11,6.834,51.427,-2.478,,,,
03/20/2024,15:35:00 -0400,0,372,4.314,327,7,11,5.247,55.705,-2.881,,,,
03/20/2024,15:40:00 -0400,0,424,4.32,17,2,7,6.984,45.303,-4.038,,,,
03/20/2024,15:45:00 -0400,0,398,4.316,261,5,13,6.877,44.382,-4.408,,,,
03/20/2024,15:50:00 -0400,0,386,4.307,219,6,11,7.113,43.212,-4.547,,,,
03/20/2024,15:55:00 -0400,0,371,4.322,300,6,12,6.405,44.384,-4.838,,,,
03/20/2024,16:00:00 -0400,0,357,4.319,250,10,17,6.62,38.589,-6.479,,,,
03/20/2024,16:05:00 -0400,0,341,4.311,247,11,18,6.641,39.586,-6.127,,,,
03/20/2024,16:10:00 -0400,0,197,4.32,275,7,18,6.427,44.982,-4.641,,,,
03/20/2024,16:15:00 -0400,0,318,4.314,260,6,17,6.92,39.596,-5.873,,,,
03/20/2024,16:20:00 -0400,0,302,4.307,248,8,14,6.984,40.377,-5.559,,,,
03/20/2024,16:25:00 -0400,0,289,4.314,247,10,16,6.92,40.693,-5.514,,,,
03/20/2024,16:30:00 -0400,0,269,4.316,248,11,17,6.191,41.924,-5.782,,,,
03/20/2024,16:35:00 -0400,0,262,4.307,256,7,19,6.834,41.505,-5.332,,,,
03/20/2024,16:40:00 -0400,0,249,4.319,244,11,17,6.577,42.679,-5.198,,,,
03/20/2024,16:45:00 -0400,0,241,4.314,248,10,14,6.234,46.479,-4.384,,,,
03/20/2024,16:50:00 -0400,0,228,4.308,247,10,17,6.276,43.723,-5.153,,,,
03/20/2024,16:55:00 -0400,0,214,4.319,247,8,14,6.491,43.673,-4.973,,,,
03/20/2024,17:00:00 -0400,0,207,4.316,253,8,16,6.791,42.258,-5.134,,,,
03/20/2024,17:05:00 -0400,0,193,4.311,244,10,16,6.534,42.881,-5.175,,,,
03/20/2024,17:10:00 -0400,0,169,4.317,275,5,11,7.091,41.537,-5.089,,,,
03/20/2024,17:15:00 -0400,0,148,4.298,260,5,10,6.791,42.551,-5.043,,,,
03/20/2024,17:20:00 -0400,0,123,4.304,241,6,14,6.534,42.741,-5.218,,,,
03/20/2024,17:25:00 -0400,0,34,4.308,38,4,7,4.711,52.285,-4.227,,,,
03/20/2024,17:30:00 -0400,0,22,4.304,70,2,6,3.746,59.422,-3.426,,,,
03/20/2024,17:35:00 -0400,0,22,4.307,56,5,7,3.188,63.691,-3.024,,,,
03/20/2024,17:40:00 -0400,0,22,4.305,51,4,6,3.081,63.746,-3.115,,,,
03/20/2024,17:45:00 -0400,0,22,4.305,62,2,5,2.866,65.084,-3.04,,,,
03/20/2024,17:50:00 -0400,0,18,4.311,45,4,7,2.373,67.584,-3.006,,,,
03/20/2024,17:55:00 -0400,0,16,4.302,44,4,6,2.266,68.55,-2.918,,,,
03/20/2024,18:00:00 -0400,0,13,4.299,46,5,7,1.944,68.804,-3.177,,,,
03/20/2024,18:05:00 -0400,0,11,4.302,70,4,6,2.094,70.101,-2.782,,,,
03/20/2024,18:10:00 -0400,0,8,4.301,62,4,5,1.901,70.32,-2.926,,,,
03/20/2024,18:15:00 -0400,0,7,4.296,67,4,5,1.901,70.353,-2.919,,,,
03/20/2024,18:20:00 -0400,0,4,4.286,67,5,6,1.579,71.827,-2.951,,,,
03/20/2024,18:25:00 -0400,0,3,4.292,66,5,6,1.215,72.88,-3.107,,,,
03/20/2024,18:30:00 -0400,0,1,4.29,66,5,6,1.129,74.684,-2.862,,,,
03/20/2024,18:35:00 -0400,0,1,4.271,65,5,6,1.022,74.112,-3.069,,,,
03/20/2024,18:40:00 -0400,0,1,4.272,73,4,6,1.322,71.844,-3.196,,,,
03/20/2024,18:45:00 -0400,0,1,4.272,79,2,5,1.408,70.233,-3.417,,,,
03/20/2024,18:50:00 -0400,0,1,4.257,81,4,5,1.472,68.85,-3.621,,,,
03/20/2024,18:55:00 -0400,0,1,4.263,83,4,5,1.129,69.986,-3.732,,,,
03/20/2024,19:00:00 -0400,0,1,4.265,69,4,6,0.957,70.745,-3.753,,,,
03/20/2024,19:05:00 -0400,0,1,4.253,62,5,6,0.807,71.012,-3.847,,,,
03/20/2024,19:10:00 -0400,0,1,4.259,69,5,7,1.15,69.528,-3.799,,,,
03/20/2024,19:15:00 -0400,0,1,4.26,86,4,5,0.979,71.937,-3.509,,,,
03/20/2024,19:20:00 -0400,0,1,4.248,91,2,6,1,73.571,-3.188,,,,
03/20/2024,19:25:00 -0400,0,1,4.253,110,2,8,0.979,72.59,-3.389,,,,
03/20/2024,19:30:00 -0400,0,1,4.256,152,4,8,1,73.162,-3.263,,,,
03/20/2024,19:35:00 -0400,0,1,4.244,142,5,11,0.979,73.964,-3.138,,,,
