Date,Time,"Temperature (S-THB 21114839:20824084-1),°C,Cavenish Green Gables","RH (S-THB 21114839:20824084-2),%,Cavenish Green Gables","Dew Point (S-THB 21114839:20824084-3),°C,Cavenish Green Gables","Rain (S-RGB 21114839:21092075-1),mm,Cavenish Green Gables","Wind Direction (S-WCF 21114839:21107892-3),°,Cavenish Green Gables","Solar Radiation (S-LIB 21114839:21109518-1),W/m²,Cavenish Green Gables","Battery (RX3000 BATTERY 21114839:21114839-B),V,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables","Wind Speed (S-WCF 21114839:21107892-1),m/s,Cavenish Green Gables","Gust Speed (S-WCF 21114839:21107892-2),m/s,Cavenish Green Gables"
12/01/2023,01:53:00 -0400,,,,,,,4.169,,,,
12/01/2023,01:54:00 -0400,2.8,82.8,0.17,0,191,1,,16,23,,
12/01/2023,01:56:00 -0400,2.82,82.7,0.18,0,185,1,,16,20,,
12/01/2023,01:58:00 -0400,2.85,82.9,0.23,0,185,1,4.172,18,24,,
12/01/2023,02:00:00 -0400,2.85,82.9,0.23,0,187,1,,14,20,,
12/01/2023,02:02:00 -0400,2.88,82.9,0.26,0,191,1,,17,26,,
12/01/2023,02:03:00 -0400,,,,,,,4.157,,,,
12/01/2023,02:04:00 -0400,2.88,82.8,0.24,0,183,1,,17,23,,
12/01/2023,02:06:00 -0400,2.88,82.8,0.24,0,183,1,,16,23,,
12/01/2023,02:08:00 -0400,2.9,82.8,0.27,0,187,1,4.169,18,26,,
12/01/2023,02:10:00 -0400,2.88,82.8,0.24,0,194,1,,16,22,,
12/01/2023,02:12:00 -0400,2.9,82.8,0.27,0,188,1,,16,25,,
12/01/2023,02:13:00 -0400,,,,,,,4.17,,,,
12/01/2023,02:14:00 -0400,2.93,82.9,0.31,0,178,1,,20,26,,
12/01/2023,02:16:00 -0400,2.96,82.9,0.34,0,192,1,,18,23,,
12/01/2023,02:18:00 -0400,2.93,82.8,0.3,0,188,1,4.157,16,22,,
12/01/2023,02:20:00 -0400,2.96,82.9,0.34,0,190,1,,17,26,,
12/01/2023,02:22:00 -0400,2.96,82.9,0.34,0,187,1,,17,30,,
12/01/2023,02:23:00 -0400,,,,,,,4.166,,,,
12/01/2023,02:24:00 -0400,2.98,82.9,0.37,0,191,1,,18,29,,
12/01/2023,02:26:00 -0400,2.98,83.1,0.4,0,195,1,,18,29,,
12/01/2023,02:28:00 -0400,2.98,83.1,0.4,0,195,1,4.17,17,28,,
12/01/2023,02:30:00 -0400,2.98,83.2,0.42,0,183,1,,17,29,,
12/01/2023,02:32:00 -0400,3.04,83.2,0.47,0,187,1,,22,30,,
12/01/2023,02:33:00 -0400,,,,,,,4.155,,,,
12/01/2023,02:34:00 -0400,3.04,83.2,0.47,0,194,1,,18,26,,
12/01/2023,02:36:00 -0400,3.04,83.3,0.48,0,194,1,,17,26,,
12/01/2023,02:38:00 -0400,3.01,83.3,0.46,0,188,1,4.167,12,18,,
