Date,Time,"Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour"
11/1/2024,00:00:00 -0300,,,0,171,1,,,,,,14.22,14,20
11/1/2024,00:02:00 -0300,4.215,100.904,0,171,1,104.837,3.933,9.68,0.47,,14.27,16,20
11/1/2024,00:04:00 -0300,,,0,170,1,,,,,,14.19,14,19
11/1/2024,00:06:00 -0300,,,0,173,1,,,,,,14.03,12,18
11/1/2024,00:07:00 -0300,4.22,100.893,,,,104.87,3.977,9.68,0.4744,,,,
11/1/2024,00:08:00 -0300,,,0,171,1,,,,,,13.98,13,17
11/1/2024,00:10:00 -0300,,,0,174,1,,,,,,13.98,14,18
11/1/2024,00:12:00 -0300,4.197,100.884,0,171,1,104.776,3.892,9.68,0.4659,,13.98,13,18
11/1/2024,00:14:00 -0300,,,0,174,1,,,,,,13.93,12,17
11/1/2024,00:16:00 -0300,,,0,170,1,,,,,,14.03,13,19
11/1/2024,00:17:00 -0300,4.214,100.88,,,,104.681,3.801,9.68,0.4569,,,,
11/1/2024,00:18:00 -0300,,,0,174,1,,,,,,13.88,12,19
11/1/2024,00:20:00 -0300,,,0,178,1,,,,,,13.91,13,17
11/1/2024,00:22:00 -0300,4.218,100.884,0,178,1,104.639,3.755,9.68,0.4523,,13.86,12,18
11/1/2024,00:24:00 -0300,,,0,180,1,,,,,,13.88,12,19
11/1/2024,00:26:00 -0300,,,0,178,1,,,,,,13.93,13,20
11/1/2024,00:27:00 -0300,4.196,100.888,,,,104.611,3.723,9.68,0.4491,,,,
11/1/2024,00:28:00 -0300,,,0,174,1,,,,,,13.86,12,18
11/1/2024,00:30:00 -0300,,,0,174,1,,,,,,13.86,12,17
11/1/2024,00:32:00 -0300,4.214,100.885,0,170,1,104.526,3.641,9.68,0.4409,,14,13,18
11/1/2024,00:34:00 -0300,,,0,173,1,,,,,,14.05,14,22
11/1/2024,00:36:00 -0300,,,0,173,1,,,,,,14.07,14,18
11/1/2024,00:37:00 -0300,4.217,100.889,,,,104.455,3.566,9.68,0.4335,,,,
11/1/2024,00:38:00 -0300,,,0,175,1,,,,,,14.05,13,18
11/1/2024,00:40:00 -0300,,,0,174,1,,,,,,13.98,11,16
11/1/2024,00:42:00 -0300,4.196,100.894,0,171,1,104.417,3.523,9.68,0.4293,,13.93,12,17
11/1/2024,00:44:00 -0300,,,0,170,1,,,,,,14.03,13,18
11/1/2024,00:46:00 -0300,,,0,177,1,,,,,,13.86,12,18
11/1/2024,00:47:00 -0300,4.212,100.887,,,,104.323,3.436,9.68,0.4206,,,,
11/1/2024,00:48:00 -0300,,,0,174,1,,,,,,13.98,12,18
11/1/2024,00:50:00 -0300,,,0,175,1,,,,,,13.88,13,18
11/1/2024,00:52:00 -0300,4.217,100.887,0,171,1,104.328,3.441,9.68,0.4211,,13.93,12,17
11/1/2024,00:54:00 -0300,,,0,175,1,,,,,,13.88,12,17
11/1/2024,00:56:00 -0300,,,0,171,1,,,,,,14.05,14,22
11/1/2024,00:57:00 -0300,4.197,100.873,,,,104.257,3.384,9.68,0.4154,,,,
11/1/2024,00:58:00 -0300,,,0,170,1,,,,,,14.1,13,20
11/1/2024,01:00:00 -0300,,,0,173,1,,,,,,14.15,14,20
11/1/2024,01:02:00 -0300,4.212,100.855,0,167,1,104.229,3.374,9.68,0.4144,,14.15,14,22
11/1/2024,01:04:00 -0300,,,0,164,1,,,,,,14.15,14,20
11/1/2024,01:06:00 -0300,,,0,161,1,,,,,,14.17,16,26
11/1/2024,01:07:00 -0300,4.215,100.851,,,,104.163,3.312,9.68,0.4082,,,,
11/1/2024,01:08:00 -0300,,,0,163,1,,,,,,14.17,13,19
11/1/2024,01:10:00 -0300,,,0,164,1,,,,,,14.17,16,22
11/1/2024,01:12:00 -0300,4.199,100.843,0,167,1,104.149,3.306,9.68,0.4076,,14.1,13,18
11/1/2024,01:14:00 -0300,,,0,168,1,,,,,,14.15,14,20
11/1/2024,01:16:00 -0300,,,0,171,1,,,,,,14.15,14,20
11/1/2024,01:17:00 -0300,4.211,100.842,,,,104.177,3.335,9.68,0.4105,,,,
11/1/2024,01:18:00 -0300,,,0,171,1,,,,,,14.12,13,19
11/1/2024,01:20:00 -0300,,,0,168,1,,,,,,14.07,11,20
11/1/2024,01:22:00 -0300,4.215,100.823,0,170,1,104.069,3.246,9.68,0.4016,,14.17,16,24
11/1/2024,01:24:00 -0300,,,0,171,1,,,,,,14.19,17,22
11/1/2024,01:26:00 -0300,,,0,171,1,,,,,,14.17,16,22
11/1/2024,01:27:00 -0300,4.2,100.83,,,,104.045,3.215,9.68,0.3986,,,,
11/1/2024,01:28:00 -0300,,,0,173,1,,,,,,14.12,14,20
11/1/2024,01:30:00 -0300,,,0,171,1,,,,,,14.1,13,19
11/1/2024,01:32:00 -0300,4.211,100.83,0,175,1,104.04,3.21,9.68,0.3981,,14.1,13,19
11/1/2024,01:34:00 -0300,,,0,173,1,,,,,,14.12,14,22
11/1/2024,01:36:00 -0300,,,0,178,1,,,,,,13.95,12,17
11/1/2024,01:37:00 -0300,4.214,100.831,,,,103.989,3.158,9.68,0.3929,,,,
11/1/2024,01:38:00 -0300,,,0,171,1,,,,,,13.91,12,16
11/1/2024,01:40:00 -0300,,,0,177,1,,,,,,13.88,12,16
11/1/2024,01:42:00 -0300,4.193,100.828,0,177,1,103.984,3.156,9.68,0.3927,,13.86,12,18
11/1/2024,01:44:00 -0300,,,0,180,1,,,,,,13.98,13,17
11/1/2024,01:46:00 -0300,,,0,178,1,,,,,,13.95,12,16
11/1/2024,01:47:00 -0300,4.211,100.826,,,,103.956,3.13,9.68,0.3901,,,,
11/1/2024,01:48:00 -0300,,,0,177,1,,,,,,13.88,12,18
11/1/2024,01:50:00 -0300,,,0,173,1,,,,,,14.05,12,17
11/1/2024,01:52:00 -0300,4.214,100.819,0,174,1,103.923,3.104,9.68,0.3875,,14.03,10,16
11/1/2024,01:54:00 -0300,,,0,173,1,,,,,,14.07,12,16
11/1/2024,01:56:00 -0300,,,0,174,1,,,,,,14,12,17
11/1/2024,01:57:00 -0300,4.193,100.801,,,,103.918,3.117,9.68,0.3888,,,,
11/1/2024,01:58:00 -0300,,,0,175,1,,,,,,14.03,12,19
11/1/2024,02:00:00 -0300,,,0,171,1,,,,,,14.05,12,16
11/1/2024,02:02:00 -0300,4.209,100.8,0,171,1,103.989,3.189,9.68,0.396,,14.1,12,16
11/1/2024,02:04:00 -0300,,,0,173,1,,,,,,14.1,11,16
11/1/2024,02:06:00 -0300,,,0,167,1,,,,,,14.19,13,18
11/1/2024,02:07:00 -0300,4.214,100.782,,,,103.927,3.145,9.68,0.3917,,,,
11/1/2024,02:08:00 -0300,,,0,173,1,,,,,,14.22,13,18
11/1/2024,02:10:00 -0300,,,0,168,1,,,,,,14.22,12,17
11/1/2024,02:12:00 -0300,4.196,100.775,0,167,1,104.017,3.242,9.68,0.4013,,14.27,16,22
11/1/2024,02:14:00 -0300,,,0,164,1,,,,,,14.27,14,19
11/1/2024,02:16:00 -0300,,,0,167,1,,,,,,14.24,12,17
11/1/2024,02:17:00 -0300,4.209,100.751,,,,103.979,3.228,9.68,0.3999,,,,
11/1/2024,02:18:00 -0300,,,0,163,1,,,,,,14.22,13,18
11/1/2024,02:20:00 -0300,,,0,166,1,,,,,,14.17,10,16
11/1/2024,02:22:00 -0300,4.214,100.745,0,168,1,104.003,3.258,9.68,0.4028,,14.22,12,16
11/1/2024,02:24:00 -0300,,,0,173,1,,,,,,14.22,13,19
11/1/2024,02:26:00 -0300,,,0,167,1,,,,,,14.22,13,18
11/1/2024,02:27:00 -0300,4.194,100.746,,,,104.088,3.342,9.68,0.4112,,,,
11/1/2024,02:28:00 -0300,,,0,183,1,,,,,,14.17,11,18
11/1/2024,02:30:00 -0300,,,0,174,1,,,,,,14.15,13,19
11/1/2024,02:32:00 -0300,4.211,100.727,0,161,1,104.13,3.403,9.68,0.4173,,14.19,13,20
11/1/2024,02:34:00 -0300,,,0,173,1,,,,,,14.19,11,18
11/1/2024,02:36:00 -0300,,,0,170,1,,,,,,14.17,12,17
11/1/2024,02:37:00 -0300,4.212,100.711,,,,104.139,3.428,9.68,0.4198,,,,
11/1/2024,02:38:00 -0300,,,0,163,1,,,,,,14.24,13,19
11/1/2024,02:40:00 -0300,,,0,173,1,,,,,,14.24,13,19
11/1/2024,02:42:00 -0300,4.196,100.697,0,161,1,104.13,3.433,9.68,0.4203,,14.27,13,19
11/1/2024,02:44:00 -0300,,,0,167,1,,,,,,14.29,12,18
11/1/2024,02:46:00 -0300,,,0,160,1,,,,,,14.31,13,18
11/1/2024,02:47:00 -0300,4.209,100.695,,,,104.182,3.487,9.68,0.4256,,,,
11/1/2024,02:48:00 -0300,,,0,168,1,,,,,,14.31,13,23
11/1/2024,02:50:00 -0300,,,0,164,1,,,,,,14.31,12,19
11/1/2024,02:52:00 -0300,4.212,100.688,0,171,1,104.224,3.536,9.68,0.4305,,14.29,13,17
11/1/2024,02:54:00 -0300,,,0,170,1,,,,,,14.27,12,17
11/1/2024,02:56:00 -0300,,,0,166,1,,,,,,14.27,11,16
11/1/2024,02:57:00 -0300,4.197,100.685,,,,104.314,3.629,9.68,0.4397,,,,
11/1/2024,02:58:00 -0300,,,0,177,1,,,,,,14.27,11,18
11/1/2024,03:00:00 -0300,,,0,177,1,,,,,,14.31,12,17
11/1/2024,03:02:00 -0300,4.208,100.693,0,177,1,104.342,3.649,9.68,0.4418,,14.31,13,20
11/1/2024,03:04:00 -0300,,,0,178,1,,,,,,14.19,10,16
11/1/2024,03:06:00 -0300,,,0,175,1,,,,,,14.19,12,19
11/1/2024,03:07:00 -0300,4.211,100.688,,,,104.342,3.654,9.68,0.4423,,,,
11/1/2024,03:08:00 -0300,,,0,173,1,,,,,,14.22,12,17
11/1/2024,03:10:00 -0300,,,0,175,1,,,,,,14.29,13,19
11/1/2024,03:12:00 -0300,4.19,100.687,0,173,1,104.469,3.782,9.68,0.455,,14.29,12,18
11/1/2024,03:14:00 -0300,,,0,177,1,,,,,,14.31,12,17
11/1/2024,03:16:00 -0300,,,0,175,1,,,,,,14.27,12,16
11/1/2024,03:17:00 -0300,4.208,100.684,,,,104.554,3.87,9.68,0.4638,,,,
11/1/2024,03:18:00 -0300,,,0,173,1,,,,,,14.24,12,17
11/1/2024,03:20:00 -0300,,,0,168,1,,,,,,14.34,14,24
11/1/2024,03:22:00 -0300,4.211,100.663,0,170,1,104.545,3.882,9.68,0.4649,,14.41,14,20
11/1/2024,03:24:00 -0300,,,0,167,1,,,,,,14.39,12,17
11/1/2024,03:26:00 -0300,,,0,167,1,,,,,,14.46,16,20
11/1/2024,03:27:00 -0300,4.193,100.667,,,,104.658,3.991,9.68,0.4758,,,,
11/1/2024,03:28:00 -0300,,,0,173,1,,,,,,14.43,16,19
11/1/2024,03:30:00 -0300,,,0,171,1,,,,,,14.46,16,24
11/1/2024,03:32:00 -0300,4.208,100.654,0,173,1,104.658,4.004,9.68,0.4771,,14.39,13,24
11/1/2024,03:34:00 -0300,,,0,170,1,,,,,,14.43,16,26
11/1/2024,03:36:00 -0300,,,0,174,1,,,,,,14.46,17,24
11/1/2024,03:37:00 -0300,4.211,100.656,,,,104.757,4.101,9.68,0.4867,,,,
11/1/2024,03:38:00 -0300,,,0,174,1,,,,,,14.41,17,23
11/1/2024,03:40:00 -0300,,,0,171,1,,,,,,14.46,17,24
11/1/2024,03:42:00 -0300,4.191,100.658,0,175,1,104.837,4.179,9.68,0.4945,,14.41,16,23
11/1/2024,03:44:00 -0300,,,0,171,1,,,,,,14.39,16,22
11/1/2024,03:46:00 -0300,,,0,178,1,,,,,,14.43,16,25
11/1/2024,03:47:00 -0300,4.208,100.654,,,,104.865,4.211,9.68,0.4977,,,,
11/1/2024,03:48:00 -0300,,,0,175,1,,,,,,14.43,17,24
11/1/2024,03:50:00 -0300,,,0,174,1,,,,,,14.36,14,25
11/1/2024,03:52:00 -0300,4.212,100.647,0,177,1,104.908,4.261,9.68,0.5026,,14.29,14,24
11/1/2024,03:54:00 -0300,,,0,177,1,,,,,,14.34,14,23
11/1/2024,03:56:00 -0300,,,0,173,1,,,,,,14.36,14,20
11/1/2024,03:57:00 -0300,4.194,100.635,,,,104.988,4.353,9.68,0.5118,,,,
11/1/2024,03:58:00 -0300,,,0,170,1,,,,,,14.46,14,22
11/1/2024,04:00:00 -0300,,,0,170,1,,,,,,14.46,14,20
11/1/2024,04:02:00 -0300,4.208,100.614,0,173,1,104.964,4.35,9.68,0.5115,,14.53,17,23
11/1/2024,04:04:00 -0300,,,0,173,1,,,,,,14.53,14,20
11/1/2024,04:06:00 -0300,,,0,173,1,,,,,,14.53,14,19
11/1/2024,04:07:00 -0300,4.211,100.621,,,,105.054,4.433,9.68,0.5197,,,,
11/1/2024,04:08:00 -0300,,,0,171,1,,,,,,14.53,14,22
11/1/2024,04:10:00 -0300,,,0,173,1,,,,,,14.55,17,24
11/1/2024,04:12:00 -0300,4.193,100.603,0,173,1,105.124,4.521,9.68,0.5285,,14.53,16,20
11/1/2024,04:14:00 -0300,,,0,170,1,,,,,,14.62,16,20
11/1/2024,04:16:00 -0300,,,0,171,1,,,,,,14.62,16,26
11/1/2024,04:17:00 -0300,4.208,100.598,,,,105.143,4.545,9.68,0.5309,,,,
11/1/2024,04:18:00 -0300,,,0,167,1,,,,,,14.67,16,23
11/1/2024,04:20:00 -0300,,,0,177,1,,,,,,14.7,17,26
11/1/2024,04:22:00 -0300,4.211,100.587,0,175,1,105.228,4.641,9.68,0.5405,,14.7,13,22
11/1/2024,04:24:00 -0300,,,0,178,1,,,,,,14.65,16,23
11/1/2024,04:26:00 -0300,,,0,178,1,,,,,,14.65,16,23
11/1/2024,04:27:00 -0300,4.197,100.574,,,,105.247,4.673,9.68,0.5436,,,,
11/1/2024,04:28:00 -0300,,,0,174,1,,,,,,14.72,17,23
11/1/2024,04:30:00 -0300,,,0,173,1,,,,,,14.79,17,20
11/1/2024,04:32:00 -0300,4.208,100.573,0,173,1,105.36,4.787,9.68,0.555,,14.86,17,24
11/1/2024,04:34:00 -0300,,,0,173,1,,,,,,14.84,17,23
11/1/2024,04:36:00 -0300,,,0,175,1,,,,,,14.91,17,24
11/1/2024,04:37:00 -0300,4.211,100.562,,,,105.407,4.845,9.68,0.5608,,,,
11/1/2024,04:38:00 -0300,,,0,173,1,,,,,,14.94,17,24
11/1/2024,04:40:00 -0300,,,0,171,1,,,,,,14.98,17,25
11/1/2024,04:42:00 -0300,4.187,100.556,0,175,1,105.412,4.856,9.68,0.5618,,14.98,16,24
11/1/2024,04:44:00 -0300,,,0,175,1,,,,,,14.96,17,22
11/1/2024,04:46:00 -0300,,,0,175,1,,,,,,15.01,18,30
11/1/2024,04:47:00 -0300,4.206,100.548,,,,105.527,4.979,9.78,0.574,,,,
11/1/2024,04:48:00 -0300,,,0,178,1,,,,,,14.86,17,25
11/1/2024,04:50:00 -0300,,,0,174,1,,,,,,14.89,17,23
11/1/2024,04:52:00 -0300,4.209,100.569,0,181,1,105.605,5.036,9.68,0.5798,,14.91,18,28
11/1/2024,04:54:00 -0300,,,0,177,1,,,,,,14.79,14,22
11/1/2024,04:56:00 -0300,,,0,180,1,,,,,,14.91,17,29
11/1/2024,04:57:00 -0300,4.188,100.57,,,,105.673,5.103,9.78,0.5864,,,,
11/1/2024,04:58:00 -0300,,,0,177,1,,,,,,14.79,13,20
11/1/2024,05:00:00 -0300,,,0,173,1,,,,,,14.86,16,22
11/1/2024,05:02:00 -0300,4.208,100.55,0,178,1,105.649,5.099,9.78,0.586,,15.03,17,22
11/1/2024,05:04:00 -0300,,,0,177,1,,,,,,15.08,17,24
11/1/2024,05:06:00 -0300,,,0,173,1,,,,,,14.94,13,19
11/1/2024,05:07:00 -0300,4.211,100.55,,,,105.72,5.17,9.78,0.5931,,,,
11/1/2024,05:08:00 -0300,,,0,180,1,,,,,,15.08,16,23
11/1/2024,05:10:00 -0300,,,0,175,1,,,,,,15.03,14,23
11/1/2024,05:12:00 -0300,4.191,100.56,0,183,1,105.786,5.226,9.78,0.5986,,14.91,13,19
11/1/2024,05:14:00 -0300,,,0,177,1,,,,,,14.94,13,22
11/1/2024,05:16:00 -0300,,,0,183,1,,,,,,15.03,16,23
11/1/2024,05:17:00 -0300,4.206,100.561,,,,105.753,5.192,9.78,0.5953,,,,
11/1/2024,05:18:00 -0300,,,0,183,1,,,,,,15.2,16,23
11/1/2024,05:20:00 -0300,,,0,185,1,,,,,,15.15,13,20
11/1/2024,05:22:00 -0300,4.209,100.568,0,185,1,105.923,5.355,9.78,0.6114,,15.22,12,19
11/1/2024,05:24:00 -0300,,,0,185,1,,,,,,15.17,13,22
11/1/2024,05:26:00 -0300,,,0,184,1,,,,,,15.22,14,20
11/1/2024,05:27:00 -0300,4.191,100.576,,,,105.989,5.413,9.78,0.6172,,,,
11/1/2024,05:28:00 -0300,,,0,184,1,,,,,,15.27,14,19
11/1/2024,05:30:00 -0300,,,0,181,1,,,,,,15.34,17,23
11/1/2024,05:32:00 -0300,4.206,100.563,0,173,1,106.031,5.468,9.78,0.6227,,15.44,16,23
11/1/2024,05:34:00 -0300,,,0,175,1,,,,,,15.49,17,23
11/1/2024,05:36:00 -0300,,,0,177,1,,,,,,15.32,14,20
11/1/2024,05:37:00 -0300,4.209,100.564,,,,105.956,5.392,9.78,0.6151,,,,
11/1/2024,05:38:00 -0300,,,0,178,1,,,,,,15.27,13,22
11/1/2024,05:40:00 -0300,,,0,175,1,,,,,,15.29,13,18
11/1/2024,05:42:00 -0300,4.194,100.562,0,180,1,106.102,5.54,9.78,0.6299,,15.37,14,23
11/1/2024,05:44:00 -0300,,,0,181,1,,,,,,15.22,13,20
11/1/2024,05:46:00 -0300,,,0,174,1,,,,,,15.13,13,18
11/1/2024,05:47:00 -0300,4.206,100.56,,,,106.215,5.655,9.78,0.6413,,,,
11/1/2024,05:48:00 -0300,,,0,178,1,,,,,,15.2,12,16
11/1/2024,05:50:00 -0300,,,0,175,1,,,,,,15.2,12,18
11/1/2024,05:52:00 -0300,4.211,100.555,0,180,1,106.265,5.71,9.68,0.6468,,15.01,12,16
11/1/2024,05:54:00 -0300,,,0,173,1,,,,,,15.29,13,20
11/1/2024,05:56:00 -0300,,,0,180,1,,,,,,15.13,13,20
11/1/2024,05:57:00 -0300,4.196,100.547,,,,106.241,5.694,9.68,0.6453,,,,
11/1/2024,05:58:00 -0300,,,0,174,1,,,,,,15.06,11,19
11/1/2024,06:00:00 -0300,,,0,178,1,,,,,,15.2,12,17
11/1/2024,06:02:00 -0300,4.206,100.558,0,181,1,106.326,5.768,9.68,0.6526,,15.06,12,16
11/1/2024,06:04:00 -0300,,,0,187,1,,,,,,14.98,12,17
11/1/2024,06:06:00 -0300,,,0,180,1,,,,,,14.98,12,17
11/1/2024,06:07:00 -0300,4.209,100.558,,,,106.468,5.91,9.68,0.6667,,,,
11/1/2024,06:08:00 -0300,,,0,181,1,,,,,,15.08,12,20
11/1/2024,06:10:00 -0300,,,0,174,1,,,,,,15.03,11,17
11/1/2024,06:12:00 -0300,4.19,100.554,0,180,1,106.529,5.975,9.68,0.6732,,14.91,11,13
11/1/2024,06:14:00 -0300,,,0,177,1,,,,,,15.01,12,18
11/1/2024,06:16:00 -0300,,,0,177,1,,,,,,14.98,12,18
11/1/2024,06:17:00 -0300,4.208,100.543,,,,106.584,6.041,9.58,0.6797,,,,
11/1/2024,06:18:00 -0300,,,0,173,1,,,,,,15.08,11,13
11/1/2024,06:20:00 -0300,,,0,175,1,,,,,,14.98,11,16
11/1/2024,06:22:00 -0300,4.211,100.542,0,171,1,106.655,6.113,9.58,0.6869,,15.17,11,16
11/1/2024,06:24:00 -0300,,,0,181,1,,,,,,15.03,10,16
11/1/2024,06:26:00 -0300,,,0,173,1,,,,,,15.2,12,17
11/1/2024,06:27:00 -0300,4.19,100.55,,,,106.683,6.133,9.58,0.6889,,,,
11/1/2024,06:28:00 -0300,,,0,187,1,,,,,,15.2,12,16
11/1/2024,06:30:00 -0300,,,0,180,1,,,,,,15.2,13,24
11/1/2024,06:32:00 -0300,4.206,100.53,0,175,1,106.763,6.233,9.58,0.6988,,15.27,13,18
11/1/2024,06:34:00 -0300,,,0,170,1,,,,,,15.37,12,17
11/1/2024,06:36:00 -0300,,,0,173,1,,,,,,15.41,12,18
11/1/2024,06:37:00 -0300,4.209,100.535,,,,106.87,6.335,9.48,0.709,,,,
11/1/2024,06:38:00 -0300,,,0,183,1,,,,,,15.29,13,19
11/1/2024,06:40:00 -0300,,,0,171,1,,,,,,15.27,12,17
11/1/2024,06:42:00 -0300,4.193,100.521,0,173,1,106.887,6.366,9.39,0.7121,,15.1,10,13
11/1/2024,06:44:00 -0300,,,0,171,1,,,,,,15.27,12,16
11/1/2024,06:46:00 -0300,,,0,177,1,,,,,,15.2,13,22
11/1/2024,06:47:00 -0300,4.206,100.527,,,,106.951,6.424,9.29,0.7178,,,,
11/1/2024,06:48:00 -0300,,,0,175,1,,,,,,15.06,11,16
11/1/2024,06:50:00 -0300,,,0,178,1,,,,,,15.03,12,17
11/1/2024,06:52:00 -0300,4.209,100.528,0,180,1,107.163,6.635,9.29,0.7389,,14.89,11,14
11/1/2024,06:54:00 -0300,,,0,178,1,,,,,,14.98,13,19
11/1/2024,06:56:00 -0300,,,0,173,1,,,,,,15.06,11,14
11/1/2024,06:57:00 -0300,4.193,100.51,,,,107.126,6.616,9.29,0.7369,,,,
11/1/2024,06:58:00 -0300,,,0,173,1,,,,,,15.2,14,19
11/1/2024,07:00:00 -0300,,,0,174,1,,,,,,15.37,11,16
11/1/2024,07:02:00 -0300,4.206,100.501,0,174,1,107.088,6.587,9.29,0.734,,15.39,12,18
11/1/2024,07:04:00 -0300,,,0,171,1,,,,,,15.39,12,19
11/1/2024,07:06:00 -0300,,,0,171,1,,,,,,15.37,14,19
11/1/2024,07:07:00 -0300,4.209,100.504,,,,107.19,6.686,9.19,0.7439,,,,
11/1/2024,07:08:00 -0300,,,0,173,1,,,,,,15.34,12,17
11/1/2024,07:10:00 -0300,,,0,177,1,,,,,,15.17,12,20
11/1/2024,07:12:00 -0300,4.194,100.511,0,177,1,107.345,6.834,9.19,0.7587,,15.17,12,17
11/1/2024,07:14:00 -0300,,,0,174,1,,,,,,15.08,11,16
11/1/2024,07:16:00 -0300,,,0,178,1,,,,,,15.08,10,16
11/1/2024,07:17:00 -0300,4.206,100.512,,,,107.284,6.772,9.19,0.7525,,,,
11/1/2024,07:18:00 -0300,,,0,178,1,,,,,,15.06,13,18
11/1/2024,07:20:00 -0300,,,0,177,1,,,,,,14.98,11,14
11/1/2024,07:22:00 -0300,4.209,100.519,0,180,1,107.36,6.841,9.19,0.7593,,15.06,12,17
11/1/2024,07:24:00 -0300,,,0,178,1,,,,,,15.08,12,17
11/1/2024,07:26:00 -0300,,,0,177,1,,,,,,15.08,12,17
11/1/2024,07:27:00 -0300,4.196,100.513,,,,107.397,6.884,9.19,0.7636,,,,
11/1/2024,07:28:00 -0300,,,0,181,1,,,,,,15.01,11,16
11/1/2024,07:30:00 -0300,,,0,185,1,,,,,,15.06,10,13
11/1/2024,07:32:00 -0300,4.206,100.52,0,192,1,107.496,6.976,9.19,0.7728,,15.15,12,19
11/1/2024,07:34:00 -0300,,,0,175,1,,,,,,15.15,11,16
11/1/2024,07:36:00 -0300,,,0,185,1,,,,,,15.03,7,12
11/1/2024,07:37:00 -0300,4.209,100.536,,,,107.572,7.036,9.19,0.7787,,,,
11/1/2024,07:38:00 -0300,,,0,191,1,,,,,,15.08,8,14
11/1/2024,07:40:00 -0300,,,0,205,1,,,,,,15.1,10,14
11/1/2024,07:42:00 -0300,4.188,100.537,0,205,1,107.657,7.12,9.19,0.787,,15.17,12,16
11/1/2024,07:44:00 -0300,,,0,202,1,,,,,,15.27,13,18
11/1/2024,07:46:00 -0300,,,0,204,1,,,,,,15.32,12,16
11/1/2024,07:47:00 -0300,4.208,100.543,,,,107.671,7.128,9.19,0.7879,,,,
11/1/2024,07:48:00 -0300,,,0,202,1,,,,,,15.22,11,17
11/1/2024,07:50:00 -0300,,,0,198,1,,,,,,15.17,11,16
11/1/2024,07:52:00 -0300,4.212,100.556,0,194,1,107.734,7.178,9.29,0.7928,,15.15,12,17
11/1/2024,07:54:00 -0300,,,0,197,1,,,,,,15.15,13,18
11/1/2024,07:56:00 -0300,,,0,194,1,,,,,,15.17,11,17
11/1/2024,07:57:00 -0300,4.191,100.557,,,,107.814,7.257,9.29,0.8007,,,,
11/1/2024,07:58:00 -0300,,,0,192,1,,,,,,15.22,11,16
11/1/2024,08:00:00 -0300,,,0,197,1,,,,,,15.22,12,16
11/1/2024,08:02:00 -0300,4.209,100.563,0,194,2,107.805,7.242,9.29,0.7992,,15.15,12,18
11/1/2024,08:04:00 -0300,,,0,192,2,,,,,,15.15,11,19
11/1/2024,08:06:00 -0300,,,0,191,2,,,,,,15.22,14,23
11/1/2024,08:07:00 -0300,4.217,100.57,,,,107.889,7.319,9.29,0.8069,,,,
11/1/2024,08:08:00 -0300,,,0,190,2,,,,,,15.13,11,16
11/1/2024,08:10:00 -0300,,,0,187,2,,,,,,15.06,10,16
11/1/2024,08:12:00 -0300,4.196,100.563,0,188,2,107.927,7.364,9.29,0.8114,,15.01,8,13
11/1/2024,08:14:00 -0300,,,0,187,2,,,,,,15.03,11,17
11/1/2024,08:16:00 -0300,,,0,184,2,,,,,,15.03,11,17
11/1/2024,08:17:00 -0300,4.214,100.558,,,,107.901,7.343,9.39,0.8092,,,,
11/1/2024,08:18:00 -0300,,,0,191,3,,,,,,15.03,11,14
11/1/2024,08:20:00 -0300,,,0,188,3,,,,,,15.06,11,16
11/1/2024,08:22:00 -0300,4.223,100.554,0,191,3,107.887,7.333,9.39,0.8082,,14.94,10,13
11/1/2024,08:24:00 -0300,,,0.2,184,3,,,,,,15.1,11,17
11/1/2024,08:26:00 -0300,,,0,190,2,,,,,,14.96,8,13
11/1/2024,08:27:00 -0300,4.202,100.551,,,,107.861,7.31,9.29,0.806,,,,
11/1/2024,08:28:00 -0300,,,0.2,190,3,,,,,,14.72,11,17
11/1/2024,08:30:00 -0300,,,0,185,3,,,,,,14.62,11,18
11/1/2024,08:32:00 -0300,4.22,100.541,0.2,177,2,108.022,7.481,9.29,0.8229,,14.53,10,13
11/1/2024,08:34:00 -0300,,,0,175,2,,,,,,14.58,11,14
11/1/2024,08:36:00 -0300,,,0,180,2,,,,,,14.51,11,16
11/1/2024,08:37:00 -0300,4.224,100.557,,,,107.817,7.26,9.19,0.801,,,,
11/1/2024,08:38:00 -0300,,,0,181,2,,,,,,14.31,8,12
11/1/2024,08:40:00 -0300,,,0,184,2,,,,,,14.27,10,13
