Date,Time,"Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour"
1/1/2024,00:00:00 -0400,,,0,268,1,,,,,,-1.76,14,19
1/1/2024,00:01:00 -0400,4.173,,,,,,,,,,,,
1/1/2024,00:02:00 -0400,,,0,260,1,,,,,,-1.78,13,20
1/1/2024,00:04:00 -0400,,,0,257,1,,,,,,-1.76,16,20
1/1/2024,00:06:00 -0400,4.178,,0,268,1,,,,,,-1.7,16,20
1/1/2024,00:08:00 -0400,,,0,264,1,,,,,,-1.76,11,17
1/1/2024,00:10:00 -0400,,,0,261,1,,,,,,-1.81,13,18
1/1/2024,00:11:00 -0400,4.157,,,,,,,,,,,,
1/1/2024,00:12:00 -0400,,,0,268,1,,,,,,-1.84,16,24
1/1/2024,00:14:00 -0400,,,0,268,1,,,,,,-1.84,11,18
1/1/2024,00:16:00 -0400,4.172,,0,260,1,,,,,,-1.81,13,18
1/1/2024,00:18:00 -0400,,,0,258,1,,,,,,-1.84,13,17
1/1/2024,00:20:00 -0400,,,0,267,1,,,,,,-1.87,13,18
1/1/2024,00:21:00 -0400,4.176,,,,,,,,,,,,
1/1/2024,00:22:00 -0400,,,0,264,1,,,,,,-1.84,12,18
1/1/2024,00:24:00 -0400,,,0,270,1,,,,,,-1.87,13,19
1/1/2024,00:26:00 -0400,4.158,,0,270,1,,,,,,-1.93,12,18
1/1/2024,00:28:00 -0400,,,0,267,1,,,,,,-1.93,16,20
1/1/2024,00:30:00 -0400,,,0,272,1,,,,,,-1.81,12,14
1/1/2024,00:31:00 -0400,4.17,,,,,,,,,,,,
1/1/2024,00:32:00 -0400,,,0,271,1,,,,,,-1.99,12,18
1/1/2024,00:34:00 -0400,,,0,268,1,,,,,,-1.99,12,18
1/1/2024,00:36:00 -0400,4.175,,0,264,1,,,,,,-1.99,12,19
1/1/2024,00:38:00 -0400,,,0,281,1,,,,,,-2.04,13,17
1/1/2024,00:40:00 -0400,,,0,271,1,,,,,,-1.87,11,14
1/1/2024,00:41:00 -0400,4.16,,,,,,,,,,,,
1/1/2024,00:42:00 -0400,,,0,264,1,,,,,,-1.99,13,18
1/1/2024,00:44:00 -0400,,,0,268,1,,,,,,-2.07,16,23
1/1/2024,00:46:00 -0400,4.17,,0,284,1,,,,,,-2.04,14,22
1/1/2024,00:48:00 -0400,,,0,271,1,,,,,,-2.04,10,13
1/1/2024,00:50:00 -0400,,,0,270,1,,,,,,-2.1,13,19
1/1/2024,00:51:00 -0400,4.173,,,,,,,,,,,,
1/1/2024,00:52:00 -0400,,,0,267,1,,,,,,-2.13,12,18
1/1/2024,00:54:00 -0400,,,0,264,1,,,,,,-2.07,12,16
1/1/2024,00:56:00 -0400,4.154,,0,268,1,,,,,,-2.07,11,16
1/1/2024,00:58:00 -0400,,,0,265,1,,,,,,-2.16,13,20
1/1/2024,01:00:00 -0400,,,0,272,1,,,,,,-2.13,12,16
1/1/2024,01:01:00 -0400,4.169,,,,,,,,,,,,
1/1/2024,01:02:00 -0400,,,0,270,1,,,,,,-2.1,12,18
1/1/2024,01:04:00 -0400,,,0,267,1,,,,,,-2.16,11,14
1/1/2024,01:06:00 -0400,4.175,,0,268,1,,,,,,-2.16,13,18
1/1/2024,01:08:00 -0400,,,0,264,1,,,,,,-2.22,18,23
1/1/2024,01:10:00 -0400,,,0,270,1,,,,,,-2.16,12,18
1/1/2024,01:11:00 -0400,4.155,,,,,,,,,,,,
1/1/2024,01:12:00 -0400,,,0,263,1,,,,,,-2.16,12,16
1/1/2024,01:14:00 -0400,,,0,253,1,,,,,,-2.19,10,13
1/1/2024,01:16:00 -0400,4.167,,0,261,1,,,,,,-2.25,10,16
1/1/2024,01:18:00 -0400,,,0,271,1,,,,,,-2.28,13,17
1/1/2024,01:20:00 -0400,,,0,275,1,,,,,,-2.25,12,17
1/1/2024,01:21:00 -0400,4.173,,,,,,,,,,,,
1/1/2024,01:22:00 -0400,,,0,260,1,,,,,,-2.28,10,14
1/1/2024,01:24:00 -0400,,,0,265,1,,,,,,-2.25,10,14
1/1/2024,01:26:00 -0400,4.157,,0,264,1,,,,,,-2.25,11,16
1/1/2024,01:28:00 -0400,,,0,265,1,,,,,,-2.28,11,14
1/1/2024,01:30:00 -0400,,,0,270,1,,,,,,-2.3,10,14
1/1/2024,01:31:00 -0400,4.166,,,,,,,,,,,,
1/1/2024,01:32:00 -0400,,,0,254,1,,,,,,-2.39,10,16
1/1/2024,01:34:00 -0400,,,0,264,1,,,,,,-2.36,12,17
1/1/2024,01:36:00 -0400,4.17,,0,275,1,,,,,,-2.33,11,17
1/1/2024,01:38:00 -0400,,,0,272,1,,,,,,-2.39,10,14
1/1/2024,01:40:00 -0400,,,0,260,1,,,,,,-2.39,12,17
1/1/2024,01:41:00 -0400,4.154,,,,,,,,,,,,
1/1/2024,01:42:00 -0400,,,0,268,1,,,,,,-2.45,14,18
1/1/2024,01:44:00 -0400,,,0,270,1,,,,,,-2.48,13,17
1/1/2024,01:46:00 -0400,4.164,,0,263,1,,,,,,-2.42,11,14
1/1/2024,01:48:00 -0400,,,0,263,1,,,,,,-2.42,12,19
1/1/2024,01:50:00 -0400,,,0,270,1,,,,,,-2.51,12,17
1/1/2024,01:51:00 -0400,4.17,,,,,,,,,,,,
1/1/2024,01:52:00 -0400,,,0,274,1,,,,,,-2.48,13,22
1/1/2024,01:54:00 -0400,,,0,275,1,,,,,,-2.42,13,17
1/1/2024,01:56:00 -0400,4.152,,0,274,1,,,,,,-2.6,13,17
1/1/2024,01:58:00 -0400,,,0,272,1,,,,,,-2.48,11,16
1/1/2024,02:00:00 -0400,,,0,261,1,,,,,,-2.57,10,17
1/1/2024,02:01:00 -0400,4.163,,,,,,,,,,,,
1/1/2024,02:02:00 -0400,,,0,270,1,,,,,,-2.51,11,14
1/1/2024,02:04:00 -0400,,,0,263,1,,,,,,-2.54,10,16
1/1/2024,02:06:00 -0400,4.169,,0,272,1,,,,,,-2.51,11,17
1/1/2024,02:08:00 -0400,,,0,258,1,,,,,,-2.51,12,17
1/1/2024,02:10:00 -0400,,,0,264,1,,,,,,-2.54,10,14
1/1/2024,02:11:00 -0400,4.149,,,,,,,,,,,,
1/1/2024,02:12:00 -0400,,,0,275,1,,,,,,-2.51,10,14
1/1/2024,02:14:00 -0400,,,0,281,1,,,,,,-2.57,10,12
1/1/2024,02:16:00 -0400,4.164,,0,271,1,,,,,,-2.62,11,16
1/1/2024,02:18:00 -0400,,,0,284,1,,,,,,-2.51,10,16
1/1/2024,02:20:00 -0400,,,0,284,1,,,,,,-2.57,12,17
1/1/2024,02:21:00 -0400,4.167,,,,,,,,,,,,
1/1/2024,02:22:00 -0400,,,0,286,1,,,,,,-2.51,14,20
1/1/2024,02:24:00 -0400,,,0,282,1,,,,,,-2.57,10,12
1/1/2024,02:26:00 -0400,4.151,,0,277,1,,,,,,-2.51,11,16
1/1/2024,02:28:00 -0400,,,0,272,1,,,,,,-2.57,11,17
1/1/2024,02:30:00 -0400,,,0,267,1,,,,,,-2.57,12,17
1/1/2024,02:31:00 -0400,4.163,,,,,,,,,,,,
1/1/2024,02:32:00 -0400,,,0,278,1,,,,,,-2.48,10,14
1/1/2024,02:34:00 -0400,,,0,264,1,,,,,,-2.45,10,14
1/1/2024,02:36:00 -0400,4.167,,0,272,1,,,,,,-2.54,10,12
1/1/2024,02:38:00 -0400,,,0,272,1,,,,,,-2.6,11,16
1/1/2024,02:40:00 -0400,,,0,265,1,,,,,,-2.42,10,12
1/1/2024,02:41:00 -0400,4.143,,,,,,,,,,,,
1/1/2024,02:42:00 -0400,,,0,282,1,,,,,,-2.48,10,13
1/1/2024,02:44:00 -0400,,,0,264,1,,,,,,-2.54,7,13
1/1/2024,02:46:00 -0400,4.163,,0,264,1,,,,,,-2.6,8,16
1/1/2024,02:48:00 -0400,,,0,268,1,,,,,,-2.48,11,16
1/1/2024,02:50:00 -0400,,,0,263,1,,,,,,-2.62,13,18
1/1/2024,02:51:00 -0400,4.166,,,,,,,,,,,,
1/1/2024,02:52:00 -0400,,,0,267,1,,,,,,-2.54,14,22
1/1/2024,02:54:00 -0400,,,0,274,1,,,,,,-2.57,13,19
1/1/2024,02:56:00 -0400,4.148,,0,275,1,,,,,,-2.57,14,18
1/1/2024,02:58:00 -0400,,,0,270,1,,,,,,-2.54,14,18
1/1/2024,03:00:00 -0400,,,0,261,1,,,,,,-2.57,14,18
1/1/2024,03:01:00 -0400,4.161,,,,,,,,,,,,
1/1/2024,03:02:00 -0400,,,0,264,1,,,,,,-2.6,13,18
1/1/2024,03:04:00 -0400,,,0,277,1,,,,,,-2.57,13,17
1/1/2024,03:06:00 -0400,4.166,,0,265,1,,,,,,-2.57,13,17
1/1/2024,03:08:00 -0400,,,0,256,1,,,,,,-2.62,13,18
1/1/2024,03:10:00 -0400,,,0,263,1,,,,,,-2.54,12,17
1/1/2024,03:11:00 -0400,4.149,,,,,,,,,,,,
1/1/2024,03:12:00 -0400,,,0,264,1,,,,,,-2.6,14,19
1/1/2024,03:14:00 -0400,,,0,270,1,,,,,,-2.57,14,18
1/1/2024,03:16:00 -0400,4.16,,0,258,1,,,,,,-2.57,13,18
1/1/2024,03:18:00 -0400,,,0,270,1,,,,,,-2.65,13,17
1/1/2024,03:20:00 -0400,,,0,275,1,,,,,,-2.51,12,16
1/1/2024,03:21:00 -0400,4.166,,,,,,,,,,,,
1/1/2024,03:22:00 -0400,,,0,267,1,,,,,,-2.65,14,19
1/1/2024,03:24:00 -0400,,,0,265,1,,,,,,-2.6,14,20
1/1/2024,03:26:00 -0400,4.139,,0,277,1,,,,,,-2.6,12,17
1/1/2024,03:28:00 -0400,,,0,261,1,,,,,,-2.68,10,14
1/1/2024,03:30:00 -0400,,,0,264,1,,,,,,-2.68,12,17
1/1/2024,03:31:00 -0400,4.16,,,,,,,,,,,,
1/1/2024,03:32:00 -0400,,,0,260,1,,,,,,-2.65,10,12
1/1/2024,03:34:00 -0400,,,0,260,1,,,,,,-2.62,11,13
1/1/2024,03:36:00 -0400,4.164,,0,265,1,,,,,,-2.62,7,10
1/1/2024,03:38:00 -0400,,,0,261,1,,,,,,-2.71,8,12
1/1/2024,03:40:00 -0400,,,0,261,1,,,,,,-2.71,10,12
1/1/2024,03:41:00 -0400,4.146,,,,,,,,,,,,
1/1/2024,03:42:00 -0400,,,0,268,1,,,,,,-2.74,10,13
1/1/2024,03:44:00 -0400,,,0,263,1,,,,,,-2.71,8,12
1/1/2024,03:46:00 -0400,4.158,,0,270,1,,,,,,-2.62,7,14
1/1/2024,03:48:00 -0400,,,0,275,1,,,,,,-2.71,7,10
1/1/2024,03:50:00 -0400,,,0,258,1,,,,,,-2.68,6,10
1/1/2024,03:51:00 -0400,4.164,,,,,,,,,,,,
1/1/2024,03:52:00 -0400,,,0,261,1,,,,,,-2.74,6,11
1/1/2024,03:54:00 -0400,,,0,263,1,,,,,,-2.77,8,12
1/1/2024,03:56:00 -0400,4.146,,0,256,1,,,,,,-2.68,10,13
1/1/2024,03:58:00 -0400,,,0,250,1,,,,,,-2.68,10,13
1/1/2024,04:00:00 -0400,,,0,243,1,,,,,,-2.68,8,12
1/1/2024,04:01:00 -0400,4.158,,,,,,,,,,,,
1/1/2024,04:02:00 -0400,,,0,246,1,,,,,,-2.71,13,18
1/1/2024,04:04:00 -0400,,,0,253,1,,,,,,-2.71,12,16
1/1/2024,04:06:00 -0400,4.163,,0,251,1,,,,,,-2.74,10,12
1/1/2024,04:08:00 -0400,,,0,241,1,,,,,,-2.77,10,12
1/1/2024,04:10:00 -0400,,,0,247,1,,,,,,-2.68,10,14
1/1/2024,04:11:00 -0400,4.137,,,,,,,,,,,,
1/1/2024,04:12:00 -0400,,,0,243,1,,,,,,-2.8,11,16
1/1/2024,04:14:00 -0400,,,0,250,1,,,,,,-2.83,11,14
1/1/2024,04:16:00 -0400,4.158,,0,254,1,,,,,,-2.77,11,17
1/1/2024,04:18:00 -0400,,,0,265,1,,,,,,-2.8,13,18
1/1/2024,04:20:00 -0400,,,0,264,1,,,,,,-2.83,12,17
1/1/2024,04:21:00 -0400,4.163,,,,,,,,,,,,
1/1/2024,04:22:00 -0400,,,0,264,1,,,,,,-2.77,10,16
1/1/2024,04:24:00 -0400,,,0,256,1,,,,,,-2.86,12,16
1/1/2024,04:26:00 -0400,4.143,,0,261,1,,,,,,-2.92,13,17
1/1/2024,04:28:00 -0400,,,0,260,1,,,,,,-2.92,12,16
1/1/2024,04:30:00 -0400,,,0,258,1,,,,,,-2.86,10,13
1/1/2024,04:31:00 -0400,4.157,,,,,,,,,,,,
1/1/2024,04:32:00 -0400,,,0,275,1,,,,,,-2.86,11,16
1/1/2024,04:34:00 -0400,,,0,275,1,,,,,,-2.83,10,12
1/1/2024,04:36:00 -0400,4.161,,0,256,1,,,,,,-2.92,10,14
1/1/2024,04:38:00 -0400,,,0,248,1,,,,,,-2.83,8,13
1/1/2024,04:40:00 -0400,,,0,246,1,,,,,,-2.92,10,13
1/1/2024,04:41:00 -0400,4.145,,,,,,,,,,,,
1/1/2024,04:42:00 -0400,,,0,253,1,,,,,,-2.89,11,13
1/1/2024,04:44:00 -0400,,,0,253,1,,,,,,-2.95,13,17
1/1/2024,04:46:00 -0400,4.155,,0,263,1,,,,,,-2.86,10,12
1/1/2024,04:48:00 -0400,,,0,272,1,,,,,,-2.95,11,16
1/1/2024,04:50:00 -0400,,,0,244,1,,,,,,-2.95,11,14
1/1/2024,04:51:00 -0400,4.161,,,,,,,,,,,,
1/1/2024,04:52:00 -0400,,,0,260,1,,,,,,-2.92,10,13
1/1/2024,04:54:00 -0400,,,0,263,1,,,,,,-2.98,10,14
1/1/2024,04:56:00 -0400,4.136,,0,239,1,,,,,,-3.01,11,16
1/1/2024,04:58:00 -0400,,,0,243,1,,,,,,-3.18,16,23
1/1/2024,05:00:00 -0400,,,0,258,1,,,,,,-3.09,13,22
1/1/2024,05:01:00 -0400,4.155,,,,,,,,,,,,
1/1/2024,05:02:00 -0400,,,0,258,1,,,,,,-3.18,17,20
1/1/2024,05:04:00 -0400,,,0,256,1,,,,,,-3.21,12,17
1/1/2024,05:06:00 -0400,4.161,,0,243,1,,,,,,-3.21,11,14
1/1/2024,05:08:00 -0400,,,0,241,1,,,,,,-3.3,13,20
1/1/2024,05:10:00 -0400,,,0,237,1,,,,,,-3.33,13,20
1/1/2024,05:11:00 -0400,4.142,,,,,,,,,,,,
1/1/2024,05:12:00 -0400,,,0,240,1,,,,,,-3.21,11,14
1/1/2024,05:14:00 -0400,,,0,244,1,,,,,,-3.3,11,16
1/1/2024,05:16:00 -0400,4.155,,0,244,1,,,,,,-3.21,7,10
1/1/2024,05:18:00 -0400,,,0,247,1,,,,,,-3.33,8,14
1/1/2024,05:20:00 -0400,,,0,234,1,,,,,,-3.42,8,16
1/1/2024,05:21:00 -0400,4.16,,,,,,,,,,,,
1/1/2024,05:22:00 -0400,,,0,241,1,,,,,,-3.42,11,17
1/1/2024,05:24:00 -0400,,,0,251,1,,,,,,-3.36,11,13
1/1/2024,05:26:00 -0400,4.143,,0,234,1,,,,,,-3.24,8,13
1/1/2024,05:28:00 -0400,,,0,226,1,,,,,,-3.39,8,12
1/1/2024,05:30:00 -0400,,,0,230,1,,,,,,-3.36,8,12
1/1/2024,05:31:00 -0400,4.154,,,,,,,,,,,,
1/1/2024,05:32:00 -0400,,,0,225,1,,,,,,-3.33,8,12
1/1/2024,05:34:00 -0400,,,0,218,1,,,,,,-3.36,8,14
1/1/2024,05:36:00 -0400,4.16,,0,213,1,,,,,,-3.3,7,11
1/1/2024,05:38:00 -0400,,,0,223,1,,,,,,-3.33,8,12
1/1/2024,05:40:00 -0400,,,0,230,1,,,,,,-3.27,8,11
1/1/2024,05:41:00 -0400,4.134,,,,,,,,,,,,
1/1/2024,05:42:00 -0400,,,0,244,1,,,,,,-3.36,7,10
1/1/2024,05:44:00 -0400,,,0,232,1,,,,,,-3.36,7,11
1/1/2024,05:46:00 -0400,4.155,,0,237,1,,,,,,-3.36,6,8
1/1/2024,05:48:00 -0400,,,0,226,1,,,,,,-3.36,5,8
1/1/2024,05:50:00 -0400,,,0,241,1,,,,,,-3.39,6,10
1/1/2024,05:51:00 -0400,4.158,,,,,,,,,,,,
1/1/2024,05:52:00 -0400,,,0,223,1,,,,,,-3.39,5,7
1/1/2024,05:54:00 -0400,,,0,234,1,,,,,,-3.39,7,11
1/1/2024,05:56:00 -0400,4.14,,0,247,1,,,,,,-3.24,7,10
1/1/2024,05:58:00 -0400,,,0,247,1,,,,,,-3.33,8,11
1/1/2024,06:00:00 -0400,,,0,248,1,,,,,,-3.3,6,12
1/1/2024,06:01:00 -0400,4.154,,,,,,,,,,,,
1/1/2024,06:02:00 -0400,,,0,258,1,,,,,,-3.3,13,23
1/1/2024,06:04:00 -0400,,,0,263,1,,,,,,-3.24,10,16
1/1/2024,06:06:00 -0400,4.158,,0,265,1,,,,,,-3.24,8,12
1/1/2024,06:08:00 -0400,,,0,260,1,,,,,,-3.27,12,18
1/1/2024,06:10:00 -0400,,,0,265,1,,,,,,-3.3,10,12
1/1/2024,06:11:00 -0400,4.142,,,,,,,,,,,,
1/1/2024,06:12:00 -0400,,,0,256,1,,,,,,-3.21,7,11
1/1/2024,06:14:00 -0400,,,0,251,1,,,,,,-3.27,8,12
1/1/2024,06:16:00 -0400,4.152,,0,261,1,,,,,,-3.33,8,16
1/1/2024,06:18:00 -0400,,,0,256,1,,,,,,-3.39,13,17
1/1/2024,06:20:00 -0400,,,0,271,1,,,,,,-3.3,12,17
1/1/2024,06:21:00 -0400,4.158,,,,,,,,,,,,
1/1/2024,06:22:00 -0400,,,0,270,1,,,,,,-3.27,10,12
1/1/2024,06:24:00 -0400,,,0,271,1,,,,,,-3.33,10,12
1/1/2024,06:26:00 -0400,4.131,,0,261,1,,,,,,-3.33,11,14
1/1/2024,06:28:00 -0400,,,0,256,1,,,,,,-3.21,8,12
1/1/2024,06:30:00 -0400,,,0,247,1,,,,,,-3.39,7,11
1/1/2024,06:31:00 -0400,4.152,,,,,,,,,,,,
1/1/2024,06:32:00 -0400,,,0,264,1,,,,,,-3.33,8,11
1/1/2024,06:34:00 -0400,,,0,264,1,,,,,,-3.3,6,10
1/1/2024,06:36:00 -0400,4.158,,0,267,1,,,,,,-3.33,7,11
1/1/2024,06:38:00 -0400,,,0,263,1,,,,,,-3.33,8,11
1/1/2024,06:40:00 -0400,,,0,257,1,,,,,,-3.3,8,11
1/1/2024,06:41:00 -0400,4.139,,,,,,,,,,,,
1/1/2024,06:42:00 -0400,,,0,267,1,,,,,,-3.33,8,11
1/1/2024,06:44:00 -0400,,,0,267,1,,,,,,-3.27,7,11
1/1/2024,06:46:00 -0400,4.152,,0,248,1,,,,,,-3.45,11,17
1/1/2024,06:48:00 -0400,,,0,258,1,,,,,,-3.45,12,14
1/1/2024,06:50:00 -0400,,,0,271,1,,,,,,-3.33,11,16
1/1/2024,06:51:00 -0400,4.157,,,,,,,,,,,,
1/1/2024,06:52:00 -0400,,,0,260,1,,,,,,-3.48,10,13
1/1/2024,06:54:00 -0400,,,0,254,1,,,,,,-3.48,13,18
1/1/2024,06:56:00 -0400,4.14,,0,261,1,,,,,,-3.48,11,14
1/1/2024,06:58:00 -0400,,,0,258,1,,,,,,-3.54,12,17
1/1/2024,07:00:00 -0400,,,0,241,1,,,,,,-3.51,10,14
1/1/2024,07:01:00 -0400,4.151,,,,,,,,,,,,
1/1/2024,07:02:00 -0400,,,0,244,1,,,,,,-3.45,8,12
1/1/2024,07:04:00 -0400,,,0,250,1,,,,,,-3.57,12,14
1/1/2024,07:06:00 -0400,4.158,,0,253,1,,,,,,-3.6,11,13
1/1/2024,07:08:00 -0400,,,0,240,1,,,,,,-3.45,8,16
1/1/2024,07:10:00 -0400,,,0,244,1,,,,,,-3.51,8,11
1/1/2024,07:11:00 -0400,4.131,,,,,,,,,,,,
1/1/2024,07:12:00 -0400,,,0,256,1,,,,,,-3.54,7,8
1/1/2024,07:14:00 -0400,,,0,248,1,,,,,,-3.6,7,10
1/1/2024,07:16:00 -0400,4.152,,0,243,1,,,,,,-3.57,7,11
1/1/2024,07:18:00 -0400,,,0,241,1,,,,,,-3.57,8,13
1/1/2024,07:20:00 -0400,,,0,251,1,,,,,,-3.48,10,14
1/1/2024,07:21:00 -0400,4.157,,,,,,,,,,,,
1/1/2024,07:22:00 -0400,,,0,251,1,,,,,,-3.6,11,14
1/1/2024,07:24:00 -0400,,,0,241,1,,,,,,-3.6,11,16
1/1/2024,07:26:00 -0400,4.137,,0,234,1,,,,,,-3.57,10,17
1/1/2024,07:28:00 -0400,,,0,254,1,,,,,,-3.51,12,18
1/1/2024,07:30:00 -0400,,,0,257,1,,,,,,-3.51,8,16
1/1/2024,07:31:00 -0400,4.151,,,,,,,,,,,,
1/1/2024,07:32:00 -0400,,,0,247,1,,,,,,-3.57,11,14
1/1/2024,07:34:00 -0400,,,0,260,1,,,,,,-3.51,12,19
1/1/2024,07:36:00 -0400,4.157,,0,251,1,,,,,,-3.51,11,14
1/1/2024,07:38:00 -0400,,,0,254,1,,,,,,-3.57,12,17
1/1/2024,07:40:00 -0400,,,0,248,1,,,,,,-3.45,12,17
1/1/2024,07:41:00 -0400,4.139,,,,,,,,,,,,
1/1/2024,07:42:00 -0400,,,0,251,1,,,,,,-3.51,11,14
1/1/2024,07:44:00 -0400,,,0,248,1,,,,,,-3.45,12,16
1/1/2024,07:46:00 -0400,4.151,,0,257,1,,,,,,-3.54,13,18
1/1/2024,07:48:00 -0400,,,0,251,1,,,,,,-3.51,13,20
1/1/2024,07:50:00 -0400,,,0,250,1,,,,,,-3.6,14,17
1/1/2024,07:51:00 -0400,4.155,,,,,,,,,,,,
1/1/2024,07:52:00 -0400,,,0,258,1,,,,,,-3.51,13,19
1/1/2024,07:54:00 -0400,,,0,258,1,,,,,,-3.57,11,16
1/1/2024,07:56:00 -0400,4.139,,0,263,1,,,,,,-3.54,11,14
1/1/2024,07:58:00 -0400,,,0,256,1,,,,,,-3.57,10,13
1/1/2024,08:00:00 -0400,,,0,254,1,,,,,,-3.6,13,17
1/1/2024,08:01:00 -0400,4.157,,,,,,,,,,,,
1/1/2024,08:02:00 -0400,,,0,256,2,,,,,,-3.54,10,13
1/1/2024,08:04:00 -0400,,,0,254,2,,,,,,-3.51,12,17
1/1/2024,08:06:00 -0400,4.166,,0,261,2,,,,,,-3.57,11,14
1/1/2024,08:08:00 -0400,,,0,270,2,,,,,,-3.6,12,17
1/1/2024,08:10:00 -0400,,,0,264,2,,,,,,-3.51,11,17
1/1/2024,08:11:00 -0400,4.142,,,,,,,,,,,,
1/1/2024,08:12:00 -0400,,,0,254,3,,,,,,-3.54,11,17
1/1/2024,08:14:00 -0400,,,0,256,3,,,,,,-3.63,12,17
1/1/2024,08:16:00 -0400,4.167,,0,251,3,,,,,,-3.6,13,17
1/1/2024,08:18:00 -0400,,,0,251,3,,,,,,-3.54,12,14
1/1/2024,08:20:00 -0400,,,0,247,3,,,,,,-3.54,13,17
1/1/2024,08:21:00 -0400,4.179,,,,,,,,,,,,
1/1/2024,08:22:00 -0400,,,0,247,3,,,,,,-3.63,13,18
1/1/2024,08:24:00 -0400,,,0,256,3,,,,,,-3.51,14,19
1/1/2024,08:26:00 -0400,4.155,,0,261,3,,,,,,-3.54,12,16
1/1/2024,08:28:00 -0400,,,0,246,3,,,,,,-3.51,11,17
1/1/2024,08:30:00 -0400,,,0,248,3,,,,,,-3.57,14,18
1/1/2024,08:31:00 -0400,4.178,,,,,,,,,,,,
1/1/2024,08:32:00 -0400,,,0,261,4,,,,,,-3.54,12,16
1/1/2024,08:34:00 -0400,,,0,264,4,,,,,,-3.51,13,18
1/1/2024,08:36:00 -0400,4.193,,0,246,6,,,,,,-3.51,10,14
1/1/2024,08:38:00 -0400,,,0,250,6,,,,,,-3.63,17,20
1/1/2024,08:40:00 -0400,,,0,258,6,,,,,,-3.63,14,18
1/1/2024,08:41:00 -0400,4.17,,,,,,,,,,,,
1/1/2024,08:42:00 -0400,,,0,260,7,,,,,,-3.63,13,19
1/1/2024,08:44:00 -0400,,,0,258,7,,,,,,-3.54,11,18
1/1/2024,08:46:00 -0400,4.199,,0,253,8,,,,,,-3.54,10,13
1/1/2024,08:48:00 -0400,,,0,236,9,,,,,,-3.57,11,18
1/1/2024,08:50:00 -0400,,,0,254,12,,,,,,-3.63,13,20
1/1/2024,08:51:00 -0400,4.227,,,,,,,,,,,,
1/1/2024,08:52:00 -0400,,,0,240,19,,,,,,-3.57,13,19
1/1/2024,08:54:00 -0400,,,0,250,26,,,,,,-3.45,8,16
1/1/2024,08:56:00 -0400,4.232,,0,248,29,,,,,,-3.57,11,16
1/1/2024,08:58:00 -0400,,,0,248,33,,,,,,-3.57,12,16
1/1/2024,09:00:00 -0400,,,0,260,36,,,,,,-3.57,12,16
1/1/2024,09:01:00 -0400,4.308,,,,,,,,,,,,
1/1/2024,09:02:00 -0400,,,0,244,37,,,,,,-3.54,12,20
1/1/2024,09:04:00 -0400,,,0,251,39,,,,,,-3.54,12,19
1/1/2024,09:06:00 -0400,4.29,,0,244,42,,,,,,-3.51,8,14
1/1/2024,09:08:00 -0400,,,0,248,44,,,,,,-3.57,12,16
1/1/2024,09:10:00 -0400,,,0,244,46,,,,,,-3.51,11,17
1/1/2024,09:11:00 -0400,4.289,,,,,,,,,,,,
1/1/2024,09:12:00 -0400,,,0,251,42,,,,,,-3.57,14,18
1/1/2024,09:14:00 -0400,,,0,247,36,,,,,,-3.51,13,17
1/1/2024,09:16:00 -0400,4.305,,0,240,38,,,,,,-3.51,12,17
1/1/2024,09:18:00 -0400,,,0,244,39,,,,,,-3.48,12,16
1/1/2024,09:20:00 -0400,,,0,243,37,,,,,,-3.51,13,16
1/1/2024,09:21:00 -0400,4.305,,,,,,,,,,,,
1/1/2024,09:22:00 -0400,,,0,253,36,,,,,,-3.51,13,17
1/1/2024,09:24:00 -0400,,,0,250,37,,,,,,-3.39,10,13
1/1/2024,09:26:00 -0400,4.275,,0,251,36,,,,,,-3.51,12,17
1/1/2024,09:28:00 -0400,,,0,246,36,,,,,,-3.54,13,17
1/1/2024,09:30:00 -0400,,,0,247,36,,,,,,-3.48,12,18
1/1/2024,09:31:00 -0400,4.299,,,,,,,,,,,,
1/1/2024,09:32:00 -0400,,,0,253,37,,,,,,-3.51,13,18
1/1/2024,09:34:00 -0400,,,0,263,39,,,,,,-3.42,12,18
1/1/2024,09:36:00 -0400,4.296,,0,261,42,,,,,,-3.36,11,17
1/1/2024,09:38:00 -0400,,,0,258,49,,,,,,-3.39,10,16
1/1/2024,09:40:00 -0400,,,0,254,54,,,,,,-3.45,11,18
